Rainfall_Settefrati,Temperature_Settefrati,Flow_Rate_Madonna_di_Canneto,Date
0.8444213122014604,-0.7358624782708835,-1.1433415706137988,2016-04-09
-0.3157515839873309,-0.5437607027277548,1.0263441306971002,2016-04-10
-0.37280926740645176,-0.3738245166703716,-1.4972140521456534,2016-04-11
-0.37280926740645176,-0.03395214455560513,0.32916370561158914,2016-04-12
-0.37280926740645176,0.41674817498788946,-1.327836187487026,2016-04-13
-0.37280926740645176,0.03254462390163166,-1.327836187487026,2016-04-14
-0.37280926740645176,-0.18911127095582467,-1.327836187487026,2016-04-15
-0.37280926740645176,0.04732168355879536,-1.2324563066627254,2016-04-16
-0.37280926740645176,0.5497417119023631,1.0263441306971002,2016-04-17
-0.37280926740645176,0.5866843610452724,0.9764949873030774,2016-04-18
-0.37280926740645176,0.03993315373021364,-1.327836187487026,2016-04-19
-0.37280926740645176,0.03254462390163166,-1.327836187487026,2016-04-20
-0.37280926740645176,-0.03395214455560513,-1.327836187487026,2016-04-21
-0.37280926740645176,-0.24821950958447972,-1.327836187487026,2016-04-22
2.080671119615746,-0.4772639342705178,-0.722263844775689,2016-04-23
2.7178152511292626,-0.7358624782708835,0.3729045064518578,2016-04-24
1.0536328180715702,-1.5190466401005625,0.38284272189027213,2016-04-25
-0.16359776153634187,-1.2826136855859425,0.40290126580471874,2016-04-26
-0.10654007811722102,-0.5289836430705911,0.3869534574462128,2016-04-27
-0.37280926740645176,-0.48465246409909973,0.38429363086723434,2016-04-28
-0.35379003960007815,-0.08567185335567848,0.3827269225663796,2016-04-29
-0.2396746727618364,-0.03395214455560513,0.3903685325586663,2016-04-30
0.19776756678475702,-0.4624868746133541,0.41259055514153536,2016-05-01
0.36894061704211967,-0.9870724924426675,0.4158140045940337,2016-05-02
-0.35379003960007815,-0.19649980078440665,0.3729940586780273,2016-05-03
-0.37280926740645176,-0.2851621587273891,0.37177418970075393,2016-05-04
-0.3157515839873309,-0.2703850990702254,0.37789231015666724,2016-05-05
0.007575288721020761,-0.3221048078702985,0.3709773390492445,2016-05-06
0.14070988336563617,0.002990504587304255,0.37355732576449285,2016-05-07
-0.37280926740645176,0.1285955116731961,0.37942214768314514,2016-05-08
-0.37280926740645176,0.20986933978759661,0.3863732842327121,2016-05-09
-0.37280926740645176,0.557130241730945,0.38240289106564723,2016-05-10
-0.12555930592359463,0.557130241730945,0.38557946401305476,2016-05-11
0.8919693817173945,0.06948727304454104,0.3873551441533125,2016-05-12
0.4259983004612406,-0.14478009198433328,0.3812583802835746,2016-05-13
1.0060847485556361,-0.5437607027277548,0.3830129129405785,2016-05-14
2.660757567710142,-0.12261450249858787,0.39071866447298537,2016-05-15
0.2358060223975043,-0.15216862181291527,0.40292391758061386,2016-05-16
1.063142431974757,-0.6619771799850647,0.4005913776418368,2016-05-17
-0.35379003960007815,-0.3073277482131348,0.39450669492730595,2016-05-18
0.25482525020387786,-0.3738245166703716,0.3990436664972056,2016-05-19
-0.12555930592359463,-0.5363721728991728,0.39813823837485207,2016-05-20
-0.37280926740645176,0.40197111533072555,0.3989189225618896,2016-05-21
-0.37280926740645176,0.3871940556735616,0.4035518286783938,2016-05-22
-0.37280926740645176,0.10642992218745043,0.40293268117757214,2016-05-23
-0.3157515839873309,-0.21866539027015205,0.46270908863475047,2016-05-24
-0.37280926740645176,0.07687580287312303,0.41121845299746546,2016-05-25
-0.37280926740645176,0.3871940556735616,0.41291481447082085,2016-05-26
-0.37280926740645176,0.8526714348742201,0.37465177044172704,2016-05-27
-0.37280926740645176,1.044773210417349,0.41836300974696183,2016-05-28
-0.37280926740645176,0.8157287857313108,0.422238563817045,2016-05-29
-0.37280926740645176,0.246811988930506,0.4259119652996278,2016-05-30
-0.37280926740645176,0.2172578696161786,0.41892444484218283,2016-05-31
-0.37280926740645176,-0.0635062638699328,0.41832344872309357,2016-06-01
0.3118829336229988,-0.03395214455560513,0.4158245627309662,2016-06-02
-0.030463166891726484,0.246811988930506,0.4111886136988525,2016-06-03
0.8919693817173945,0.3133087573877428,0.41542544143579463,2016-06-04
-0.20163621714908914,0.40197111533072555,0.41306180133901366,2016-06-05
0.0646329721401416,0.5275761224166177,0.4128658719040545,2016-06-06
-0.16359776153634187,0.3724169960163981,0.41696322175224904,2016-06-07
-0.06850162250447372,0.6236270101881818,0.41349039054104664,2016-06-08
0.4925655977835482,0.36502846618781615,0.41921810960559674,2016-06-09
-0.2777131283745836,0.4463022943022169,0.34573411010860833,2016-06-10
-0.37280926740645176,0.5127990627594536,0.4189407892001837,2016-06-11
0.502075211686735,0.3871940556735616,0.42904324717900244,2016-06-12
1.167748184909812,0.1507611011589418,0.40948927797054524,2016-06-13
-0.37280926740645176,0.5127990627594536,0.41037836173490155,2016-06-14
-0.37280926740645176,0.48324494344512625,0.3021515127916096,2016-06-15
-0.37280926740645176,0.8600599647028021,0.4177103402394047,2016-06-16
-0.37280926740645176,0.8526714348742201,0.4142021050951963,2016-06-17
-0.37280926740645176,0.73445495761691,0.4166651533437828,2016-06-18
0.7683444009759658,0.3428628767020707,0.41261992942022446,2016-06-19
-0.35379003960007815,0.1950922801304329,0.41792265148363145,2016-06-20
-0.37280926740645176,0.6162384803595998,0.41417284941219257,2016-06-21
-0.37280926740645176,1.0299961507601851,0.4142523397307443,2016-06-22
-0.10654007811722102,1.2812061649319688,0.41553966468544856,2016-06-23
-0.37280926740645176,1.6210785370467353,0.4115694400490933,2016-06-24
-0.37280926740645176,1.5989129475609898,0.41127846241423455,2016-06-25
-0.37280926740645176,1.4289767615036064,0.4101447844117337,2016-06-26
-0.37280926740645176,0.9561108524743663,0.4198826230769902,2016-06-27
-0.37280926740645176,0.904391143674293,0.4149837193220816,2016-06-28
-0.37280926740645176,1.0152190911030212,0.4143728891239277,2016-06-29
0.2738444780102515,1.1925438069889867,0.4133329235594002,2016-06-30
0.0646329721401416,1.2812061649319688,0.4171273862691782,2016-07-01
-0.37280926740645176,1.399422642189279,0.42115623462534674,2016-07-02
-0.37280926740645176,1.392034112360697,0.4208372933762642,2016-07-03
-0.37280926740645176,1.4437538211607703,0.4154625962156284,2016-07-04
-0.2396746727618364,1.392034112360697,0.42311046681172504,2016-07-05
1.0536328180715702,1.1556011578460772,0.42518722706666773,2016-07-06
-0.37280926740645176,1.2885946947605509,0.42513216745928983,2016-07-07
-0.37280926740645176,1.502862059789425,0.4316001295821874,2016-07-08
-0.37280926740645176,1.4289767615036064,0.44519485910178463,2016-07-09
1.063142431974757,1.4733079404750977,0.463759827681008,2016-07-10
-0.37280926740645176,1.5102505896180072,0.5063726399907338,2016-07-11
-0.37280926740645176,1.7319064844754635,0.5609753855785788,2016-07-12
-0.37280926740645176,1.5619702984180805,0.5721360666155874,2016-07-13
-0.37280926740645176,0.926556733160039,0.5815753687315157,2016-07-14
-0.3157515839873309,0.3133087573877428,0.596123666858888,2016-07-15
-0.37280926740645176,0.23942345910192428,0.6031727852910981,2016-07-16
-0.37280926740645176,0.49063347327370826,0.6218360759353252,2016-07-17
-0.37280926740645176,1.037384680588767,0.6265919439309268,2016-07-18
-0.37280926740645176,1.3772570527035335,0.6464153469317243,2016-07-19
-0.37280926740645176,1.569358828246662,0.6595133883584048,2016-07-20
-0.37280926740645176,1.5841358879038259,0.6720887723580229,2016-07-21
-0.37280926740645176,1.4289767615036064,0.6973031232492847,2016-07-22
-0.37280926740645176,1.702352365161136,0.7096774813204161,2016-07-23
0.4259983004612406,0.7640090769312374,0.7259713768561846,2016-07-24
0.4259983004612406,1.0669387999030944,0.721405876782087,2016-07-25
-0.35379003960007815,1.0299961507601851,0.7183551307358593,2016-07-26
1.1772577988129989,1.2590405754462233,0.7352189128698974,2016-07-27
-0.3157515839873309,1.3477029333892057,0.7476439362661719,2016-07-28
-0.37280926740645176,1.2294864561318959,0.7780190813949086,2016-07-29
-0.37280926740645176,1.392034112360697,0.7934649522409544,2016-07-30
-0.37280926740645176,1.525027649275171,0.803370603800932,2016-07-31
-0.37280926740645176,1.2738176351033867,0.7910379196294323,2016-08-01
0.8349116982982735,1.2885946947605509,0.8658334688103189,2016-08-02
-0.37280926740645176,1.2885946947605509,0.878510139767075,2016-08-03
-0.37280926740645176,1.4363652913321883,0.8775282361533264,2016-08-04
-0.37280926740645176,1.384645582532115,0.9134691485754994,2016-08-05
0.7398155592664053,0.5866843610452724,0.9415896055909906,2016-08-06
-0.37280926740645176,0.8822255541885475,0.9591538918659772,2016-08-07
-0.35379003960007815,1.022607620931603,0.9616664444503662,2016-08-08
-0.37280926740645176,1.1703782175032407,0.9666401040592328,2016-08-09
-0.37280926740645176,1.111269978874586,0.9796707144759936,2016-08-10
-0.35379003960007815,0.9782764419601118,0.9744894187896539,2016-08-11
-0.37280926740645176,0.5866843610452724,0.9764949873030774,2016-08-12
-0.37280926740645176,0.6679581891596732,0.9710195212611932,2016-08-13
-0.37280926740645176,0.9856649717886937,0.9781744364075199,2016-08-14
-0.37280926740645176,1.2073208666461501,0.9837482869331929,2016-08-15
-0.37280926740645176,1.3033717544177148,0.9843847337993744,2016-08-16
-0.12555930592359463,1.0004420314458577,0.9863721134797987,2016-08-17
-0.20163621714908914,0.9708879121315303,0.9846429509366359,2016-08-18
-0.37280926740645176,1.0078305612744396,0.9689247594295943,2016-08-19
-0.37280926740645176,1.2812061649319688,0.977668872363839,2016-08-20
-0.37280926740645176,1.4068111720178609,0.981536352564503,2016-08-21
-0.37280926740645176,1.0299961507601851,0.9863359979726805,2016-08-22
-0.37280926740645176,0.7935631962455648,0.9802916440330339,2016-08-23
-0.37280926740645176,1.0004420314458577,0.9768266807092708,2016-08-24
-0.37280926740645176,1.1186585087031677,0.9642778059662578,2016-08-25
-0.37280926740645176,1.414199701846443,0.9706961108273388,2016-08-26
-0.37280926740645176,1.4585308808179338,0.9650846061715791,2016-08-27
-0.37280926740645176,1.3772570527035335,0.9688391271029181,2016-08-28
-0.37280926740645176,1.2664291052748053,0.9716703931078364,2016-08-29
-0.22065544495546274,1.3033717544177148,0.9723374595074042,2016-08-30
-0.2777131283745836,0.9561108524743663,0.8901134791995221,2016-08-31
-0.33477081179370455,1.0152190911030212,0.9654211744846248,2016-09-01
-0.37280926740645176,1.2590405754462233,0.9636888192207763,2016-09-02
-0.37280926740645176,1.4289767615036064,0.9638149956671345,2016-09-03
1.2913731656512406,1.2442635157890594,0.9652399571565241,2016-09-04
-0.22065544495546274,0.8378943752170561,0.9593957896127508,2016-09-05
-0.37280926740645176,0.3871940556735616,0.945911703625675,2016-09-06
2.4895845174527795,0.14337257133035983,0.9512792351101661,2016-09-07
-0.35379003960007815,0.39458258550214353,0.9513347378908947,2016-09-08
-0.14457853372996826,0.741843487445492,0.9211491898117062,2016-09-09
0.12169065555926253,0.4241367048164709,0.9466452585115556,2016-09-10
-0.08752085031084737,0.6014614207024365,0.9946879649106156,2016-09-11
-0.37280926740645176,0.7049008383025825,1.130330843708017,2016-09-12
-0.14457853372996826,0.8378943752170561,1.010494288616542,2016-09-13
-0.2396746727618364,0.8896140840171295,0.9297004006219095,2016-09-14
-0.37280926740645176,0.727066427788328,0.9599836309735887,2016-09-15
2.052142277906186,0.7566205471026555,0.8446967933672463,2016-09-16
-0.25869390056821,0.39458258550214353,0.6147096206325334,2016-09-17
0.8063828565887131,-0.011786555069859709,0.554871231325083,2016-09-18
0.18825795288157024,-0.0635062638699328,0.5516470172425066,2016-09-19
-0.37280926740645176,0.4241367048164709,0.9403365797568555,2016-09-20
-0.2396746727618364,0.2837546380734154,1.1326412561886647,2016-09-21
0.026594516527394405,0.3354743468734887,1.135028615422509,2016-09-22
-0.37280926740645176,0.22464639944476056,1.1319677918639683,2016-09-23
-0.37280926740645176,0.2763661082448334,1.0725347532461065,2016-09-24
-0.37280926740645176,0.35763993635923413,1.0772892823588402,2016-09-25
-0.37280926740645176,0.3798055258449801,0.9102879940895107,2016-09-26
-0.37280926740645176,0.2172578696161786,0.7208605925466425,2016-09-27
-0.37280926740645176,0.29114316790199735,0.642697706137578,2016-09-28
-0.37280926740645176,0.3354743468734887,0.4873647446153103,2016-09-29
-0.37280926740645176,0.2837546380734154,0.3241804553569082,2016-09-30
-0.37280926740645176,0.3354743468734887,0.16753943336063865,2016-10-01
2.4800749035495926,0.09165286253028673,0.10032027902887085,2016-10-02
-0.35379003960007815,0.2320349292733423,0.08165502219301841,2016-10-03
0.12169065555926253,0.1507611011589418,0.1393982751561823,2016-10-04
-0.12555930592359463,-0.0930603831842602,0.15573923445338644,2016-10-05
0.08365219994651525,-0.2556080394130614,0.13997872925420013,2016-10-06
1.6812673356819001,-0.31471627804171654,0.13365786323236312,2016-10-07
0.026594516527394405,-0.21866539027015205,0.20978582557494838,2016-10-08
-0.12555930592359463,0.04732168355879536,0.31439140520216796,2016-10-09
-0.2777131283745836,-0.03395214455560513,0.35551517690116374,2016-10-10
0.5115848255899219,-0.4477098149561904,0.8769333914051775,2016-10-11
-0.37280926740645176,-0.6250345308421553,0.9985774134015134,2016-10-12
-0.37280926740645176,-0.41815569564186295,0.9393568982517363,2016-10-13
-0.37280926740645176,0.8674484945313836,0.9423540047178709,2016-10-14
1.1011808875875042,0.49063347327370826,0.9449809334779314,2016-10-15
-0.37280926740645176,0.2689775784162519,0.9566889023932766,2016-10-16
-0.37280926740645176,0.20986933978759661,0.961538985298044,2016-10-17
-0.06850162250447372,-0.31471627804171654,0.9693763530736388,2016-10-18
-0.35379003960007815,-0.24083097975589773,0.9711977986646727,2016-10-19
-0.14457853372996826,-0.18911127095582467,0.9743232943229789,2016-10-20
-0.030463166891726484,-0.13739156215575157,0.9602366860775994,2016-10-21
-0.37280926740645176,-0.3073277482131348,0.960146235020973,2016-10-22
-0.33477081179370455,-0.07089479369851452,0.9594541480527423,2016-10-23
-0.37280926740645176,0.5275761224166177,0.9622284007424149,2016-10-24
-0.37280926740645176,0.6531811295025093,0.9635514261193376,2016-10-25
-0.011443939085352883,0.4389137644736349,0.9615448276960145,2016-10-26
1.7383250191010204,-0.41815569564186295,0.9637616026412296,2016-10-27
-0.37280926740645176,-0.410767165813281,0.960637086957797,2016-10-28
-0.37280926740645176,-0.32949333769888023,0.964209114096949,2016-10-29
-0.37280926740645176,-0.07089479369851452,0.9638230383271611,2016-10-30
-0.37280926740645176,-0.22605392009873404,0.96429175344304,2016-10-31
-0.37280926740645176,-0.43293275529902664,0.9673332209373614,2016-11-01
-0.37280926740645176,-0.403378635984699,0.9661750810142941,2016-11-02
0.349921389235746,-0.27777362889880713,0.9997567975569468,2016-11-03
-0.37280926740645176,-0.22605392009873404,1.0263441306971002,2016-11-04
-0.35379003960007815,-0.3959901061561173,1.0263441306971002,2016-11-05
5.104728340829153,-0.18911127095582467,1.0263441306971002,2016-11-06
-0.25869390056821,-0.6989198291279741,1.0263441306971002,2016-11-07
1.586171196650032,-0.8762445450139393,-1.3589313613516412,2016-11-08
-0.08752085031084737,-1.0314036714141588,0.40382485467162227,2016-11-09
-0.20163621714908914,-0.9944610222712493,0.4035518286783938,2016-11-10
1.9475365249711307,-1.0314036714141588,1.0263441306971002,2016-11-11
-0.33477081179370455,-1.3417219242145977,1.0263441306971002,2016-11-12
-0.37280926740645176,-1.2308939767858695,1.0263441306971002,2016-11-13
-0.33477081179370455,-1.0387922012427406,1.0263441306971002,2016-11-14
-0.37280926740645176,-0.9649069029569217,1.0263441306971002,2016-11-15
-0.37280926740645176,-1.1126774995285593,1.0263441306971002,2016-11-16
-0.2777131283745836,-0.713696888785138,1.0263441306971002,2016-11-17
-0.35379003960007815,-0.12261450249858787,1.0263441306971002,2016-11-18
1.4054885324894824,-0.4403212851276084,1.0263441306971002,2016-11-19
-0.37280926740645176,-0.14478009198433328,1.0263441306971002,2016-11-20
-0.37280926740645176,-0.23344244992731603,1.0263441306971002,2016-11-21
-0.37280926740645176,-0.15955715164149725,1.0263441306971002,2016-11-22
-0.37280926740645176,-0.15955715164149725,1.0263441306971002,2016-11-23
-0.35379003960007815,-0.18911127095582467,1.0263441306971002,2016-11-24
2.898497915289812,-0.5659262922135005,1.0263441306971002,2016-11-25
-0.35379003960007815,-0.6619771799850647,1.0263441306971002,2016-11-26
-0.37280926740645176,-0.6989198291279741,1.0263441306971002,2016-11-27
-0.37280926740645176,-0.7801936572423749,1.0263441306971002,2016-11-28
-0.37280926740645176,-1.799810773586674,1.0263441306971002,2016-11-29
-0.37280926740645176,-1.6298745875292908,1.0263441306971002,2016-11-30
-0.37280926740645176,-1.3564989838717614,1.0263441306971002,2016-12-01
-0.37280926740645176,-1.2973907452431062,1.0263441306971002,2016-12-02
-0.37280926740645176,-1.1052889696999775,1.0263441306971002,2016-12-03
-0.37280926740645176,-0.7358624782708835,1.0263441306971002,2016-12-04
-0.37280926740645176,-0.8393018958710299,1.0263441306971002,2016-12-05
-0.37280926740645176,-1.0018495520998312,1.0263441306971002,2016-12-06
-0.37280926740645176,-0.9205757239854304,1.0263441306971002,2016-12-07
-0.37280926740645176,-1.0535692608999043,1.0263441306971002,2016-12-08
-0.37280926740645176,-0.883633074842521,1.0263441306971002,2016-12-09
-0.37280926740645176,-0.898410134499685,1.0263441306971002,2016-12-10
-0.37280926740645176,-1.1717857381572143,1.0263441306971002,2016-12-11
-0.37280926740645176,-0.8171363063852842,1.0263441306971002,2016-12-12
-0.37280926740645176,-1.2161169171287054,1.0263441306971002,2016-12-13
-0.37280926740645176,-1.2530595662716149,1.0263441306971002,2016-12-14
-0.37280926740645176,-1.0979004398713956,1.0263441306971002,2016-12-15
-0.37280926740645176,-1.2900022154145243,1.0263441306971002,2016-12-16
-0.37280926740645176,-1.4673269313004895,1.0263441306971002,2016-12-17
-0.37280926740645176,-1.5781548787292177,1.0263441306971002,2016-12-18
0.1026714277528889,-1.5781548787292177,1.0263441306971002,2016-12-19
-0.1826169893427155,-0.898410134499685,1.0263441306971002,2016-12-20
-0.37280926740645176,-0.7654165975852112,1.0263441306971002,2016-12-21
-0.37280926740645176,-1.0831233802142317,1.0263441306971002,2016-12-22
-0.37280926740645176,-0.8319133660424479,1.0263441306971002,2016-12-23
-0.37280926740645176,-0.7506395379280474,1.0263441306971002,2016-12-24
-0.37280926740645176,-1.1643972083286325,1.0263441306971002,2016-12-25
-0.37280926740645176,-0.5954804115278279,1.0263441306971002,2016-12-26
-0.37280926740645176,-0.7949707168995386,1.0263441306971002,2016-12-27
-0.37280926740645176,-1.0314036714141588,1.0263441306971002,2016-12-28
-0.37280926740645176,-1.792422243758092,1.0263441306971002,2016-12-29
-0.37280926740645176,-1.9475813701583116,1.0263441306971002,2016-12-30
-0.37280926740645176,-1.740702534958019,1.0263441306971002,2016-12-31
-0.37280926740645176,-1.6150975278721271,1.0263441306971002,2017-01-01
-0.37280926740645176,-1.563377819072054,1.0263441306971002,2017-01-02
1.0536328180715702,-1.489492520786235,1.0263441306971002,2017-01-03
-0.37280926740645176,-1.4673269313004895,1.0263441306971002,2017-01-04
0.2738444780102515,-1.8293648929010013,1.0263441306971002,2017-01-05
-0.37280926740645176,-2.745542591645154,1.0263441306971002,2017-01-06
-0.16359776153634187,-2.8342049495881363,1.0263441306971002,2017-01-07
-0.1826169893427155,-2.5829949354163526,1.0263441306971002,2017-01-08
-0.2396746727618364,-2.169237265015768,1.0263441306971002,2017-01-09
-0.37280926740645176,-2.405670219530388,1.0263441306971002,2017-01-10
-0.37280926740645176,-2.457389928330461,1.0263441306971002,2017-01-11
0.17874833897838338,-1.9549698999868932,1.0263441306971002,2017-01-12
2.346940308904977,-1.6520401770150364,1.0263441306971002,2017-01-13
-0.2967323561809573,-2.0584093175870395,1.0263441306971002,2017-01-14
-0.37280926740645176,-2.036243728101294,1.0263441306971002,2017-01-15
-0.37280926740645176,-1.7480910647866008,1.0263441306971002,2017-01-16
0.045613744333768046,-1.7776451841009282,1.0263441306971002,2017-01-17
0.5781521229122295,-1.7480910647866008,1.0263441306971002,2017-01-18
-0.37280926740645176,-1.563377819072054,1.0263441306971002,2017-01-19
-0.37280926740645176,-1.5338236997577264,1.0263441306971002,2017-01-20
-0.37280926740645176,-1.3491104540431793,1.0263441306971002,2017-01-21
-0.37280926740645176,-1.0535692608999043,1.0263441306971002,2017-01-22
-0.10654007811722102,-1.127454559185723,1.0263441306971002,2017-01-23
-0.2967323561809573,-1.4008301628432525,1.0263441306971002,2017-01-24
-0.37280926740645176,-1.2087283873001238,1.0263441306971002,2017-01-25
-0.37280926740645176,-1.6224860577007088,1.0263441306971002,2017-01-26
-0.37280926740645176,-1.4821039909576532,1.0263441306971002,2017-01-27
-0.37280926740645176,-1.319556334728852,1.0263441306971002,2017-01-28
-0.37280926740645176,-1.4599384014719075,1.0263441306971002,2017-01-29
-0.37280926740645176,-1.437772811986162,1.0263441306971002,2017-01-30
-0.37280926740645176,-1.2530595662716149,1.0263441306971002,2017-01-31
-0.2396746727618364,-1.1052889696999775,1.0263441306971002,2017-02-01
-0.37280926740645176,-1.068346320557068,1.0263441306971002,2017-02-02
-0.1826169893427155,-0.8688560151853573,1.0263441306971002,2017-02-03
0.1026714277528889,-0.7580280677566291,1.0263441306971002,2017-02-04
1.1297097292970648,-0.8466904256996116,1.0263441306971002,2017-02-05
2.4800749035495926,-1.2382825066144512,1.0263441306971002,2017-02-06
-0.030463166891726484,-1.1717857381572143,1.0263441306971002,2017-02-07
-0.35379003960007815,-1.0979004398713956,1.0263441306971002,2017-02-08
-0.25869390056821,-1.2900022154145243,1.0263441306971002,2017-02-09
-0.12555930592359463,-0.9205757239854304,1.0263441306971002,2017-02-10
-0.37280926740645176,-0.950129843299758,1.0263441306971002,2017-02-11
-0.37280926740645176,-0.9057986643282667,1.0263441306971002,2017-02-12
-0.37280926740645176,-0.9057986643282667,1.0263441306971002,2017-02-13
-0.37280926740645176,-1.0609577907284862,1.0263441306971002,2017-02-14
-0.37280926740645176,-1.0831233802142317,1.0263441306971002,2017-02-15
-0.37280926740645176,-0.9131871941568487,1.0263441306971002,2017-02-16
-0.37280926740645176,-1.0609577907284862,1.0263441306971002,2017-02-17
0.2358060223975043,-1.378664573357507,1.0263441306971002,2017-02-18
-0.37280926740645176,-1.3564989838717614,1.0263441306971002,2017-02-19
-0.37280926740645176,-1.3269448645574335,0.8720767014723617,2017-02-20
-0.37280926740645176,-1.2973907452431062,0.9648045330978896,2017-02-21
-0.37280926740645176,-1.0979004398713956,0.944881862387545,2017-02-22
-0.37280926740645176,-0.8762445450139393,0.9585023490174285,2017-02-23
-0.011443939085352883,-0.9279642538140124,0.9706188332545989,2017-02-24
-0.10654007811722102,-0.7728051274137928,0.9622348954166556,2017-02-25
-0.37280926740645176,-0.6989198291279741,0.8916424771933849,2017-02-26
-0.37280926740645176,-0.6619771799850647,0.8579321998069128,2017-02-27
-0.3157515839873309,-0.8688560151853573,0.8574579262985205,2017-02-28
-0.1826169893427155,-0.8097477765567023,0.7765613219566495,2017-03-01
-0.37280926740645176,-0.8023592467281205,0.8168921472989319,2017-03-02
-0.37280926740645176,-0.6989198291279741,0.7809625607647074,2017-03-03
-0.16359776153634187,-0.6324230606707373,0.7776057317384377,2017-03-04
2.071161505712559,-1.2456710364430332,0.7770253182126283,2017-03-05
1.8334211581328888,-0.8023592467281205,0.7585277619176894,2017-03-06
0.6542290341377242,-1.2826136855859425,0.743910765679127,2017-03-07
-0.37280926740645176,-0.8688560151853573,0.7083705131750956,2017-03-08
-0.37280926740645176,-0.5511492325563365,0.7156389961738695,2017-03-09
-0.2396746727618364,-0.5068180535848454,0.7334376743371244,2017-03-10
-0.35379003960007815,-1.024015141585577,0.7184002127009742,2017-03-11
-0.37280926740645176,-1.1052889696999775,0.7077645079487698,2017-03-12
-0.37280926740645176,-0.8245248362138662,0.7129105182977906,2017-03-13
-0.37280926740645176,-0.8319133660424479,0.7178222959264335,2017-03-14
-0.37280926740645176,-0.891021604671103,0.7210159716200403,2017-03-15
-0.37280926740645176,-0.6841427694708104,0.7257355243684233,2017-03-16
-0.37280926740645176,-0.410767165813281,0.7493154051293675,2017-03-17
-0.37280926740645176,-0.6176460010135736,0.77327304435743,2017-03-18
-0.37280926740645176,-0.588091881699246,0.7791690569413223,2017-03-19
-0.37280926740645176,-0.19649980078440665,0.7605289205441828,2017-03-20
-0.37280926740645176,-0.18172274112724268,0.7451788469234193,2017-03-21
-0.37280926740645176,-0.11522597267000588,0.7301766362942591,2017-03-22
-0.37280926740645176,-0.17433421129866095,0.7295072791254025,2017-03-23
-0.37280926740645176,0.054710213387377346,0.7346050179095591,2017-03-24
-0.37280926740645176,0.1803152204732692,0.734705284319615,2017-03-25
-0.14457853372996826,-0.32949333769888023,0.7337360891698291,2017-03-26
0.4069790726548669,-1.024015141585577,-1.1052923390006322,2017-03-27
-0.37280926740645176,-0.8466904256996116,0.720075548407699,2017-03-28
-0.37280926740645176,-0.403378635984699,0.7045889992415908,2017-03-29
-0.37280926740645176,0.054710213387377346,0.660356812783913,2017-03-30
-0.37280926740645176,0.13598404150177784,0.7057541175844562,2017-03-31
-0.37280926740645176,-0.10044891301284219,0.7083228595561729,2017-04-01
0.12169065555926253,-0.41815569564186295,0.7094902749102068,2017-04-02
0.7683444009759658,-0.6989198291279741,0.6942894633222295,2017-04-03
-0.14457853372996826,-0.3959901061561173,0.695409012833483,2017-04-04
1.0060847485556361,-0.3738245166703716,0.7054444455244642,2017-04-05
0.8063828565887131,-0.5289836430705911,0.708055850733504,2017-04-06
-0.37280926740645176,-0.5511492325563365,0.7102059842663868,2017-04-07
-0.37280926740645176,-0.20388833061298836,-1.2384395463731661,2017-04-08
-0.37280926740645176,0.002990504587304255,-1.2471985961218834,2017-04-09
-0.37280926740645176,0.08426433270170475,-0.6914745104578671,2017-04-10
0.15972911117200975,-0.004398025241277728,0.7195954730735447,2017-04-11
-0.3157515839873309,-0.0487292042127691,0.7127093800154963,2017-04-12
-0.35379003960007815,-0.0782833235270965,0.7196976900705288,2017-04-13
-0.37280926740645176,-0.10783744284142391,0.724286388084862,2017-04-14
-0.37280926740645176,-0.15216862181291527,0.7274293797276923,2017-04-15
-0.1826169893427155,-0.0487292042127691,0.73224779758448,2017-04-16
-0.2777131283745836,-0.12261450249858787,0.7242277674859868,2017-04-17
-0.08752085031084737,-0.6398115904993192,0.7131381127807277,2017-04-18
-0.2396746727618364,-1.4082186926718343,0.704993541607957,2017-04-19
-0.37280926740645176,-1.437772811986162,0.7016513341813114,2017-04-20
-0.37280926740645176,-1.3564989838717614,0.709529832813137,2017-04-21
-0.37280926740645176,-0.9944610222712493,0.7127679725259188,2017-04-22
-0.37280926740645176,-0.5289836430705911,0.6604716945517152,2017-04-23
-0.37280926740645176,-0.46987540444193604,0.6700615226807605,2017-04-24
-0.37280926740645176,-0.3221048078702985,0.6689037042144187,2017-04-25
-0.37280926740645176,-0.2556080394130614,0.6859289949462217,2017-04-26
0.6161905785249768,-0.22605392009873404,0.6675196051804982,2017-04-27
2.8034017762579437,-0.713696888785138,0.6531933681110608,2017-04-28
-0.14457853372996826,-0.3959901061561173,0.6482021813082812,2017-04-29
-0.37280926740645176,-0.38121304649895354,0.6503467283601978,2017-04-30
-0.37280926740645176,-0.3442703973560442,0.6544332672753955,2017-05-01
-0.37280926740645176,-0.10044891301284219,0.6475395029490703,2017-05-02
-0.049482394698100125,-0.15216862181291527,0.647855136002718,2017-05-03
-0.37280926740645176,-0.0782833235270965,0.6591991971786149,2017-05-04
-0.33477081179370455,0.1655381608161055,0.6550972938802919,2017-05-05
-0.2967323561809573,0.03993315373021364,0.6229209955064664,2017-05-06
-0.22065544495546274,-0.24821950958447972,0.662100849722766,2017-05-07
2.8129113901611307,-0.3590474570132079,0.6589515725086147,2017-05-08
2.071161505712559,-0.403378635984699,0.6559839557959148,2017-05-09
