,Rainfall_Monteporzio,Rainfall_Velletri,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9
2012-10-31,10.161117959101166,4.43916246592178,-0.4558808128654144,0.1437540461163632,0.8838680532226,0.2681969141631945,-1.8671574131609163,0.3066435215371191,0.18732124714335824,0.3646879654456133,-0.32665587194503837,-0.2151873780488355,-0.3256522329656792,-0.42631444516720446,-0.9117693030859355,-0.27944141662520317,-0.7294775757377583,-0.08357371272371623,-0.9721538653066173,-0.2566922617972067,0.55764017943145
2012-11-01,1.3555348732086892,0.41441317778220677,0.037372645794583395,0.2980420879308954,0.6639352754545003,0.26729769006188236,0.8847104613706347,0.36148433004970804,0.26815895220278807,0.794335395492336,0.0725283261188054,0.16112543881853522,-0.5820279171119234,-0.38538975567589095,-0.909086702552104,-0.1356373183877555,-0.5438855018275032,0.043217360129078175,-1.0012198224276188,0.6225917425556944,0.047696995867639785
2012-11-02,-0.24064332967212232,-0.26476326459134636,0.08267500646489755,0.19879995043291024,0.22816870924808322,0.3179539811024727,-0.8639766013556438,0.38396577534408177,-0.6927501568924535,0.1900145133888528,-0.039460000939829404,-0.03843438830810051,-0.4752047153843216,-1.012049063511643,-0.8983563004167816,-1.0915116184366649,-1.435289856820684,-0.8537120811629235,1.0275839846183938,-1.0789856362383454,-0.17618049935549301
2012-11-03,-0.2672462997201358,-0.2899179476422186,-0.140730026516515,-2.556279161594162,-1.5684854725782562,-1.5729311286772973,-0.8670169390869079,-1.1534325970997568,-1.063151140664026,-1.5155879488500275,0.052659429382596074,-0.015627550922199408,-0.5331944534650197,-0.49537485868379644,-0.8983563004167816,-0.23714609361418595,-0.7266655746179045,-0.07418178140128875,-0.9721538653066173,-0.2526215025177931,0.09744755036167047
2012-11-04,0.05198934085602646,2.3261690896485048,0.08267500646489755,0.33531620083195807,-0.5790195539398726,0.26333444309684,0.9748160956171226,0.3124813516995447,0.523934689389355,0.1204965119589065,0.6216323813740479,0.4956257204784202,-0.5738890065041059,-0.19611306677855964,-0.8983563004167816,0.016625844451893215,-0.32736141559887694,0.7898759002622134,1.0275839846183938,0.46790288993805595,-0.27319408061885164
2012-11-05,0.29141607128814817,-0.08868048323523996,0.1272882289803766,0.35600732123525286,0.3552605366031776,0.4147704426770917,0.9736225255312161,0.5478502922879396,0.48964712082217393,0.28741894799894857,0.5855071145809396,0.5051285693892126,-0.13133574220404132,-0.39306313495551265,-0.8983563004167816,4.360355517682988,-0.3414214211981376,-0.05539791875643378,-0.9256483339130134,-0.1671355576501523,0.7243045369864473
2012-11-06,-0.2672462997201358,-0.315072630693091,0.06360508506552325,0.33785932763061766,0.7631447121143438,0.34822785917998494,0.8832793648994733,0.4405270040038754,0.5163509459250163,0.27744597405743754,-0.0936479011294916,-0.15246857523760704,-0.11709264864036102,-0.39306313495551265,-0.8956736998829539,1.9410630414530108,-0.7069815667789403,-0.05539791875643378,-0.9256483339130134,-0.1671355576501523,0.6596288161442105
2012-11-07,-0.29384926976814935,-0.1892992154387293,-0.8742215648907851,-0.17076603210128313,0.2847671833836248,0.26393392583104763,1.1928890699197472,0.4836728216281609,-0.0004865286022240497,0.7515497870800506,-0.41877530226746384,-0.20568452913804317,-0.16999556759117365,-0.3956209280487175,-0.8956736998829539,-0.2963595458296052,-0.7097935678987901,-0.05539791875643378,-0.9256483339130134,-0.1712063169295602,0.6596288161442105
2012-11-08,-0.2672462997201358,-0.2899179476422186,-0.6828671047826098,0.33542153744491987,0.6393876557394129,0.29798787559370654,0.8423416924007721,0.5423410817041937,0.48382537740920484,0.7896331124421935,-0.47657572913643675,-0.4223494843041052,-0.319548050009816,-0.39306313495551265,-0.8876258982814631,-0.2963595458296052,-0.7097935678987901,-0.06948581574007168,-0.9082087596404109,-0.1712063169295602,0.7243045369864473
2012-11-09,-0.2672462997201358,-0.2899179476422186,-0.5451524472835748,-1.5010470691136941,-0.23941713006072085,-0.8022461169581796,-0.4851932747894791,-0.7745728840090917,-2.591174252779288,-1.1189770715145624,-0.5723076861381733,-0.41284663539331284,-0.32666959679165614,-0.39306313495551265,-0.8876258982814631,-0.3048186104318123,-0.7097935678987901,-0.06948581574007168,-0.977967056730821,-0.1712063169295602,0.4357513209210742
2012-11-10,-0.29384926976814935,-0.315072630693091,-0.09464814891696098,-0.49207279781121044,0.07339133531809498,-0.4319989193919463,0.0677740882438158,0.2250105520804182,-2.004594911353941,0.0818620032355745,0.061690746080873216,0.022383844720969208,-0.3287043244436108,-0.39050534186230423,-0.8876258982814631,-0.3048186104318123,-0.7097935678987901,-0.06478985007886126,-1.0477253538212228,-0.1712063169295602,0.2541617970178638
2012-11-11,4.202052668346135,0.2383303964261005,-0.7830745709037289,-0.018765299596788517,0.6330075904266705,0.32161748670041196,0.8368904618591699,0.4449150419074205,0.3490323734794751,0.3604679678365106,0.5331254777309331,0.5412393952502231,-0.3287043244436108,-0.38538975567589095,-0.8876258982814631,-0.3048186104318123,-0.7097935678987901,-0.06478985007886126,-1.0360989709728239,-0.1712063169295602,0.40092593277525307
2012-11-12,-0.24064332967212232,-0.06352580018436761,-0.9508401708922992,0.32052393075454816,0.6664826699532356,0.40014972488168177,0.49696645192072464,0.6913990564805653,0.49068289112264074,0.7357377144059444,0.7282019184137163,0.7693077691092355,-0.3287043244436108,-0.37515858330306073,-0.8768954961461408,-0.2963595458296052,-0.7013575645392328,-0.050701953095216704,-1.0360989709728239,-0.14678176125309556,0.28898718516368493
2012-11-13,-0.29384926976814935,-0.2899179476422186,-1.3746714334627503,0.29414463325129275,0.6664826699532356,0.2637674028493233,0.834176722907631,0.638723271074572,0.4569905928430849,0.3080022016433451,0.6667889648654326,0.6894838382585807,-0.32972168826958775,-0.37515858330306073,-0.8768954961461408,-0.2963595458296052,-0.7013575645392328,-0.050701953095216704,-1.0244725881244248,-0.14678176125309556,0.2591368524672693
2012-11-14,-0.2672462997201358,-0.315072630693091,-0.36998708514062656,0.3011871382321958,0.7307117485190804,0.31488995823874183,0.30224232128866735,0.5141571201915559,0.41074999690040065,0.3080022016433451,0.3091488236136632,0.4842223017854698,-0.33175641592154165,-0.3726007902098559,-0.8742128956123131,-0.2963595458296052,-0.7013575645392328,-0.04600598743399962,-0.9663406738824137,-0.1427110019736819,0.2591368524672693
2012-11-15,-0.1342314494800682,-0.26476326459134636,-1.3517717114979806,0.335752595371373,0.8687689512846405,0.11353036873748763,0.8383215583303313,0.6648968539882297,0.4363347138625091,0.7357377144059444,-0.18757359479157246,-0.04223552787241764,-0.3337911435734963,-0.3726007902098559,-0.8742128956123131,-0.2963595458296052,-0.7013575645392328,-0.04600598743399962,-0.9954066310034234,-0.13456948341486033,0.26162438019196854
2012-11-16,-0.29384926976814935,-0.315072630693091,-0.329768530530572,0.3352108642189956,0.8547235443438851,0.25609069339182405,0.5863060635747652,0.6761665724805943,0.466895890429159,1.032394934085816,-0.39348761551228845,-0.1334628774160224,-0.33582587122545093,-0.37004299711664745,-0.8715302950784815,-0.2879004812274042,-0.6985455634193831,-0.04131002177278922,-1.0128462052760259,-0.13049872413544666,0.26162438019196854
2012-11-17,0.2382101311921211,0.06224761506999407,-0.11510764397280603,0.7123008905362059,1.1355969459612811,0.4256277410855285,0.7046060797510232,0.9453446685460832,0.48382537740920484,1.1502103775399368,-0.15506085467777525,-0.07644578395126947,-0.33582587122545093,-0.367485204023439,-0.8688476945446499,-0.2879004812274042,-0.6985455634193831,-0.03661405611157213,-0.9954066310034234,-0.126427964856033,0.5228147912856288
2012-11-18,1.0629022026805401,0.4647225438839515,-0.45564356858260224,0.3521098665556502,0.8443023850308763,0.2512948315181593,0.4625963839743246,0.6648968539882297,0.5634963527048903,1.048637618760851,-0.08461658443121446,0.047091251889029045,-0.33582587122545093,-0.3649274109302342,-0.8688476945446499,-0.2879004812274042,-0.6985455634193831,-0.03661405611157213,-0.9547142910340148,-0.1223572055766251,0.29147471288838767
2012-11-19,-0.08102550938404116,1.169053669308377,-0.45564356858260224,0.31050190443557,0.2909851417737199,0.2654326326665682,1.168643564144842,0.6604314938308768,0.5936765562874607,0.3558862561466284,-0.01778484086396472,0.06989808927493014,-0.33480850739947327,-0.3649274109302342,-0.8688476945446499,-0.2879004812274042,-0.6957335622995293,-0.03661405611157213,-0.9082087596404109,1.3675406906880139,0.36112548918002996
2012-11-20,-0.16083441952808172,-0.26476326459134636,-1.3746714334627503,-0.1543485685667418,0.7883176013882126,0.2556743859375128,0.09015501189446888,0.42954724396328703,0.8200102250481116,0.7615916589417102,-0.06294142435534977,-0.030832109179466924,-0.6328961084107814,-0.3598118247438173,-0.8688476945446499,-0.2836709489263007,-0.6929215611796756,-0.02722212478914465,-0.9547142910340148,-0.13049872413544666,0.33625021193301635
2012-11-21,-0.2672462997201358,-0.2899179476422186,0.2890775325114416,-1.702736586761229,-0.02569073161681271,-0.7973836458918243,-0.11290629486003927,-0.3035837055074301,-0.6927501568924535,-0.6846101339376589,-0.08822911111052519,-0.04603666743673444,-0.4680831686024814,-0.3598118247438173,-0.8661650940108222,-0.27521188432409965,-0.6872975589399721,-0.031918090450355055,-1.0535385452454262,-0.19563087260603065,-0.367720134157511
2012-11-22,-0.24064332967212232,-0.2899179476422186,0.00686980943302517,-0.23918968626403359,-0.3390781502907952,-0.2005985839875932,0.02516779288869836,0.16440923565921137,0.47357482305630794,0.28164874718650273,-0.1460295379794981,-0.18287769175214205,-0.8902891563830025,-0.3598118247438173,-0.8634824934769907,-0.27098235202300214,-0.6844855578201183,-0.008438262144283006,-0.977967056730821,-0.19156011332662276,0.14968563258040393
2012-11-23,-0.2672462997201358,-0.315072630693091,0.4720154692531867,0.3340220653012791,0.4413856287922442,0.31046044692487057,0.8318252116936065,0.2992592462985547,-0.008760785600206697,0.28741894799894857,-0.2562116016984779,-0.08594863286206145,-0.8811328819492081,-0.34958065237099073,-0.8607998929431592,-0.2667528197218986,-0.6816735567002686,-0.0037422964830659262,-1.0070330138518224,-0.15085252053250342,-1.0542777861751225
2012-11-24,-0.24064332967212232,-0.2899179476422186,0.4720154692531867,0.335752595371373,0.013284404213840759,0.2990702749749152,0.6780328154006189,0.9581415015511353,0.4891828099978268,0.3080022016433451,-0.4549005690605721,-0.38623865844309463,-0.872993971341391,-0.34702285927778226,-0.8607998929431592,-0.25406422281859403,-0.6760495544605611,-0.008438262144283006,-0.9430879081856159,-0.04501277926780591,-0.5318969639878091
2012-11-25,-0.29384926976814935,-0.315072630693091,0.0972372864908413,0.14235457397272241,0.625330669732754,0.3532068963335476,0.8315461181909322,0.37484174939486054,0.4385610247382252,0.7615916589417102,-0.5452137360433422,-0.466062589293749,-0.8658724245595509,-0.34702285927778226,-0.8607998929431592,-0.25406422281859403,-0.6760495544605611,-0.01783019346671049,-0.9140219510646145,-0.10607416845897623,-0.05926669629452284
2012-11-26,-0.24064332967212232,-0.315072630693091,-0.10892799527289031,0.32085498868100054,0.8636510041553627,0.29858735832791417,0.6394288396370482,0.6480599332217635,0.564222582455792,1.048637618760851,-0.45128804238126136,-0.42615062386842195,-0.6003404659795123,-0.34702285927778226,-0.8581172924093314,-0.25406422281859403,-0.6760495544605611,-0.0037422964830659262,-0.8965823767920119,-0.08979113134133312,0.10491013353577525
2012-11-27,1.4353437833527296,0.06224761506999407,0.2677255470583507,0.3244213854341501,0.49365353227993514,0.2654326326665682,0.5471854679232655,0.4344765376434804,0.8735012130940635,0.3080022016433451,-0.11171053452604557,0.018582705156652415,-0.7885527737852865,-0.34702285927778226,-0.8527520913416722,-0.2582937551196976,-0.6816735567002686,-0.008438262144283006,-1.0128462052760259,-0.13456948341486033,-0.5343844917125083
2012-11-28,5.558804140794825,1.999158209987164,0.09744063873325176,0.14235457397272241,0.6210000990849033,0.0622745949626889,0.9191933543500306,0.42954724396328703,0.44246599782504276,0.3604679678365106,-0.20202370150881568,-0.1239600285052304,-0.7732923163956293,-0.34702285927778226,-0.8500694908078407,-0.2582937551196976,-0.6816735567002686,0.0009536691781444802,-0.9663406738824137,-0.13049872413544666,-0.20603083205191214
2012-11-29,6.569717002619339,5.571123203211036,-0.41818156659188854,0.34598529491627467,0.5989882948026483,0.2129279365288358,0.1965965232868703,0.38659473197351873,0.3987017262788775,0.27744597405743754,-0.8378283970675172,-0.804364010517951,-0.859768241603688,-0.34446506618457745,-0.8500694908078407,-0.2582937551196976,-0.6816735567002686,-0.0037422964830659262,-0.9430879081856159,-0.14678176125309556,0.040234412693535004
2012-11-30,1.0362992326325267,0.18802103032435577,-0.09643312971145208,0.3097946443199668,0.629383342798924,0.25752279103465486,0.8321636867925952,0.5700417791305379,0.5327685004577051,0.7423174657801368,-1.0527737344865102,-0.9412050348333584,-0.32666959679165614,-0.33423389381174723,-0.8447042897401814,-0.2582937551196976,-0.6760495544605611,0.03382542880665069,-0.8093845054289994,-0.04908353854721379,0.5725653457796559
2012-12-01,1.461946753400743,1.7224566964275685,-0.3458333576809927,0.33162941937827967,0.6944461141098088,0.22941371171956057,0.5436582011022283,0.6134002329527919,0.457073930683352,0.7423174657801368,-1.141280638129625,-1.0362335239412803,-0.32666959679165614,-0.32911830762533395,-0.8393390886725183,-0.245605158216393,-0.6704255522208576,0.03382542880665069,-0.8093845054289994,-0.04908353854721379,0.5725653457796559
2012-12-02,1.3821378432567024,1.169053669308377,-0.9653572615310408,0.3352108642189956,0.6886102648945239,0.2556743859375128,0.0243364505403055,0.5264126974199589,0.5826521505606517,0.7896331124421935,-1.1015428446572062,-1.0020232678624283,-0.32666959679165614,-0.32911830762533395,-0.8312912870710275,-0.245605158216393,-0.6704255522208576,0.02912946314543361,-0.8093845054289994,-0.053154297826627464,0.5725653457796559
2012-12-03,-0.2672462997201358,-0.315072630693091,-1.444703686279528,0.7909120999811597,0.7393844688806842,0.3264133485740767,0.8315876853083516,0.6134002329527919,0.8736678887745988,1.032394934085816,-1.8746235540297183,-1.6064044585888115,-0.3032702287941818,-0.32911830762533395,-0.8312912870710275,-0.245605158216393,-0.667613551101008,0.019737531823006124,-1.0186593967002213,-0.053154297826627464,0.29396224061309045
2012-12-04,0.3978279514802023,0.31379444557871744,-1.444703686279528,0.3775110383671133,0.4959461873287971,0.1313982846765256,0.24542007177603778,0.3715748841715163,0.30553002085986447,0.7615916589417102,-0.9642668308433954,-0.9355033254868832,-1.4488218968444635,-0.32911830762533395,-0.8312912870710275,-0.245605158216393,-0.667613551101008,0.010345600500571966,-0.9663406738824137,-0.053154297826627464,0.08500991173816368
2012-12-05,-0.18743738957609524,0.3389491286295898,-0.6057514155218704,0.3150614749680782,0.6886102648945239,0.3136909927703258,0.6151643317513232,0.5273212339021912,0.5761398936140381,0.3080022016433451,-1.4627955125882866,-1.0020232678624283,-0.32666959679165614,-0.32400272143891706,-0.8312912870710275,-0.23291656131308847,-0.656365546621597,0.010345600500571966,-0.0652960031313197,-0.04094201998839224,0.31137493468599925
2012-12-06,-0.054422539336027635,-0.315072630693091,-1.444703686279528,0.3202079209156614,0.1864840719960478,0.19026415871613309,0.5482543366569126,0.3525729402984553,-0.49538234032761935,0.7515497870800506,-1.8041792837831574,-1.2395944906322331,-0.3734683327866056,-0.32400272143891706,-0.8312912870710275,-0.245605158216393,-0.667613551101008,0.010345600500571966,-0.8093845054289994,-0.04501277926780591,0.33127515648361083
2012-12-07,2.9517130760895,2.27585972354676,0.0972372864908413,-0.8237777920292668,0.09194099889525072,0.2693292704389216,0.015078859674991936,-0.031216066472403863,0.4986476075710588,0.12273569436373659,-1.4935019893624284,-1.5189782486095236,-0.42637125173741747,-0.32400272143891706,-0.8312912870710275,-0.23291656131308847,-0.656365546621597,0.015041566161789045,-0.884955993943613,-0.04094201998839224,0.1372479939568936
2012-12-08,-0.1342314494800682,0.21317571337522812,-0.9212298249279866,0.3264378291679987,0.6210000990849033,0.4329380999832342,0.6151643317513232,0.5153362845621114,0.43269165970224566,0.7896331124421935,-1.8981049774452385,-1.6349130053211882,-0.3429474180072911,-0.3214449283457122,-0.8286086865371998,-0.2244574967108874,-0.656365546621597,0.02443349748421653,-0.9198351424888098,-0.02872974215015702,0.5999281507513723
2012-12-09,-0.29384926976814935,-0.315072630693091,0.09462759937990806,0.48445779669890704,0.8628983648716458,0.27299277603686006,0.9045736053375848,0.7978138082823981,0.5079100132464989,1.0959532654229076,-2.214201061884934,-1.8819870770017852,-0.3175133223578621,-0.3137715490660905,-0.820560884935709,-0.2244574967108874,-0.656365546621597,0.02443349748421653,-0.884955993943613,-0.024658982870743355,0.31137493468599925
2012-12-10,0.743666562104378,1.9236941608345473,-0.45564356858260224,0.3375884620544286,0.7393844688806842,0.25752279103465486,0.4625963839743246,0.5943982890797309,0.4425493356653104,0.7615916589417102,-1.5025333060607056,-1.6463164240141388,-0.3744856966125826,-0.30609816978646875,-0.8151956838680497,-0.21176889980758284,-0.656365546621597,0.02912946314543361,-0.8093845054289994,-0.016517464311921803,0.5228147912856288
2012-12-11,-0.2672462997201358,-0.315072630693091,-0.7830745709037289,0.32789749366190357,0.6408466180432334,0.26856326472298886,1.168643564144842,0.5700417791305379,0.5592580282570028,0.7615916589417102,-1.9721617743711102,-1.4543588760161368,-0.37143360513465096,-0.3035403766932603,-0.8125130833342182,-0.20753936750647933,-0.6423055410223362,0.04791332579029525,-0.8907691853678084,-0.008375945753100252,0.5725653457796559
2012-12-12,-0.29384926976814935,-0.315072630693091,0.029803423438196672,0.32345830782992424,0.7631447121143438,0.26430027639084197,0.1965965232868703,0.43878725329321855,0.4046663345608764,0.7896331124421935,-2.035380991259049,-1.7622511807258034,-0.4853783536440933,-0.2958669974136386,-0.8098304828003866,-0.1990803029042783,-0.6394935399024825,0.04791332579029525,-0.9256483339130134,0.0038363320851349672,0.39843840505055383
2012-12-13,-0.29384926976814935,-0.315072630693091,-0.43673181003843614,0.29945660816210257,0.6664826699532356,0.03506473974890679,0.8315876853083516,0.37720007813597256,0.5343995410457966,0.5053775183890719,-1.9179738741814478,-1.5854981909850687,-0.5464201832027227,-0.2933092043204337,-0.807147882266559,-0.1990803029042783,-0.6394935399024825,0.04791332579029525,-0.8907691853678084,0.0038363320851349672,0.2591368524672693
2012-12-14,0.690460622008351,2.27585972354676,0.13681189233326319,0.34977741298291554,0.625330669732754,0.27197698584834046,0.49696645192072464,0.44673211487188424,0.4391205788085922,0.7615916589417102,-1.0256797843916792,-0.8822873715864471,-0.5494722746806543,-0.2907514112272253,-0.807147882266559,-0.1990803029042783,-0.6394935399024825,0.04791332579029525,-0.9198351424888098,0.0038363320851349672,0.29147471288838767
2012-12-15,0.05198934085602646,0.6911146913418025,-1.444703686279528,0.3087713743654768,0.8443023850308763,0.29918684106212257,0.8331909884088229,0.37720007813597256,0.4369776057731437,0.8195692587467641,-0.23634270496226822,-0.4166477749576296,-0.4314580708673037,-0.2907514112272253,-0.807147882266559,-0.20330983520537582,-0.6423055410223362,0.04791332579029525,-0.9198351424888098,-0.00023442719427870082,0.4282887377469694
2012-12-16,-0.29384926976814935,-0.315072630693091,-0.39845639907808084,0.3539005889760081,0.18451563079247968,0.2784547298374237,0.5436582011022283,0.41756229462320726,0.8917164838953784,0.28741894799894857,-0.2941431318312412,-0.26840333194927163,-0.4579095303427097,-0.28819361813402045,-0.807147882266559,-0.20330983520537582,-0.6423055410223362,0.04791332579029525,-0.8093845054289994,-0.00023442719427870082,0.41585109912346263
2012-12-17,0.3712249814321887,1.0432802540540154,-0.4000380276301616,0.32837903246401684,0.5989882948026483,0.0317009755180721,0.30224232128866735,0.5068501672067975,0.41228579424247225,0.28741894799894857,-0.7764154435192335,-0.5857984855697307,-0.3673641498307424,-0.28563582504081203,-0.807147882266559,-0.20330983520537582,-0.6423055410223362,0.04791332579029525,-0.884955993943613,-0.00023442719427870082,0.5054020972127165
2012-12-18,-0.29384926976814935,-0.315072630693091,-0.09920097967759352,0.3580689092317991,0.49336405563235153,0.15531098485216197,0.9209451114412868,0.49432396209006957,0.548197906312936,0.3080022016433451,-1.3363570788124084,-0.6808269746776525,-0.6064446489353751,-0.28052023885439875,-0.7964174801312366,-0.19062123830207126,-0.6394935399024825,0.05730525711272274,-0.8733296110952058,0.0038363320851349672,0.2989372960624925
2012-12-19,-0.29384926976814935,-0.315072630693091,0.037372645794583395,0.2854167424629936,0.7237527299111709,0.22941371171956057,0.7023436409314695,0.8613533703482694,0.30801825066213573,0.7615916589417102,-1.5585274695900229,-0.9640118722192598,-0.6318787445848041,-0.2779624457611903,-0.7964174801312366,-0.18639170600097374,-0.633869537662779,0.06200122277393315,-0.8907691853678084,0.011977850643956518,0.26908696336607335
2012-12-20,-0.29384926976814935,-0.315072630693091,-1.0000514135556131,-2.7744312870389365,-0.47642903003625225,-1.5851039586413584,-0.6476197551864863,-1.7084710654895867,-1.3515000679894147,-1.1770924671599134,-1.27675038860378,-1.2376939208500748,-0.370416241308674,-0.2754046526679818,-0.7937348795974051,-0.17370310909766917,-0.6254335343032218,0.06669718843515023,-0.722186634065995,0.016048609923370188,0.4730642367915981
2012-12-21,0.18500419109609406,0.1377116642226111,-0.4123295409491895,0.3222544608246414,0.08488934776011456,0.26669820732767474,0.28556796904376563,0.7424858695708262,0.4009756587776036,0.27744597405743754,-1.4609892492486312,-1.4220491897194434,-0.5494722746806543,-0.26773127338836006,-0.7856870779959181,-0.17370310909766917,-0.622621533183368,0.0713931540963673,-0.8907691853678084,0.02419012848219174,0.5054020972127165
2012-12-22,-0.29384926976814935,-0.315072630693091,-0.66838390618427,0.34442029380940736,0.5936966616848202,0.2678971727960907,0.6994755098295152,0.8613533703482694,0.15153359745136336,0.7423174657801368,-1.1683745882244558,-1.0628415008914984,-0.32972168826958775,-0.2626156872019468,-0.7856870779959181,-0.16524404449546815,-0.622621533183368,0.0713931540963673,-2.198737255812947,0.02419012848219174,0.4730642367915981
2012-12-23,-0.29384926976814935,-0.315072630693091,-0.008505879562560435,0.35773785130534674,0.629383342798924,0.2183232811367097,0.9260756813627946,0.5470770697498698,0.4447756465410265,0.3604679678365106,-0.9335603540692536,-1.0438358030699142,-0.5738890065041059,-0.26005789410873836,-0.7830044774620866,-0.1610145121943646,-0.6198095320635183,0.0713931540963673,-0.7279998254901904,0.032331647041019075,0.47057670906689536
2012-12-24,-0.24064332967212232,-0.315072630693091,-0.6351584092437726,0.3140833492762859,0.5249633264825755,0.28954516042027456,0.6193329198125483,0.8613533703482694,0.46997939051905496,0.3604679678365106,-0.720421279989916,-0.6010030438269982,-0.5240381790312253,-0.2549423079223251,-0.7749566758605957,-0.1610145121943646,-0.6198095320635183,0.0760891197575777,-0.7396262083385976,0.03640240632042696,0.37356312780353673
2012-12-25,-0.2672462997201358,-0.315072630693091,0.01114020652364329,0.39040724941120347,0.8838680532226,0.2640005350237374,0.6845766673143947,0.3493060750751111,0.4391682004316021,0.3080022016433451,-0.5488262627226529,-0.5591905086195125,-0.3744856966125826,-0.2523845148291202,-0.7722740753267642,-0.1567849798932611,-0.6169975309436645,0.0760891197575777,-0.722186634065995,0.03640240632042696,0.4282887377469694
2012-12-26,1.0895051727285539,0.06224761506999407,-0.5306353566448332,0.33579773963407067,0.7509287975863176,0.0317009755180721,0.26205285690352,-0.04387758553329436,-0.49538234032761935,0.5840072697586716,-0.22369886158468036,-0.2151873780488355,-0.5891494638937635,-0.2523845148291202,-0.7669088742591049,-0.1567849798932611,-0.6169975309436645,0.0807850854187948,-0.884955993943613,0.04047316559984063,0.3014248237871952
2012-12-27,-0.21404035962410875,0.9175068387996537,-0.18241723621064468,0.09484776152675736,0.07050814790816279,0.06185828750837767,0.30224232128866735,0.35375210466901175,0.4245007405445307,0.12273569436373659,-0.7059711732726728,-0.557289938837354,-0.48436098981811565,-0.24982672173591178,-0.7669088742591049,-0.14832591529106007,-0.6141855298238108,0.08548105108001187,-0.7512525911869965,0.044543924879248506,0.5054020972127165
2012-12-28,-0.2672462997201358,-0.315072630693091,-0.6146198327603235,0.31358676238660693,0.08769148170872369,0.2556743859375128,0.26205285690352,0.9581415015511353,0.4642767011636107,0.7423174657801368,-0.7890592868968215,-0.3805369490966194,-0.4579095303427097,-0.2447111355494985,-0.7642262737252734,-0.14832591529106007,-0.611373528703961,0.09017701674122228,-0.7686921654595991,0.04861468415866218,0.4805268199657029
2012-12-29,-0.29384926976814935,-0.315072630693091,-0.2433438275061569,-1.5010470691136941,-0.7817689979074114,-1.1042022397191995,-0.6536707398508579,-0.7462536085522915,-0.6298777091135362,-0.43726660060415407,-1.27675038860378,-0.8252702781216937,-0.5494722746806543,-0.2447111355494985,-0.7642262737252734,-0.14409638298995653,-0.6057495264642535,0.09487298240243935,-0.7686921654595991,0.0608269619968974,0.31634999013540127
2012-12-30,-0.29384926976814935,-0.315072630693091,1.6791482722416526,0.35438212777812145,-0.5047398461699261,0.2664650751532599,0.7870158591152487,-0.7084043653137834,0.48031328271221896,0.27997797262289853,-1.298425548679645,-1.1597705597815788,-0.6379829275406669,-0.24215334245629005,-0.7615436731914457,-0.139866850688859,-0.6029375253444038,1.663325513248143,-0.6291755712787789,0.7487852802174544,-0.9473140940129599
2012-12-31,-0.29384926976814935,-0.315072630693091,0.19944438299566256,0.3661346841671928,-0.3159431766159155,0.3725735191081061,0.8362728932575069,0.2877768916082207,0.5032788104087791,0.12273569436373659,-1.3002318120193004,-1.3061144330077785,-0.8811328819492081,-0.23959554936308158,-0.7642262737252734,-0.1356373183877555,-0.60012552422455,-0.05539791875643378,-0.8326372711258054,1.440814357717425,0.10491013353577525
2013-01-01,-0.24064332967212232,-0.2899179476422186,-0.5894041547014353,0.40990957089678104,0.6664826699532356,0.049685457544317455,0.8160475215530426,0.37441647699892266,0.3768910229403096,0.27744597405743754,-1.1683745882244558,-1.1046540360989843,-0.45587480269075575,-0.33423389381174723,-0.7481306705222956,-0.03412854316132503,-0.32736141559887694,0.0713931540963673,-0.6698679112481876,-0.024658982870743355,0.318837517860104
2013-01-02,-0.21404035962410875,-0.21445389848960164,1.7183161735992536,0.7641566002887542,-1.1336683897759134,0.7616378136092072,0.9388842916876708,-0.4969859928420959,0.30801825066213573,-0.32720217316675165,-1.1069616346761721,-0.9412050348333584,0.6296523996268738,1.3820452717302476,-0.7481306705222956,1.4546668268263578,0.5274869248362212,2.987587829710679,0.5043967564403349,0.899403373555685,-1.141341256539677
2013-01-03,-0.29384926976814935,-0.315072630693091,-0.668304824756666,-0.1543485685667418,0.5249633264825755,0.3859286622424103,-0.27088509369314645,0.35375210466901175,0.054623594626067536,0.794335395492336,-0.8974350872761455,-0.5306819618871358,-0.9289489817701349,-0.45189237609927446,-0.745448069988464,-0.18639170600097374,-0.656365546621597,-0.1399253006582945,-1.1000440766390303,-0.3706735216207316,0.04272194041823778
2013-01-04,-0.29384926976814935,-0.315072630693091,-0.8484297221450676,0.20361533845404106,-1.06251502979987,0.17647605582934486,0.729190060624917,0.4012086379430346,0.09629251475979418,0.1300388738994895,-1.0888990012796183,-0.9982221282981116,-0.522003451379271,-0.26517348029515525,-0.7400828689208048,-0.13140778608665196,-0.32736141559887694,0.3343672311243903,-1.1291100337600317,0.016048609923370188,0.05018452359234255
