,Rainfall_Simignano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4,Depth_to_Groundwater_Podere_Casetta
2009-09-23,-0.3662350951791419,-0.30498579295323114,-0.31075026587798277,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,1.005492879572515,0.8705594813669055,-0.16145083745279806,-0.22007599655165636,0.43485989815456166,0.6207694012488206
2009-09-24,-0.3662350951791419,-0.3568198297788294,0.40282542510240055,-0.35689359608380444,-0.13504844523397888,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.9784686040121328,0.8421587157798295,0.00044708662164451806,0.04030304437578787,-0.13063244069144234,0.710746140559948
2009-09-25,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.9919807417923237,0.7356558448282939,0.00044708662164451806,0.04030304437578787,0.5125991656680179,0.6207694012488206
2009-09-26,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.145642411749879,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.8973957773309855,0.7001548878444487,0.11424974230921049,0.04030304437578787,0.3176671431060093,0.6207694012488206
2009-09-27,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.9379321906715591,0.7498562276218317,0.921128695966007,0.6087980032876198,-0.16660133508701164,0.6207694012488206
2009-09-28,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.971712535122037,0.8421587157798295,0.015321906106731804,0.04030304437578787,0.09923373724121813,0.6207694012488206
2009-09-29,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.7420061928587871,0.742756036225063,0.00044708662164451806,0.04030304437578787,0.3176671431060093,0.6207694012488206
2009-09-30,-0.3662350951791419,-0.3309028113660303,-0.31075026587798277,-0.35689359608380444,0.07683088508402358,-0.21709465645118803,-0.21022585131028498,-0.2987606464508089,-0.5677871808301554,0.6744455039578312,0.6504535480670652,0.11424974230921049,0.04030304437578787,-0.13063244069144234,0.710746140559948
2009-10-01,-0.3662350951791419,-0.3309028113660303,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.7014697795182135,0.7001548878444487,0.921128695966007,0.6087980032876198,0.2504251602492147,0.6207694012488206
2009-10-02,-0.3662350951791419,-0.3568198297788294,0.33795490774054754,-0.35689359608380444,-0.08207861265447829,-0.17579502556310309,0.1882918534842001,-0.2987606464508089,-0.5677871808301554,0.8230790195399339,0.948661586731365,0.00044708662164451806,0.04030304437578787,0.5125991656680179,0.6207694012488206
2009-10-03,-0.3662350951791419,-0.3309028113660303,-0.31075026587798277,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.6676894350677356,0.49424933733814674,-0.16145083745279806,-0.22007599655165636,0.2504251602492147,0.710746140559948
2009-10-04,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.4312270239143899,0.25284282984799933,0.015321906106731804,0.011464671041901898,-0.3192225556646564,0.710746140559948
2009-10-05,-0.1413986301207545,-0.279068774540432,0.20821387301684147,-0.20853902568019214,-0.15623637826577913,0.14771874972689555,-0.0963636499404321,-0.2987606464508089,-0.5677871808301554,0.7757865373092651,0.9344612039378267,-0.16145083745279806,-0.08580535255652956,0.34801396732387624,0.6207694012488206
2009-10-06,-0.3381305370468434,-0.3568198297788294,-0.2675032543034141,-0.35689359608380444,-0.145642411749879,0.1305105701901935,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,0.6068848150568753,0.6504535480670652,-0.16145083745279806,0.011464671041901898,0.34801396732387624,0.710746140559948
2009-10-07,-0.3381305370468434,-0.30498579295323114,-0.31075026587798277,-0.32722268200308197,-0.145642411749879,-0.2102113846365072,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.6676894350677356,0.7143552706379864,0.11424974230921049,-0.12867046521852604,-0.12281316521596318,0.710746140559948
2009-10-08,-0.3381305370468434,-0.30498579295323114,-0.2675032543034141,-0.32722268200308197,-0.15623637826577913,-0.2102113846365072,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.6947137106281178,0.7995575673992151,-0.16145083745279806,-0.08580535255652956,-0.32489556412177595,0.710746140559948
2009-10-09,2.5566389505798943,-0.30498579295323114,-0.15938572536699236,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,1.4123105182101185,-0.2987606464508089,-0.5677871808301554,0.5122998505955372,0.45874838035430154,0.015321906106731804,-0.22007599655165636,-0.12281316521596318,0.710746140559948
2009-10-10,0.3925879743929156,0.7835289803843325,-0.20263273694156106,2.936577866876389,0.013267085988622836,-0.21709465645118803,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,0.4312270239143899,0.6646539308606035,0.00044708662164451806,0.04030304437578787,0.5125991656680179,0.6207694012488206
2009-10-11,-0.3381305370468434,-0.30498579295323114,0.48931944825153795,1.9574377022125475,0.42643178010872757,-0.14482030239703939,0.5014129072512955,-0.2987606464508089,-0.5677871808301554,0.5393241261559194,0.7853571846056768,-0.16145083745279806,0.04030304437578787,0.3817929058602861,0.6207694012488206
2009-10-12,1.4605611834202554,-0.30498579295323114,-0.2242562427288454,-0.35689359608380444,0.013267085988622836,-0.18611993328512433,-0.21022585131028498,-0.2987606464508089,-0.5677871808301554,0.06639930384922815,0.16054034169000175,0.00044708662164451806,-0.22007599655165636,0.2504251602492147,0.710746140559948
2009-10-13,-0.3662350951791419,0.3688566857795462,0.3812019193151162,1.1266521079523186,-0.007920847043177429,-0.19988647691448597,0.21675740382666328,-0.2987606464508089,-0.5677871808301554,-0.23762379620507337,-0.3435732474806,0.00044708662164451806,-0.12867046521852604,0.08469800176091703,0.710746140559948
2009-10-14,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.20332811282182636,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.6294757918306176,-0.6914826259222827,-0.16145083745279806,-0.08580535255652956,0.03784075178551341,0.710746140559948
2009-10-15,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21365302054384763,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.7443289629622427,-0.9186887506188919,0.9273684513802393,0.28242582284025347,-0.4841832244384217,0.710746140559948
2009-10-16,-0.3662350951791419,-0.3568198297788294,-0.31075026587798277,-0.35689359608380444,-0.145642411749879,-0.1723533896557627,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.6159636540504265,-0.7269835829061279,0.7367340393800598,0.2302206409697824,-0.24532642584467101,0.710746140559948
2009-10-17,-0.3662350951791419,-0.3568198297788294,-0.31075026587798277,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.6835243429513824,-0.5423786065901328,0.00044708662164451806,-0.22007599655165636,-0.10159633333583915,0.710746140559948
2009-10-18,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.13504844523397888,-0.15514521011906063,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.5889393784900442,-0.6985828173190518,0.00044708662164451806,-0.22007599655165636,-0.08606747640324569,0.710746140559948
2009-10-19,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,0.27811624888612585,-0.21709465645118803,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-0.7983775140830074,-0.954189707602737,0.5280086085640552,0.03791604957032998,0.3817929058602861,0.710746140559948
2009-10-20,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,0.288710215402026,0.18557674470764007,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.8051335829731031,-0.9186887506188919,0.015321906106731804,-0.12867046521852604,-0.4841832244384217,0.710746140559948
2009-10-21,-0.08518951385615765,-0.279068774540432,-0.2458797485161297,-0.20853902568019214,-0.10326654568627852,0.17181020107827846,-0.23869140165274821,-0.2987606464508089,-0.5677871808301554,-0.3457208984466029,-0.3364730560838308,0.11424974230921049,-0.08580535255652956,0.3023663695201751,0.710746140559948
2009-10-22,1.6853976484786428,3.0642266007106556,2.9760226137892376,1.1563230220330412,0.9879120054514342,-0.05533776880618869,2.2662770284840152,-0.2987606464508089,-0.5677871808301554,0.05288716606903678,0.2883437868318445,0.7318454387573503,0.03791604957032998,0.3817929058602861,0.6207694012488206
2009-10-23,1.0670973695680774,0.18743755688995237,0.2947078961659788,0.11784102920775498,-0.15623637826577913,-0.1723533896557627,0.13136075279927367,-0.2987606464508089,-0.5677871808301554,-0.25113593398526474,-0.0027640604356861404,0.015321906106731804,-0.22007599655165636,-0.32489556412177595,0.6207694012488206
2009-10-24,0.36448341626061714,0.5761928330819394,-0.029644690643286325,-0.08985536935730229,-0.15623637826577913,-0.21709465645118803,0.07442965211434717,-0.2987606464508089,-0.5677871808301554,-0.07547814284277932,-0.05246540021306935,0.7318454387573503,0.10681356340463855,-0.13063244069144234,0.710746140559948
2009-10-25,-0.3381305370468434,-0.3568198297788294,-0.31075026587798277,-0.35689359608380444,-0.15623637826577913,-0.2102113846365072,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,0.039375028288845655,0.004336130961082998,-0.16145083745279806,-0.22007599655165636,-0.24532642584467101,0.710746140559948
2009-10-26,-0.3662350951791419,-0.3309028113660303,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.2082767505412354,0.004336130961082998,0.11424974230921049,-0.12867046521852604,0.5125991656680179,0.710746140559948
2009-10-27,-0.3381305370468434,-0.3309028113660303,-0.31075026587798277,-0.35689359608380444,-0.15623637826577913,-0.19300320509980515,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,0.18125247498085315,-0.038265017419531325,0.00044708662164451806,0.04030304437578787,0.09923373724121813,0.710746140559948
2009-10-28,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.20332811282182636,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.167740337200662,-0.20156941954521923,0.11424974230921049,-0.22007599655165636,-0.4841832244384217,0.710746140559948
2009-10-29,-0.3662350951791419,-0.3309028113660303,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.2067697487291668,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.17681917619421317,-0.46427650122567354,0.015321906106731804,-0.08580535255652956,0.34801396732387624,0.710746140559948
2009-10-30,-0.3381305370468434,-0.30498579295323114,-0.31075026587798277,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-0.03494172950220569,-0.11636712278399058,-0.16145083745279806,-0.18125547151192767,-1.2546293578205547,0.710746140559948
2009-10-31,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.145642411749879,-0.21709465645118803,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-0.4065255184574631,-0.6417812861448995,1.3083170447802508,0.16655934669861155,0.34801396732387624,0.710746140559948
2009-11-01,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.2067697487291668,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-0.5281347584791838,-0.6772822431287446,0.7318454387573503,0.2302206409697824,0.34801396732387624,0.710746140559948
2009-11-02,1.9383386716693285,-0.3309028113660303,0.22983737880412583,-0.35689359608380444,-0.15623637826577913,0.8532541107316799,-0.12482920028289536,-0.2987606464508089,-0.5677871808301554,-0.6835243429513824,-0.9896906645865822,0.11424974230921049,-0.18125547151192767,-0.4841832244384217,0.710746140559948
2009-11-03,-0.3381305370468434,1.0167821460995246,0.16496686144227274,0.7112593108222043,-0.15623637826577913,-0.1723533896557627,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.5889393784900442,-0.7837851140802803,0.7318454387573503,0.28242582284025347,-0.4841832244384217,0.6207694012488206
2009-11-04,-0.16950318825305294,-0.3568198297788294,-0.31075026587798277,-0.35689359608380444,-0.12445447871807876,0.05135294432136405,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.5619151029296617,-0.7056830087158207,0.00044708662164451806,-0.08580535255652956,0.03784075178551341,0.6207694012488206
2009-11-05,-0.0570849557238592,0.13560352006435406,-0.18100923115427672,-0.32722268200308197,-0.039702746590877774,0.006611677525938707,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.2646480717654559,-0.16606846256137406,0.00044708662164451806,-0.08580535255652956,-0.13063244069144234,0.710746140559948
2009-11-06,0.25206518373142345,0.3688566857795462,-0.2458797485161297,-0.08985536935730229,-0.08207861265447829,-0.2067697487291668,0.07442965211434717,-0.2987606464508089,-0.5677871808301554,-0.6227197229405221,-0.6843824345255136,0.00044708662164451806,-0.22007599655165636,-0.4841832244384217,0.710746140559948
2009-11-07,0.05533327680533446,-0.279068774540432,-0.05126819643057064,-0.35689359608380444,0.14039468417942427,-0.21709465645118803,-0.18176030096782178,-0.2987606464508089,-0.5677871808301554,-0.8254017896433897,-0.5849797549707472,0.015321906106731804,-0.08580535255652956,0.34801396732387624,0.710746140559948
2009-11-08,2.8095799737705804,2.7532223797570663,0.8352955408480875,1.3046775924366534,0.38405591404512707,0.0960942111167894,0.5868095582786853,-0.2987606464508089,-0.5677871808301554,-0.8929624785443456,-0.5920799463675163,-0.0633514754400109,-0.18125547151192767,-0.24532642584467101,0.710746140559948
2009-11-09,0.25206518373142345,0.4466077410179437,-0.15938572536699236,-0.11952628343802475,-0.15623637826577913,-0.19644484100714557,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-0.7781093074127207,-0.6843824345255136,0.5280086085640552,0.10681356340463855,-0.32489556412177595,0.710746140559948
2009-11-10,-0.31002597891454503,-0.3309028113660303,-0.31075026587798277,-0.35689359608380444,-0.15623637826577913,-0.045012861084167466,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.7848653763028163,-0.8121858796673563,0.00044708662164451806,-0.08580535255652956,0.035353852953504815,0.710746140559948
2009-11-11,-0.3381305370468434,-0.3309028113660303,-0.3323737716652671,-0.35689359608380444,-0.13504844523397888,-0.06566267652820992,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.5281347584791838,-0.8192860710641254,0.7367340393800598,0.03791604957032998,0.3817929058602861,0.710746140559948
2009-11-12,-0.3381305370468434,-0.3309028113660303,-0.31075026587798277,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-0.45381800068813244,-0.6133805205578232,0.00044708662164451806,0.10681356340463855,0.34801396732387624,0.710746140559948
2009-11-13,-0.3381305370468434,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-0.393013380677272,-0.5991801377642851,0.7318454387573503,0.7362491204876083,-0.08606747640324569,0.710746140559948
2009-11-14,-0.3662350951791419,-0.3309028113660303,-0.31075026587798277,-0.35689359608380444,-0.15623637826577913,-0.014038137918103748,-0.23869140165274821,-0.2987606464508089,-0.5677871808301554,-0.2578920028753602,-0.4429759270353664,-0.1573329195771149,-0.3391510542875801,-0.4841832244384217,0.710746140559948
2009-11-15,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.05520993617249251,-0.13766769697429776,0.921128695966007,0.2302206409697824,0.03784075178551341,0.710746140559948
2009-11-16,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.1482619383043798,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.15422819942047064,-0.0027640604356861404,0.921128695966007,0.2302206409697824,0.3023663695201751,0.710746140559948
2009-11-17,-0.3662350951791419,-0.3309028113660303,-0.3323737716652671,-0.35689359608380444,-0.13504844523397888,-0.19988647691448597,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-0.06196600506258819,-0.18736903675168096,0.015321906106731804,-0.08580535255652956,0.33982536924107465,0.710746140559948
2009-11-18,-0.3662350951791419,-0.30498579295323114,-0.28912676009069843,-0.35689359608380444,-0.12445447871807876,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.10693571718980155,-0.29387190770321653,-1.4959171980844714,-0.9166636788727108,-0.4841832244384217,0.710746140559948
2009-11-19,-0.3381305370468434,-0.30498579295323114,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.12044785496999268,-0.08796635719691454,0.921128695966007,0.1878137149322451,0.09923373724121813,0.710746140559948
2009-11-20,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21365302054384763,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.15422819942047064,-0.35067343887736885,0.015321906106731804,-0.22007599655165636,0.43485989815456166,0.710746140559948
2009-11-21,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21365302054384763,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.019106821618558836,-0.5849797549707472,0.015321906106731804,-0.22007599655165636,0.2504251602492147,0.710746140559948
2009-11-22,-0.3662350951791419,-0.30498579295323114,-0.31075026587798277,-0.35689359608380444,-0.145642411749879,-0.13793703058235857,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.45381800068813244,-0.45717630982890445,-0.16145083745279806,-0.18125547151192767,-0.2990665659522968,0.710746140559948
2009-11-23,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,0.03261895939875021,-0.13056750557752886,0.921128695966007,0.2302206409697824,-0.2990665659522968,0.710746140559948
2009-11-24,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.13105375876767775,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-0.08899028062297046,-0.23707037652906443,0.015321906106731804,-0.08580535255652956,0.2504251602492147,0.710746140559948
2009-11-25,-0.3662350951791419,-0.3309028113660303,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.1689117537484223,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.2646480717654559,-0.45717630982890445,-0.16145083745279806,-0.22007599655165636,-0.32489556412177595,0.710746140559948
2009-11-26,-0.3662350951791419,-0.3309028113660303,-0.3323737716652671,-0.35689359608380444,-0.13504844523397888,-0.19644484100714557,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.31194055399612497,-0.3364730560838308,-0.16145083745279806,0.011464671041901898,-0.12281316521596318,0.710746140559948
2009-11-27,-0.3381305370468434,-0.3568198297788294,-0.31075026587798277,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.0011613850517277404,-0.06666578300660737,-1.4959171980844714,-0.4613668046338332,-0.6604462901366469,0.710746140559948
2009-11-28,-0.3662350951791419,-0.279068774540432,-0.3323737716652671,-0.35689359608380444,-0.145642411749879,-0.21709465645118803,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-0.24437986509516907,-0.4855770754159807,0.35560362538714474,0.03791604957032998,0.035353852953504815,0.710746140559948
2009-11-29,0.5331107650544077,-0.3309028113660303,-0.28912676009069843,-0.35689359608380444,-0.15623637826577913,0.006611677525938707,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.5416468962593749,-0.6701820517319755,0.015321906106731804,-0.08580535255652956,-0.13063244069144234,0.710746140559948
2009-11-30,2.865789090035177,0.7057779251459348,1.1596481276573527,0.1475119432884774,-0.145642411749879,0.006611677525938707,1.5546382699224346,-0.2987606464508089,-0.5677871808301554,-0.393013380677272,-0.10216673999045256,0.015321906106731804,-0.18125547151192767,0.03784075178551341,0.710746140559948
2009-12-01,-0.2819214207822466,2.519969214041874,1.0947776102954996,2.6992105542306093,-0.12445447871807876,0.0857693033947682,2.123949276771699,-0.2987606464508089,-0.5677871808301554,-0.7713532385226252,-0.7766849226835111,-0.16145083745279806,-0.3391510542875801,-0.08606747640324569,0.710746140559948
2009-12-02,-0.3381305370468434,-0.30498579295323114,-0.3323737716652671,-0.35689359608380444,-0.12445447871807876,-0.09319576378693321,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-0.8997185474344412,-1.0677927699510417,-0.16145083745279806,-0.18125547151192767,-0.32489556412177595,0.710746140559948
2009-12-03,-0.31002597891454503,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.145642411749879,-0.21709465645118803,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-1.136180958587787,-1.344700234425034,0.015321906106731804,0.04030304437578787,0.43485989815456166,0.710746140559948
2009-12-04,2.528534392447596,3.24564572960025,4.208562443664445,2.2838177571004947,-0.15623637826577913,-0.14137866648969896,4.628917706908462,-0.2987606464508089,-0.5677871808301554,-1.0888884763571178,-1.181395832299346,-0.16145083745279806,-0.3391510542875801,-0.32489556412177595,0.710746140559948
2009-12-05,-0.3662350951791419,0.31702264895394805,0.1865903672295571,0.3552083418535346,-0.15623637826577913,-0.21709465645118803,0.5868095582786853,-0.2987606464508089,-0.5677871808301554,-0.8118896518631986,-0.954189707602737,0.015321906106731804,-0.08580535255652956,0.16015321128402263,0.710746140559948
2009-12-06,-0.31002597891454503,-0.3309028113660303,-0.3323737716652671,-0.35689359608380444,0.09801881811582379,-0.13793703058235857,-0.23869140165274821,-0.2987606464508089,-0.5677871808301554,-1.021327787456162,-1.330499851631496,0.7318454387573503,0.10681356340463855,0.3023663695201751,0.710746140559948
2009-12-07,-0.3662350951791419,-0.3568198297788294,-0.2675032543034141,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-0.44030586290794105,-0.6275809033513615,0.7367340393800598,0.7362491204876083,-0.6604462901366469,0.710746140559948
2009-12-08,-0.3662350951791419,-0.3568198297788294,-0.31075026587798277,-0.35689359608380444,-0.15623637826577913,-0.21365302054384763,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.25113593398526474,-0.4429759270353664,0.015321906106731804,0.04030304437578787,0.03784075178551341,0.710746140559948
2009-12-09,-0.3381305370468434,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.007920847043177429,-0.21365302054384763,-0.12482920028289536,-0.2987606464508089,-0.5677871808301554,-0.7443289629622427,-0.925788942015661,0.7367340393800598,0.2302206409697824,0.34801396732387624,0.710746140559948
2009-12-10,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.21709465645118803,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.6362318607207134,-1.0038910473801204,0.015321906106731804,0.04030304437578787,0.62109150997236,0.710746140559948
2009-12-11,-0.3662350951791419,-0.3309028113660303,0.40282542510240055,-0.35689359608380444,-0.15623637826577913,-0.21365302054384763,0.2452229541691265,-0.2987606464508089,-0.5677871808301554,-0.8591821340938677,-1.1387946839187322,0.11424974230921049,-0.22007599655165636,-0.4841832244384217,0.710746140559948
2009-12-12,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.18611993328512433,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-0.8997185474344412,-1.30209908604442,0.7367340393800598,0.2302206409697824,-0.32489556412177595,0.710746140559948
2009-12-13,1.9383386716693285,-0.3568198297788294,0.6406839887625284,-0.35689359608380444,0.37346194752922696,-0.2067697487291668,0.5014129072512955,-0.2987606464508089,-0.5677871808301554,-1.4266919208618973,-1.5790065505184123,0.7318454387573503,0.47303598079178044,-0.2843141534441684,0.710746140559948
2009-12-14,-0.2538168626499482,1.1204502197507211,0.14334335565498849,0.32553742777281214,-0.15623637826577913,3.131617081391032,-0.12482920028289536,-0.2987606464508089,-0.5677871808301554,-1.433447989751993,-1.1600952581090394,0.00044708662164451806,-0.22007599655165636,-0.5112008350554966,0.710746140559948
2009-12-15,-0.3662350951791419,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,0.003170041618598308,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-1.676666469795434,-1.6358080816925646,-0.1714639980879475,-0.22007599655165636,-0.6604462901366469,0.710746140559948
2009-12-16,-0.3381305370468434,-0.3568198297788294,-0.3323737716652671,-0.35689359608380444,-0.15623637826577913,-0.2102113846365072,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-1.6361300564548606,-1.6287078902957957,0.9273684513802393,0.47303598079178044,-1.2928019108626019,0.710746140559948
2009-12-17,0.5893198813190045,0.10968650165155497,0.2947078961659788,0.29586651369208977,0.09801881811582379,-0.14137866648969896,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-1.6226179186746692,-1.536405402137798,0.7318454387573503,0.47303598079178044,-0.8750187947448814,0.710746140559948
2009-12-18,-0.3381305370468434,-0.3568198297788294,-0.28912676009069843,-0.35689359608380444,-0.15623637826577913,-0.10007903560161405,-0.3240880526801379,-0.2987606464508089,-0.5677871808301554,-1.9198849498388755,-1.7565113354376383,0.00044708662164451806,-0.22007599655165636,-1.2725807746022701,0.710746140559948
2009-12-19,-0.3662350951791419,-0.30498579295323114,-0.31075026587798277,-0.35689359608380444,-0.11386051220217863,-0.2067697487291668,-0.2956225023376746,-0.2987606464508089,-0.5677871808301554,-2.1833716365526037,-2.218023776227626,0.11424974230921049,0.04030304437578787,-0.24532642584467101,0.710746140559948
2009-12-20,0.05533327680533446,-0.07173262723803894,-0.2458797485161297,-0.26788085384163707,-0.08207861265447829,-0.2067697487291668,-0.12482920028289536,-0.2987606464508089,-0.5677871808301554,-2.122567016541743,-2.3387270299726994,0.5988840047503375,1.0221817880241983,-0.13063244069144234,0.710746140559948
2009-12-21,2.528534392447596,0.9908651276867254,1.24614215080649,-0.26788085384163707,0.7548447421016313,-0.19300320509980515,1.0137928134156335,-0.2987606464508089,-0.5677871808301554,-1.5415450919935223,-1.699709804263486,0.11424974230921049,0.04030304437578787,-0.16660133508701164,0.8007228798710746
2009-12-22,0.954679137038884,1.9497948089602934,-0.11613871379242367,-0.26788085384163707,-0.15623637826577913,0.9220868288784881,-0.21022585131028498,-0.2987606464508089,-0.5677871808301554,-0.4605740695782279,-0.35067343887736885,0.11424974230921049,-0.08580535255652956,0.5125991656680179,0.710746140559948
