,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_PAG,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione,Depth_to_Groundwater_SAL,Depth_to_Groundwater_CoS,Depth_to_Groundwater_LT2
2008-03-23,0.830030635429245,-0.3126582394516201,0.055528797860635276,-0.3622656499618949,0.25716835612482364,0.3252362179885512,1.9577309419720343,-0.11623227938585842,1.5420700684233484,1.0032331642735475,-0.7893857107171494,-0.6828233744918333,-0.7519848791741568,-1.3278008700249737,-0.3861351176143298,-0.8083510580343929,0.2910137791246788,-0.8948913748478158,-0.8652905056978406,-0.9485694958352541,-0.8960974682080678,1.2963848874196724,2.675184903673019,0.8694847105029019,-1.0631557212140643,1.3165214307322535
2008-03-24,0.2709602508906724,1.1684931326615093,0.38338980721009874,-0.022896042590399516,1.0707268304870903,1.926068044901723,0.5190341144165023,1.6577451548102111,0.7329166730780451,1.3414996271583823,-1.3702436445070314,-0.9841180083897411,-1.2674651320458494,-1.3965066038517908,-0.5771334024673416,-1.267569202221256,0.5355854687251522,-0.3856572440751675,-0.4967028660987534,-0.9485694958352541,-0.8960974682080678,1.207813486070558,2.387732694189616,0.6096260615289001,-1.1821370529673394,1.3387771520772047
2008-03-25,-0.32901772276047875,-0.3324069244131284,-0.3451902135664867,-0.2943917284875958,-0.21868660057763423,0.17970605190553562,-0.12916995074588036,-0.18113389283205608,-0.37527167272095685,0.0005147207220732267,-0.8199571809166168,-0.6828233744918333,-1.3605379554810162,-1.0453439642925044,-0.3524295379343865,-1.401802198214339,0.5355854687251522,-0.3856572440751675,-0.4967028660987534,-0.9485694958352541,-0.8960974682080678,0.8978135813486584,1.9246152455774679,0.5056826019393003,-1.204446052671079,1.3944164554395782
2008-03-26,-0.3426535857980049,-0.3324069244131284,-0.3451902135664867,-0.3622656499618949,-0.35683803962028326,-0.3478408001453959,-0.3663177794638252,-0.3109371197244514,-0.3576813815177981,-0.3498326872657913,-0.42252806832353984,-1.0594416668642177,-0.7090281914348492,-0.7170832360088236,-0.08278490049484043,-0.7942212689824895,0.5355854687251522,-0.3856572440751675,-0.4967028660987534,-0.9485694958352541,-0.8960974682080678,0.72067077865043,1.6850717376746327,0.47103478207610083,-1.1672643864981804,1.4389278981294789
2008-03-27,-0.3426535857980049,0.35879704923966527,1.1666133295449281,1.1083359819812517,-0.35683803962028326,-0.3478408001453959,-0.3663177794638252,-0.2893032485757188,-0.16418817828305174,-0.3377517421627615,-0.6823855650190132,-0.8937296182203688,-0.5944770241300286,-1.1445855798201288,-0.16143125308137482,-0.5681446441520338,0.5355854687251522,-0.3856572440751675,-0.4967028660987534,-0.9485694958352541,-0.8960974682080678,0.5878136766267585,1.5253760657394089,0.4190630522813002,-1.1970097194364993,1.4166721767845294
2008-03-28,0.02551471621520147,0.10206414474005612,-0.09018720629468178,0.15810108134106465,0.1497172368694299,0.1433235103847817,0.044738456980612566,1.5063080567690834,-0.04105613986094041,-0.011566224380956596,-0.6670998299192794,-0.7430823012714148,-0.6445931598258875,-0.7018152951584199,0.15877175387808629,-0.8012861635084411,0.5355854687251522,-0.3856572440751675,-0.4967028660987534,-0.9485694958352541,-0.8960974682080678,0.5435279759522014,1.493436931352364,0.4363869622128999,-1.1672643864981804,1.4723114801469028
2008-03-29,-0.3426535857980049,-0.35215560937463686,-0.3451902135664867,-0.3396410094704619,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.18113389283205608,-0.37527167272095685,-0.3619136323688211,-0.9116715915150194,-0.5321760575428794,-0.7519848791741568,-0.35828662602433514,0.05765501483825648,-0.448041437210854,0.5355854687251522,-0.3856572440751675,-0.4967028660987534,-0.9485694958352541,-0.8960974682080678,0.4549565746030873,1.4774673641588418,0.4363869622128999,-1.0929010541523834,1.5502065048542275
2008-03-30,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.8352429160163507,-0.9238590816101595,-0.530041992521067,0.0005099839601531491,0.34415244211777407,-0.4904308043665645,0.2910137791246788,-0.8948913748478158,-0.8652905056978406,-0.9485694958352541,-0.8960974682080678,0.366385173253973,1.445528229771797,0.4017391423497005,-1.0557193879794842,1.5502065048542275
2008-03-31,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.6365283597198119,-0.8334706914407872,-0.26514241812866923,-0.11399957241787505,0.3778580217977174,-0.18664033975063962,0.5355854687251522,-0.3856572440751675,-0.4967028660987534,-0.9485694958352541,-0.8960974682080678,0.1892423705557446,1.445528229771797,0.4017391423497005,-1.1077737206215426,1.5056950621643268
2008-04-01,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.7893857107171494,-0.9087943499152639,-0.3009396579114257,0.13792145161378705,0.5182979371308143,-0.2784839685880123,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.23352807123030153,1.4135890953847525,0.4363869622128999,-1.130082720325282,1.5056950621643268
2008-04-02,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.6365283597198119,-0.9238590816101595,-0.08615621921488706,-0.030025897740654534,0.24303570307794445,0.03237139055386419,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.1892423705557446,1.349710826610663,0.4363869622128999,-1.130082720325282,1.494567201491852
2008-04-03,-0.3426535857980049,-0.35215560937463686,-0.18125970889175497,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.6670998299192794,-0.7882764963561014,-0.4870853047817592,-0.564403827504786,0.0295670317716371,-0.41271696458109525,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.23352807123030153,1.3656803938041855,0.4537108721444996,-1.1375190535598614,1.4834393408193776
2008-04-04,-0.3426535857980049,-0.1744174447210613,-0.36340471408590136,-0.04552068308183256,-0.35683803962028326,-0.29326698786426514,-0.3663177794638252,0.3813467570349904,-0.37527167272095685,-0.3619136323688211,-0.31552792262540363,-0.5773702526275659,-0.7018687434782979,-0.564403827504786,-0.08840249710816439,-0.6175989058336959,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.012099567857515984,1.3656803938041855,0.4537108721444996,-1.1077737206215426,1.4834393408193776
2008-04-05,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3396410094704619,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.16267057162806653,-0.5321760575428794,-0.8450577026093236,-0.503332064103171,-0.009756144521629997,-0.6953127456191649,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.012099567857515984,1.3656803938041855,0.48835869200770055,-1.1077737206215426,1.4389278981294789
2008-04-06,-0.3153818597229526,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.34148787972665556,-0.3660320709057729,-0.3663177794638252,-0.11623227938585842,-0.25213963429884556,-0.3498326872657913,-0.4683852736227411,-0.4417876673735078,-0.6947092955217464,-0.5186000049535747,-0.015373741134953954,-0.532820171522275,0.0720776111597522,-1.1320372893469812,-1.0490875838718885,-0.9485694958352541,-0.8960974682080678,-0.07647183349159808,1.3656803938041855,0.47103478207610083,-1.1226463870907022,1.3610328734221542
2008-04-07,-0.20629495542274331,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.29543740004577257,-0.329649529385019,-0.3346980689680992,2.5663677430569787,-0.37527167272095685,-0.3377517421627615,-0.4378138034232736,-0.6828233744918333,-0.4011719293031438,-0.30484883304792204,0.06327261145158024,-0.4409765426849024,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,-0.07647183349159808,1.349710826610663,0.48835869200770055,-1.115210053856122,1.3610328734221542
2008-04-08,-0.3426535857980049,-0.35215560937463686,-0.29054671200824284,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,0.035204818655269476,-0.23454934309568676,-0.3377517421627615,-0.6365283597198119,-0.4267229356786121,-0.358215241563836,-0.45752824155195965,0.11383098097149524,-0.43391164815895056,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.012099567857515984,1.3656803938041855,0.5230065118709,-1.1077737206215426,1.3721607340946287
2008-04-09,-0.20629495542274331,-0.3126582394516201,0.32874630565185486,-0.31701636897902885,-0.28008724015214487,-0.25688444634351115,-0.27145864797664726,-0.2676693774269863,0.3987011402180287,-0.22902323623549317,-0.42252806832353984,-0.3965934722888213,-0.22934517834591278,-0.40409044857554655,0.4003284082510128,-0.2502243904842054,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,-0.03218613281704117,1.3656803938041855,0.5403304218025012,-1.1077737206215426,1.3721607340946287
2008-04-10,1.0891120331422421,0.7932681183928497,-0.1448307078529257,0.49747068871256006,0.8097741122954197,0.8709743407998597,0.7403720878865842,-0.13786615053459098,0.08207589856117097,0.7736952073159812,-0.5142424789219423,-0.697888106186729,0.07851108378579233,-0.04529383859105824,0.47335716422422325,0.03943628507981603,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.32209947257941585,1.4614977969653193,0.557654331734101,-1.1003373873869629,1.3499050127496794
2008-04-11,-0.097208051122534,-0.13492007479804452,1.676619344088538,-0.022896042590399516,-0.019134521960474438,0.1433235103847817,-0.09755024025015438,-0.05133066593966077,2.4039943373781276,-0.31358985195670186,-0.6518140948195457,-0.3965934722888213,0.18590280313406163,-0.2590450104967109,0.45650437438425157,0.1030203358133816,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.5878136766267585,1.5094064985458866,0.5749782416657007,-1.1003373873869629,1.3499050127496794
2008-04-12,1.743633458943498,0.20080756954759807,-0.05375820525585252,1.0178374200155196,0.8865249117635582,0.6344878209149594,1.6415338370147745,-0.22440163512952122,0.29315939299907606,2.235489564782588,-0.9116715915150194,-0.6225644477122517,0.08567053174234372,-0.8621286740876594,0.04080222499828481,-0.038277554705653215,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,1.6949561934906867,3.3778458601880024,0.5403304218025012,-1.0780283876832235,1.3944164554395782
2008-04-13,-0.20629495542274331,-0.25341218456709486,2.0044803534380016,1.9228230396728405,0.04226611761403624,-0.05678046797936474,0.18702715421137947,-0.3109371197244514,-0.21695905189252804,0.012595665825103049,-0.6823855650190132,-0.8033412280509964,-0.5658392323038235,-0.5796717683551899,0.23180050985129652,-0.5893393277298888,0.0720776111597522,-1.1320372893469812,-1.0490875838718885,-0.9485694958352541,-0.8960974682080678,1.0306706833723298,2.2280370222543926,0.48835869200770055,-1.0557193879794842,1.4278000374570041
2008-04-14,-0.20629495542274331,0.04281808985553099,0.2558883035741963,-0.06814532357326555,0.24181819623119596,-0.12954555102087253,-0.0659305297544284,-0.3109371197244514,1.1374933707506967,-0.09613284010216525,-1.4619580551054334,-0.863600154830578,-0.4369691690859003,-0.5949397092055935,0.18685973694470567,-0.32793823026967445,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.8092421799995441,1.7808891408357668,0.4537108721444996,-1.0780283876832235,1.4055443161120529
2008-04-15,0.9800251288420327,0.20080756954759807,0.23767380305478167,-0.1133946045561316,0.42602011495472797,0.3252362179885512,1.0407593375959812,-0.15950002168332353,-0.2697299255020043,0.785776152419011,-0.8505286511160844,-0.6677586427969383,-0.37253413747693853,-0.8315927923868518,-0.08278490049484043,-0.2926137576399157,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.7649564793249869,1.653132603287588,0.4363869622128999,-1.1226463870907022,1.3721607340946287
2008-04-16,-0.3426535857980049,-0.016427965028994195,-0.36340471408590136,0.1807257218324977,-0.34148787972665556,-0.02039792645861085,-0.3663177794638252,-0.22440163512952122,-0.37527167272095685,-0.3498326872657913,-1.095100412711824,-0.9087943499152639,-0.9166521821748365,-0.4880641232527673,0.03518462838496086,-0.8436755306641516,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.5878136766267585,1.493436931352364,0.4363869622128999,-1.1077737206215426,1.3832885947671034
2008-04-17,-0.3426535857980049,-0.35215560937463686,0.9662538238313673,-0.3396410094704619,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,1.1726739531570145,-0.3619136323688211,-0.7129570352184806,-0.9539885449999503,-0.3653746895203874,-0.6560114726072086,0.20371252678467713,-0.2926137576399157,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.6763850779758729,1.5253760657394089,0.4190630522813002,-1.1077737206215426,1.3165214307322535
2008-04-18,2.793594912833012,1.7412049965452527,1.221256831103172,1.9680723206557071,2.2219888225091657,2.3444672723903928,2.5268857308951023,-0.05133066593966077,2.316042881362334,3.1053176122007344,-1.278529233908629,-1.134765325338695,-0.30809910586797706,-0.495698093677969,0.22056531662464882,-0.3491329138475297,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,2.182098900910815,4.048567682315941,0.4537108721444996,-1.1598280532636007,1.2497542666974053
2008-04-19,1.3754651569302914,0.6945246935853079,-0.16304520837234032,-0.13601924504756466,1.5005313075086653,0.8527830700394827,1.262097311066063,-0.22440163512952122,-0.18177846948621046,0.6649667013887128,-0.9116715915150194,-0.8786648865254737,0.028394948089933376,-0.04529383859105824,0.34415244211777407,-0.06653713280946008,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,2.3592417036090434,4.320050324605821,0.3844152324180992,-1.17470071973276,1.2720099880423548
2008-04-20,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-1.1868148233102265,-0.9991827400846361,-0.1720695946935027,0.038679836086162545,0.4621219709975755,-0.16544565617278434,0.0720776111597522,-1.1320372893469812,-1.0490875838718885,-0.9485694958352541,-0.8960974682080678,1.6949561934906867,3.329937158607435,0.22850004303369878,-1.1672643864981804,1.2831378487148295
2008-04-21,0.2709602508906724,0.7142733785468164,1.5855468414914646,0.7463417341183235,0.3492693154865896,0.4707663840715668,0.09216802272420152,-0.3109371197244514,1.5068894860170305,0.41126685422508685,-1.0645289425123565,-0.8033412280509964,0.14294611539475383,-0.4651622119771616,0.15315415726476234,0.173669281072899,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,1.4735276901179009,3.02651538193051,0.1418804933756987,-1.2341913856093978,1.227498545352454
2008-04-22,1.402736883005344,0.49703784397022394,-0.29054671200824284,0.49747068871256006,1.5158814674022925,1.3985211928507912,2.242308336433568,-0.2893032485757188,1.9642370572991588,1.7160089253523063,-1.5078152604046346,-1.270347910592753,-0.20786683447625914,-0.5796717683551899,0.15315415726476234,-0.35619780837348153,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,1.960670397538029,3.793054607219583,0.08990876358089801,-1.2713730517822963,1.2386264060249308
2008-04-23,-0.06993632504748169,-0.3324069244131284,-0.36340471408590136,-0.3622656499618949,0.18041755665668527,0.015984615062143083,0.2502665752028314,-0.2893032485757188,-0.37527167272095685,0.3025383482978185,-1.0798146776120903,-0.9690532766948453,-0.3510557936072849,-0.16743736539428816,0.31606445905115466,-0.26435417953610885,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,1.8278132955143578,3.553511099316748,0.055260943717698595,-1.2267550523748183,1.3053935700597787
2008-04-24,-0.3426535857980049,-0.35215560937463686,-0.32697571304707207,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.2697299255020043,-0.3619136323688211,-0.8658143862158182,-1.0745063985591135,-0.1649101467369513,0.008143954385354866,0.5576211134240814,-0.11599139449112221,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,1.4292419894433437,2.914728411575854,0.055260943717698595,-1.1970097194364993,1.3499050127496794
2008-04-25,-0.3426535857980049,-0.35215560937463686,-0.2541177109694135,-0.3622656499618949,-0.29543740004577257,-0.3660320709057729,-0.3505079242159622,-0.3109371197244514,-0.37527167272095685,-0.10821378520519506,-0.8963858564152857,-0.9389238133050546,-0.02172118760592558,0.038679836086162545,0.4396515845442801,0.14540970296909214,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,1.1192420847214442,2.4196718285766607,0.03793703378609888,-1.17470071973276,1.3499050127496794
2008-04-26,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.8505286511160844,-0.9991827400846361,-0.057518427388682014,0.05394777693656625,0.6025618863306724,0.08889054676147842,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.9420992820232156,2.052371783125647,0.020613123854497636,-1.17470071973276,1.3387771520772047
2008-04-27,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.8658143862158182,-0.7882764963561014,-0.2365046263024642,-0.09109766114226936,0.484592357450871,-0.12305628901707405,0.0720776111597522,-1.1320372893469812,-1.0490875838718885,-0.9485694958352541,-0.8960974682080678,0.7649564793249869,1.701041304868155,0.020613123854497636,-1.1672643864981804,1.32764929140473
2008-04-28,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.5448139491214098,-0.6074997160173568,0.06419218787268981,-0.12163354284307704,0.41156360147766075,0.09595544128742976,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.6763850779758729,1.6052239017070207,0.03793703378609888,-1.1523917200290212,1.26088212736988
2008-04-29,0.09369403140283228,0.20080756954759807,0.21945930253536708,0.3164735647810959,0.04226611761403624,0.08874969810365087,0.13959758846779052,-0.3109371197244514,0.152437063373806,0.0730003913402521,-0.6976713001187469,-0.7280175695765199,0.164424459264408,-0.7018152951584199,0.13630136742479068,0.14540970296909214,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.6320993773013157,1.5732847673199761,0.055260943717698595,-1.1672643864981804,1.19411496333503
2008-04-30,-0.2744742706103741,-0.3324069244131284,-0.3451902135664867,-0.2943917284875958,-0.29543740004577257,-0.31145825862464205,-0.3030783584723733,-0.3109371197244514,-0.37527167272095685,-0.25318512644155283,-0.7588142405176819,-0.7430823012714148,-0.5228825445645157,-0.495698093677969,0.38347561841104133,-0.39152228100324027,0.305126344447992,-0.6352845152573591,-0.6901734768375778,-0.9485694958352541,-0.8960974682080678,0.4549565746030873,1.5573152001264536,0.08990876358089801,-1.1523917200290212,1.2052428240075048
2008-05-01,-0.2881101336479003,-0.3324069244131284,-0.36340471408590136,-0.3622656499618949,-0.31078755993940027,-0.3660320709057729,-0.3188882137202363,-0.22440163512952122,-0.21695905189252804,-0.3377517421627615,-0.590671154420611,-0.7732117646612057,0.10714887561199764,-0.22850912879590324,0.4284163913176322,0.05356607413171972,0.7111954203559225,-0.4321721003089367,-0.12324891129444303,-0.9485694958352541,-0.8960974682080678,0.32209947257941585,1.5253760657394089,0.10723267351249927,-1.130082720325282,1.2386264060249308
2008-05-02,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.6823855650190132,-0.8334706914407872,-0.22218573038936165,0.18372527416499815,0.49020995406419493,-0.15838076164683276,0.7111954203559225,-0.4321721003089367,-0.12324891129444303,-0.9485694958352541,-0.8960974682080678,0.366385173253973,1.493436931352364,0.1592044033072984,-1.115210053856122,1.26088212736988
2008-05-03,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.7893857107171494,-0.6526939111020426,0.10714887561199764,0.5959596771258998,0.8553537339302468,0.16660438654694718,0.7111954203559225,-0.4321721003089367,-0.12324891129444303,-0.9485694958352541,-0.8960974682080678,0.1892423705557446,1.493436931352364,0.22850004303369878,-1.0631557212140643,1.26088212736988
2008-05-04,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.36138512792460487,-0.3965934722888213,0.3577295540912924,0.5272539432990827,0.7767073813437126,0.4986544292666792,0.45784323285418616,-0.9390804905619246,-0.5105092530273858,-0.9485694958352541,-0.8960974682080678,-0.03218613281704117,1.4774673641588418,0.26314786289689973,-1.0259740550411653,1.2386264060249308
2008-05-05,-0.3426535857980049,-0.35215560937463686,-0.29054671200824284,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.32250079911148055,-0.3619136323688211,-0.42252806832353984,-0.5020465941530894,0.5080779611788695,-0.12163354284307704,0.35538763534442197,0.5834331635781003,0.7111954203559225,-0.4321721003089367,-0.12324891129444303,-0.9485694958352541,-0.8960974682080678,0.05638526853207314,1.4774673641588418,0.29779568276009916,-1.0259740550411653,1.2386264060249308
2008-05-06,-0.3426535857980049,-0.3126582394516201,-0.36340471408590136,-0.2943917284875958,-0.35683803962028326,-0.25688444634351115,-0.3505079242159622,-0.22440163512952122,-0.37527167272095685,-0.3619136323688211,-0.45309953852300733,-0.6376291794071475,-0.32241800178107954,0.03104586566096056,0.5688563066507291,-0.23609460143230176,0.7111954203559225,-0.4321721003089367,-0.12324891129444303,-0.9485694958352541,-0.8960974682080678,-0.03218613281704117,1.4614977969653193,0.31511959269169887,-1.0036650553374264,1.2386264060249308
2008-05-07,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.3460993928248711,-0.4417876673735078,0.12146777152510016,0.27533291926742065,0.7710897847303887,0.18779907012480268,0.7111954203559225,-0.4321721003089367,-0.12324891129444303,-0.9485694958352541,-0.8960974682080678,-0.03218613281704117,1.4614977969653193,0.3497674125548998,-0.9441743894607887,1.227498545352454
2008-05-08,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.3308136577251374,-0.4417876673735078,0.17874335517751025,0.43564629819666023,0.7767073813437126,0.28670759348812697,0.7111954203559225,-0.4321721003089367,-0.12324891129444303,-0.9485694958352541,-0.8960974682080678,-0.03218613281704117,1.4295586625782748,0.4190630522813002,-0.8921200568187304,1.2163706846799793
2008-05-09,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.4072423332238061,-0.6526939111020426,0.23601893882992084,0.6035936475511016,0.8665889271568948,0.3644214332735962,0.7111954203559225,-0.4321721003089367,-0.12324891129444303,-0.9485694958352541,-0.8960974682080678,-0.07647183349159808,1.4135890953847525,0.47103478207610083,-0.8623747238804115,1.2052428240075048
2008-05-10,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.4072423332238061,-0.3664640088990305,0.2861350745257795,0.6417634996771109,0.9115297000634857,0.42800548400716176,0.7111954203559225,-0.4321721003089367,-0.12324891129444303,-0.9485694958352541,-0.8960974682080678,-0.1650432348407124,1.4135890953847525,0.5230065118709,-0.8326293909420925,1.19411496333503
2008-05-11,-0.3426535857980049,-0.35215560937463686,-0.36340471408590136,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,0.005472514469004659,-0.3664640088990305,0.40068624183060025,0.5348879137242847,0.7542369948904173,0.5834331635781003,0.45784323285418616,-0.9390804905619246,-0.5105092530273858,-0.9485694958352541,-0.8960974682080678,-0.2536146361898267,1.4135890953847525,0.5056826019393003,-0.7731387250654547,1.2052428240075048
2008-05-12,-0.3426535857980049,-0.35215560937463686,0.055528797860635276,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3619136323688211,-0.31552792262540363,-0.48698186245819364,0.43648348161335665,0.10738556991297936,0.7935601711836842,0.49158953474072736,0.7111954203559225,-0.4321721003089367,-0.12324891129444303,-0.9485694958352541,-0.8960974682080678,-0.12075753416615524,1.4295586625782748,0.5230065118709,-0.7731387250654547,1.19411496333503
2008-05-13,-0.3426535857980049,-0.25341218456709486,-0.3451902135664867,-0.13601924504756466,-0.34148787972665556,-0.3478408001453959,-0.3663177794638252,-0.3109371197244514,-0.37527167272095685,-0.3377517421627615,-0.14738483652833279,-0.4267229356786121,0.27181617861267726,0.26769894884221895,0.8160305576369796,0.3290969606438375,0.7111954203559225,-0.4321721003089367,-0.12324891129444303,-0.9485694958352541,-0.8960974682080678,-0.12075753416615524,1.4135890953847525,0.5749782416657007,-0.7731387250654547,1.1829871026625554
2008-05-14,-0.3426535857980049,-0.35215560937463686,-0.18125970889175497,-0.3622656499618949,-0.35683803962028326,-0.3660320709057729,-0.3663177794638252,-0.2676693774269863,-0.19936876068936926,-0.3619136323688211,0.005472514469004659,-0.3965934722888213,0.40784568978715163,0.2829668896926226,0.8441185407035989,0.4350703785331136,0.7111954203559225,-0.4321721003089367,-0.12324891129444303,-0.9485694958352541,-0.8960974682080678,-0.20932893551526954,1.4135890953847525,0.6442738813921011,-0.7359570588925561,1.19411496333503
