,Rainfall_Bastia_Umbra,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25
2007-10-18,-0.29266319010342734,0.022694271203139216,0.04269032991287658,0.13110448257086263,0.40021079612577715,1.4500867127996717,1.3345826262205542
2007-10-19,-0.29266319010342734,-1.3513985126889883,-1.2045515116640513,-0.0005645509748124734,1.3110967069523993,1.4591478428036153,1.3439054235669674
2007-10-20,-0.29266319010342734,-1.0579029666149415,-1.0418677931974953,-0.08103919105797418,0.40021079612577715,1.4229033227878418,1.3470130226824377
2007-10-21,-0.29266319010342734,-0.47091187446684823,-0.47247477856455,-0.4392157928011052,0.5823879782911018,1.3624957894282201,1.322152229758671
2007-10-22,-0.23269614997408936,-0.9111551935779182,-0.7842852389587821,-0.9844913289252241,0.5823879782911018,1.3564550360922583,1.2786458421420779
2007-10-23,-0.29266319010342734,-1.2313321529314236,-1.2316654647418106,-0.01345522558767571,0.7645651604564255,1.401760686111974,1.322152229758671
2007-10-24,-0.25268516335053537,-1.8316639517192463,-1.7875015028358763,-0.4554212123144189,0.035856431795127874,1.38967917944005,1.3314750271050828
2007-10-25,2.3658755889638887,-1.0445622599752122,-0.9605259339642175,-1.0575998692296056,1.675451071283048,1.305108632736579,1.3097218332967864
2007-10-26,-0.13275108309185943,-0.937836606857377,-0.9198550043475786,-0.6502545514631248,0.7645651604564255,1.2809456193927309,1.3003990359503745
2007-10-27,0.9066776124833319,-1.0579029666149415,-0.8791840747309395,0.08119915656963454,0.40021079612577715,1.3715569194321628,1.3190446306431995
2007-10-28,0.9466556392362239,-0.6977038873422479,-0.5267026847200686,-0.5590990667007342,0.5823879782911018,1.3202105160764848,1.3097218332967864
2007-10-29,0.46691931820152016,-0.4842525811065776,-0.6216015204922262,-0.05194309693179642,0.40021079612577715,1.299067879400617,1.2941838377194328
2007-10-30,-0.29266319010342734,0.5963446567115033,0.3951717199237477,-0.28158125753523305,-0.32849793253552056,1.305108632736579,1.2755382430266065
2007-10-31,-0.29266319010342734,-0.6443410607833304,-0.5809305908755873,0.19242726322919806,0.035856431795127874,1.3202105160764848,1.3252598288741413
2007-11-01,1.4663699870238196,-0.47091187446684823,-0.5809305908755873,-0.092088340726142,0.5823879782911018,1.3353123994163905,1.340797824451496
2007-11-02,0.34698523794284425,-0.6977038873422479,-0.6351584970311059,-0.23167593153400495,0.40021079612577715,1.3806180494361064,1.356335820028851
2007-11-03,-0.29266319010342734,-0.5776375275846835,-0.5673736143367077,0.08119915656963454,0.9467423426217502,1.332292022748409,1.3376902253360246
2007-11-04,0.06713905067260044,-0.87113307365873,-0.8113991920365413,-0.19650280509033552,1.128919524787075,1.3141697627405227,1.3283674279896127
2007-11-05,1.986084334811415,-0.6443410607833304,-0.4318038489479112,-0.6016382929231828,0.9467423426217502,1.3262512694124469,1.3376902253360246
2007-11-06,-0.29266319010342734,-0.8978144869381889,-0.7300573328032635,-0.8342228934381313,1.3110967069523993,1.3383327760843708,1.3439054235669674
2007-11-07,-0.29266319010342734,-0.7377260072614361,-0.6080445439533465,-0.46683866697152626,0.7645651604564255,1.3745772961001443,1.3532282209133795
2007-11-08,-0.29266319010342734,-0.7110445939819774,-0.6758294266477448,-0.6736419182607482,0.5823879782911018,1.3564550360922583,1.3501206217979091
2007-11-09,-0.25268516335053537,-0.6843631807025186,-0.6487154735699856,-0.5692274538965554,0.5823879782911018,1.3655161660962007,1.340797824451496
2007-11-10,-0.29266319010342734,-0.5509561143052246,-0.5402596612589483,-0.49243586370278375,0.5823879782911018,1.3866588027720685,1.3656586173752627
2007-11-11,-0.29266319010342734,-0.8311109537395418,-0.7707282624199023,-0.8209639138363293,0.21803361396045248,1.332292022748409,1.3532282209133795
2007-11-12,0.886688599106886,-0.6443410607833304,-0.5267026847200686,-0.5189538229063878,0.7645651604564255,1.3866588027720685,1.3532282209133795
2007-11-13,-0.29266319010342734,-0.4175490479079306,-0.5538166377978279,-0.30938828420012393,-0.6928522968661698,1.3655161660962007,1.3625510182597924
2007-11-14,-0.29266319010342734,-1.071243673254671,-1.0418677931974953,-0.45044909496374275,0.5823879782911018,1.3473939060883147,1.3439054235669674
2007-11-15,0.06713905067260044,0.5563225367923149,0.4493996260792661,-0.7296242765794687,-0.32849793253552056,1.3564550360922583,1.3625510182597924
2007-11-16,-0.29266319010342734,-0.47091187446684823,-0.5402596612589483,-0.2167595794819781,0.40021079612577715,1.3806180494361064,1.374981414721676
2007-11-17,-0.29266319010342734,0.14276063096070382,0.09691823606839524,-0.18600611290557548,-0.14632075037019676,1.3775976727681247,1.374981414721676
2007-11-18,-0.29266319010342734,-0.6176596475038716,-0.743614309342143,-0.6622244636036407,0.40021079612577715,1.3594754127602386,1.3594434191443212
2007-11-19,-0.29266319010342734,-0.0840313819146958,-0.14710734163143835,-0.7439881711480878,0.035856431795127874,1.3775976727681247,1.374981414721676
2007-11-20,-0.29266319010342734,-1.4714648724465529,-1.407906159747246,-0.18987331528943452,1.128919524787075,1.383638426104088,1.3905194102990306
2007-11-21,-0.29266319010342734,-1.271354272850612,-1.2045515116640513,0.1137941480907318,0.40021079612577715,1.401760686111974,1.393627009414502
2007-11-22,-0.29266319010342734,-0.15073491511334275,-0.22844920086471643,-0.2806604950628857,0.035856431795127874,1.3745772961001443,1.3718738156062056
2007-11-23,-0.29266319010342734,-0.20409774167226039,-0.24200617740359603,-0.04512945463642564,0.5823879782911018,1.38967917944005,1.3780890138371473
2007-11-24,-0.29266319010342734,0.3828933504758327,0.24604497799607133,-0.42614096569377213,-0.14632075037019676,1.4138421927838982,1.3905194102990306
2007-11-25,-0.29266319010342734,-0.6043189408641422,-0.5809305908755873,-0.6810080180395267,0.7645651604564255,1.4047810627799557,1.3967346085299723
2007-11-26,-0.29266319010342734,-0.8844737802984595,-0.824956168575421,-0.9458193050866336,0.7645651604564255,1.38967917944005,1.3905194102990306
2007-11-27,1.2265018265064676,-0.6843631807025186,-0.5809305908755873,-0.4349802854283066,0.5823879782911018,1.4198829461198603,1.4091650049918558
2007-11-28,0.706787478718872,-0.5109339943860365,-0.40468989587015175,-0.5198745853787351,0.9467423426217502,1.4078014394479361,1.402949806760914
2007-11-29,2.205963481952321,-0.5909782342244129,-0.5267026847200686,-0.4648129895323619,0.5823879782911018,1.4138421927838982,1.402949806760914
2007-11-30,-0.29266319010342734,-1.3113763927698001,-1.285893370897329,-0.381576062032159,0.40021079612577715,1.4168625694518797,1.4060574058763855
2007-12-01,-0.29266319010342734,-0.5776375275846835,-0.49958873164230944,-0.17403620076505957,0.5823879782911018,1.4682089728075578,1.437133397031094
2007-12-02,-0.29266319010342734,-0.5509561143052246,-0.6216015204922262,-0.41453935854219504,0.5823879782911018,1.47424972614352,1.4340257979156237
2007-12-03,-0.29266319010342734,-1.0845843798944004,-1.0418677931974953,-0.5082729782271587,0.40021079612577715,1.4440459594637096,1.4060574058763855
2007-12-04,0.3070072111899523,0.2361455774388097,-0.025094552781521676,-0.3011014219489981,-0.14632075037019676,1.44706633613169,1.4340257979156237
2007-12-05,-0.19271812322119738,-1.2980356861300706,-1.25877941781957,-0.061334874149740155,0.5823879782911018,1.4893516094834256,1.4651017890703322
2007-12-06,1.4663699870238196,-0.87113307365873,-0.7571712858810228,-0.1847170454442886,0.5823879782911018,1.492371986151407,1.4775321855322168
2007-12-07,-0.25268516335053537,-1.031221553335483,-0.8927410512698193,-0.6207901523480084,0.40021079612577715,1.44706633613169,1.4309181988001523
2007-12-08,-0.25268516335053537,-0.5642968209449539,-0.5402596612589483,-0.9653394695003985,0.5823879782911018,1.4319644527917854,1.418487802338269
2007-12-09,-0.21270713659764334,-1.0445622599752122,-0.86562709819206,-1.2644031205188275,0.7645651604564255,1.4168625694518797,1.4247030005692105
2007-12-10,1.3464359067651435,-0.7110445939819774,-0.6080445439533465,-1.3117303115974825,0.5823879782911018,1.4078014394479361,1.4215954014537402
2007-12-11,-0.29266319010342734,-0.24411986159144866,-0.28267710702023485,-0.4578151947425221,0.21803361396045248,1.4380052061277475,1.4433485952620357
2007-12-12,1.4263919602709274,-0.35084551470928366,-0.3504619897146331,-1.289079554777737,0.40021079612577715,1.4168625694518797,1.4402409961465654
2007-12-13,1.966095321434969,-0.6443410607833304,-0.5809305908755873,-1.790526797218121,0.7645651604564255,1.3926995561080304,1.437133397031094
2007-12-14,0.027161023919708475,-1.137947206453318,-1.0283108166586157,-1.318912258881792,0.9467423426217502,1.3171901394085033,1.4215954014537402
2007-12-15,-0.29266319010342734,-0.7777481271806244,-0.6758294266477448,-0.9439777801419389,0.21803361396045248,1.401760686111974,1.427810599684682
2007-12-16,0.18707313093127634,-0.47091187446684823,-0.5538166377978279,-0.7933410396659073,0.40021079612577715,1.4198829461198603,1.4309181988001523
2007-12-17,0.42694129144862814,-0.6443410607833304,-0.594487567414467,-0.45855180472039964,0.40021079612577715,1.4561274661356336,1.4402409961465654
2007-12-18,-0.29266319010342734,0.5429818301525858,0.5442984618514236,-0.8623982250919608,-0.32849793253552056,1.4591478428036153,1.4495637934929784
2007-12-19,-0.29266319010342734,-0.5509561143052246,-0.5402596612589483,-0.6951877601136768,0.21803361396045248,1.4712293494755393,1.505500577571455
2007-12-20,-0.29266319010342734,-0.12405350183388407,-0.2148922243258366,-0.6782457306224847,0.21803361396045248,1.4168625694518797,1.4651017890703322
2007-12-21,-0.29266319010342734,-0.8444516603792713,-0.8520701216531803,-0.43479613293383756,0.21803361396045248,1.4833108561474635,1.4744245864167453
2007-12-22,-0.29266319010342734,-0.29748268815036605,-0.3233480366368739,-0.5668334714684522,-0.32849793253552056,1.492371986151407,1.4682093881858036
2007-12-23,-0.29266319010342734,-0.9111551935779182,-0.7842852389587821,-0.8879954218232183,0.035856431795127874,1.4500867127996717,1.4464561943775072
2007-12-24,0.42694129144862814,-0.47091187446684823,-0.47247477856455,-0.9251942257060523,0.7645651604564255,1.4682089728075578,1.4526713926084487
2007-12-25,-0.29266319010342734,-1.1913100330122355,-0.9876398870419768,-1.679851148041966,0.40021079612577715,1.4047810627799557,1.4433485952620357
2007-12-26,-0.25268516335053537,0.049375684482598145,-0.14710734163143835,-1.7815033249891168,0.21803361396045248,1.401760686111974,1.437133397031094
2007-12-27,-0.29266319010342734,-0.45757116782711893,-0.49958873164230944,-0.9279565131230949,0.9467423426217502,1.453107089467652,1.4526713926084487
2007-12-28,-0.29266319010342734,-0.8044295404600831,-0.7571712858810228,-1.0577840217240755,0.035856431795127874,1.4591478428036153,1.4619941899548619
2007-12-29,-0.21270713659764334,-0.5642968209449539,-0.6216015204922262,-0.6530168388801668,0.5823879782911018,1.4893516094834256,1.4651017890703322
2007-12-30,-0.29266319010342734,-1.378079925968447,-1.3130073239750883,-1.0353174173987993,0.21803361396045248,1.4591478428036153,1.4557789917239201
2007-12-31,-0.21270713659764334,0.2361455774388097,0.12403218914615467,-0.5419728847150723,0.035856431795127874,1.47424972614352,1.4557789917239201
2008-01-01,-0.29266319010342734,0.1827827508798921,0.029133353373996976,-0.4963030660866428,-0.14632075037019676,1.4953923628193875,1.4806397846476869
2008-01-02,1.826172227799847,-0.5909782342244129,-0.49958873164230944,-1.0211376753246493,0.5823879782911018,1.486331232815445,1.471316987301275
2008-01-03,1.9461063080585228,-1.1246064998135885,-0.86562709819206,-1.1813503455130936,0.7645651604564255,1.453107089467652,1.4619941899548619
2008-01-04,-0.29266319010342734,-0.8844737802984595,-0.8927410512698193,-0.821516371319737,0.035856431795127874,1.4833108561474635,1.4744245864167453
2008-01-05,1.826172227799847,0.19612345751962143,0.06980428299063603,-0.7340439364467363,0.40021079612577715,1.4984127394873692,1.4899625819941
2008-01-06,-0.29266319010342734,-0.6977038873422479,-0.6893864031866244,-1.1820869554909719,-0.32849793253552056,1.47424972614352,1.4806397846476869
2008-01-07,-0.25268516335053537,-1.004540140056024,-0.8791840747309395,-0.8259360311870045,0.40021079612577715,1.480290479479483,1.4837473837631583
2008-01-08,-0.29266319010342734,-0.31082339479009563,-0.4318038489479112,-0.6924254726966349,0.5823879782911018,1.5074738694913128,1.4992853793405132
2008-01-09,-0.25268516335053537,-0.44423046118738957,-0.41824687240903136,-0.525030855223881,0.40021079612577715,1.5225757528312174,1.5117157758023965
2008-01-10,-0.29266319010342734,-0.47091187446684823,-0.5267026847200686,-0.9088046536982687,0.21803361396045248,1.4984127394873692,1.505500577571455
2008-01-11,-0.29266319010342734,-0.364186221349013,-0.40468989587015175,-1.1566739112541842,0.5823879782911018,1.492371986151407,1.4961777802250418
2008-01-12,1.3864139335180357,-0.6176596475038716,-0.5131457081811891,-1.3577684352148516,0.40021079612577715,1.4682089728075578,1.4806397846476869
2008-01-13,-0.29266319010342734,-0.9645180201368359,-0.8113991920365413,-1.5012232284065736,0.035856431795127874,1.47424972614352,1.4930701811095703
2008-01-14,1.046600706118454,0.4629375903142093,0.340943813768229,-1.482255521476218,0.40021079612577715,1.4651885961395772,1.4961777802250418
2008-01-15,-0.29266319010342734,-0.9511773134971064,-0.8113991920365413,-1.5492870294631071,-0.14632075037019676,1.4682089728075578,1.4868549828786286
2008-01-16,-0.29266319010342734,-1.0445622599752122,-0.9876398870419768,-0.42650927068271094,0.40021079612577715,1.4440459594637096,1.4619941899548619
2008-01-17,-0.29266319010342734,-0.20409774167226039,-0.37757594279239254,0.42372279628286036,0.40021079612577715,1.4500867127996717,1.4588865908393904
2008-01-18,-0.29266319010342734,-0.9111551935779182,-0.8791840747309395,0.6938745056695821,0.035856431795127874,1.4772701028115014,1.4992853793405132
2008-01-19,-0.29266319010342734,-1.0979250865341297,-0.8927410512698193,0.6459948571075177,0.21803361396045248,1.4953923628193875,1.5086081766869253
2008-01-20,-0.29266319010342734,-0.9511773134971064,-0.8927410512698193,0.11674058800224352,0.40021079612577715,1.4651885961395772,1.4899625819941
2008-01-21,-0.29266319010342734,-0.7377260072614361,-0.6487154735699856,0.2287053046396854,1.128919524787075,1.4380052061277475,1.471316987301275
2008-01-22,-0.19271812322119738,-0.5242747010257659,-0.5402596612589483,0.279347240618791,0.035856431795127874,1.434984829459766,1.4495637934929784
2008-01-23,-0.29266319010342734,0.4629375903142093,0.6934252037790999,0.5264798881968282,-0.5106751147008451,1.4682089728075578,1.4868549828786286
2008-01-24,-0.29266319010342734,-0.7510667139011655,-0.6351584970311059,0.8829991174897344,-0.14632075037019676,1.47424972614352,1.4992853793405132
2008-01-25,-0.29266319010342734,-0.19075703503253102,-0.13355036509255874,0.9325361385020229,0.035856431795127874,1.5104942461592932,1.5023929784559835
2008-01-26,-0.29266319010342734,-0.5109339943860365,-0.5538166377978279,1.7310213545216706,0.035856431795127874,1.549759142843047,1.5272537713797514
2008-01-27,-0.29266319010342734,-0.5376154076654952,-0.5402596612589483,1.3039717198469567,0.21803361396045248,1.549759142843047,1.5365765687261634
2008-01-28,0.06713905067260044,-0.6443410607833304,-0.6487154735699856,0.4268533886888411,0.5823879782911018,1.4833108561474635,1.505500577571455
2008-01-29,-0.29266319010342734,0.3028491106374567,0.4765135791570253,0.6614636666429539,-0.6928522968661698,1.480290479479483,1.5086081766869253
2008-01-30,-0.29266319010342734,-1.031221553335483,-1.0011968635808564,0.6701188338830193,0.21803361396045248,1.4893516094834256,1.5023929784559835
2008-01-31,0.746765505471764,-0.6310003541436009,-0.6758294266477448,0.5553918298285354,0.40021079612577715,1.4621682194715957,1.4961777802250418
2008-02-01,-0.25268516335053537,-0.8444516603792713,-0.7571712858810228,1.16548904400591,0.035856431795127874,1.4953923628193875,1.5086081766869253
2008-02-02,-0.29266319010342734,0.6363667766306915,0.8289949691678964,0.7618267761288186,-1.0572066611968187,1.504453492823331,1.5117157758023965
2008-02-03,-0.29266319010342734,-1.004540140056024,-0.8927410512698193,0.4620265151325113,0.7645651604564255,1.492371986151407,1.5210385731488085
2008-02-04,-0.29266319010342734,0.5029597102333976,0.7069821803179798,0.5345825979534851,-0.6928522968661698,1.4682089728075578,1.4992853793405132
2008-02-05,-0.29266319010342734,-0.20409774167226039,-0.3504619897146331,0.6688297664217332,-0.14632075037019676,1.4953923628193875,1.5179309740333382
2008-02-06,-0.29266319010342734,-0.47091187446684823,-0.5131457081811891,0.7872398203656062,-0.14632075037019676,1.5074738694913128,1.5334689696106931
2008-02-07,-0.29266319010342734,0.489619003593668,0.6256403210847017,0.5682825044413987,-0.6928522968661698,1.504453492823331,1.52414617226428
2008-02-08,-0.29266319010342734,-0.4175490479079306,-0.4589178020256704,0.7557497438113261,0.40021079612577715,1.4984127394873692,1.5303613704952217
2008-02-09,-0.052795029586075494,-1.4314427525273645,-1.3130073239750883,0.8146785420415583,0.40021079612577715,1.5165349994952553,1.5303613704952217
2008-02-10,-0.29266319010342734,0.5429818301525858,0.7612100864734982,0.8529822608912093,-0.8750294790314944,1.5165349994952553,1.5272537713797514
2008-02-11,-0.29266319010342734,-0.3775269279887426,-0.49958873164230944,0.6815362885401266,0.21803361396045248,1.5104942461592932,1.5272537713797514
2008-02-12,-0.29266319010342734,0.7030703098293385,0.734096133395739,0.3835775524885148,-0.6928522968661698,1.492371986151407,1.5210385731488085
2008-02-13,-0.29266319010342734,-1.031221553335483,-0.9062980278086988,0.8198348118867027,0.21803361396045248,1.5195553761632368,1.5365765687261634
2008-02-14,-0.29266319010342734,-0.7777481271806244,-0.7842852389587821,1.0793056765941955,0.21803361396045248,1.5557998961790103,1.5490069651880478
2008-02-15,-0.29266319010342734,-0.6043189408641422,-0.6216015204922262,0.910253686671216,0.5823879782911018,1.5225757528312174,1.5365765687261634
2008-02-16,-0.13275108309185943,0.6763888965498798,0.6120833445458218,1.1492836244925964,-0.8750294790314944,1.5588202728469907,1.5583297625344599
2008-02-17,0.5068973449544122,-0.017327848716048824,-0.07932245893704008,0.0395806928195331,0.21803361396045248,1.5255961294991989,1.5458993660725764
2008-02-18,-0.29266319010342734,-1.071243673254671,-1.1503236055085326,0.595352921128412,0.40021079612577715,1.5346572595031425,1.542791766957105
2008-02-19,-0.29266319010342734,-0.7110445939819774,-0.6893864031866244,0.9741546022521251,-0.32849793253552056,1.543718389507085,1.5490069651880478
2008-02-20,-0.29266319010342734,1.0232472691828438,1.235704265334286,0.8800526775782226,-1.0572066611968187,1.549759142843047,1.5490069651880478
2008-02-21,-0.29266319010342734,-0.9244959002176477,-0.824956168575421,0.8550079383303737,0.40021079612577715,1.543718389507085,1.5521145643035181
2008-02-22,-0.29266319010342734,-1.1779693263725062,-1.055424769736375,1.0109851011460194,0.21803361396045248,1.5588202728469907,1.5645449607654016
2008-02-23,-0.29266319010342734,0.8097959629471737,0.9103368284011746,0.9708398573516739,-0.8750294790314944,1.5618406495149724,1.5707601589963431
2008-02-24,-0.29266319010342734,-1.684916178682223,-1.4621340659027646,0.6752751037281643,0.035856431795127874,1.537677636171123,1.5645449607654016
2008-02-25,-0.25268516335053537,-1.4981462857260115,-1.3130073239750883,0.6924012857138262,0.5823879782911018,1.5557998961790103,1.5707601589963431
2008-02-26,0.9066776124833319,0.5963446567115033,0.9374507814789338,1.160148621666296,-0.5106751147008451,1.5799629095228584,1.576975357227286
2008-02-27,-0.29266319010342734,0.5963446567115033,0.6798682272402201,0.5436060701824893,-0.6928522968661698,1.543718389507085,1.567652559880873
2008-02-28,-0.29266319010342734,-0.40420834126820127,-0.5402596612589483,0.6706712913664278,0.21803361396045248,1.576942532854877,1.5831905554582277
2008-02-29,-0.29266319010342734,-0.4175490479079306,-0.5267026847200686,0.5990359710178013,-0.32849793253552056,1.5709017795189149,1.5831905554582277
2008-03-01,-0.29266319010342734,-0.23077915495171908,0.17826009530167308,1.1058236357977995,-0.14632075037019676,1.6252685595425744,1.5800829563427563
2008-03-02,-0.29266319010342734,-0.5509561143052246,-0.5131457081811891,1.2082124227228292,0.035856431795127874,1.6041259228667066,1.5956209519201112
2008-03-03,-0.29266319010342734,-0.1640756217530721,-0.2962340835591147,0.625553930221406,-0.32849793253552056,1.6071462995346881,1.5987285510355813
2008-03-04,-0.29266319010342734,-0.8978144869381889,-0.8385131451143006,0.9378765608416371,0.035856431795127874,1.5980851695307445,1.5894057536891695
2008-03-05,1.926117294682077,-0.6977038873422479,-0.5402596612589483,0.1392071923275195,0.40021079612577715,1.5527795195110288,1.586298154573698
2008-03-06,-0.29266319010342734,-0.6977038873422479,-0.5538166377978279,1.0853827089116888,-0.14632075037019676,1.6192278062066123,1.6080513483819945
2008-03-07,-0.25268516335053537,-0.6310003541436009,-0.6216015204922262,0.30660180980027335,0.21803361396045248,1.5739221561868963,1.5894057536891695
2008-03-08,-0.23269614997408936,-1.338057806049259,-1.0689817462752547,1.4608696451349497,0.035856431795127874,1.6192278062066123,1.6080513483819945
2008-03-09,-0.29266319010342734,-0.6710224740627891,-0.5809305908755873,1.3684250929112736,-0.14632075037019676,1.6645334562263294,1.6329121413057623
2008-03-10,-0.29266319010342734,-1.6048719388438468,-1.6112608078304407,-0.09724461057128791,0.035856431795127874,1.5406980128391046,1.5925133528046398
2008-03-11,-0.29266319010342734,-0.5376154076654952,-0.5809305908755873,0.5598114896958031,0.21803361396045248,1.5799629095228584,1.5925133528046398
2008-03-12,-0.25268516335053537,0.14276063096070382,0.12403218914615467,0.04271128522551383,0.21803361396045248,1.5346572595031425,1.5956209519201112
2008-03-13,-0.29266319010342734,-0.40420834126820127,-0.41824687240903136,-0.2456715211136853,0.21803361396045248,1.531636882835161,1.5894057536891695
2008-03-14,-0.29266319010342734,-0.9111551935779182,-0.9062980278086988,-0.6736419182607482,0.035856431795127874,1.513514622827275,1.5831905554582277
2008-03-15,-0.29266319010342734,-0.9111551935779182,-0.8520701216531803,-0.4975921335479289,-0.14632075037019676,1.4893516094834256,1.5645449607654016
2008-03-16,-0.29266319010342734,-1.6048719388438468,-1.3943491832083663,-0.888732031801096,0.40021079612577715,1.4591478428036153,1.542791766957105
2008-03-17,2.265930522081659,-0.7110445939819774,-0.6622724501088652,-0.9797033640690177,0.21803361396045248,1.4380052061277475,1.5210385731488085
2008-03-18,-0.25268516335053537,-0.6843631807025186,-0.6351584970311059,-0.9879902263201435,0.9467423426217502,1.453107089467652,1.5210385731488085
2008-03-19,-0.29266319010342734,-0.45757116782711893,-0.4589178020256704,-0.6780615781280157,0.5823879782911018,1.4621682194715957,1.5272537713797514
2008-03-20,0.46691931820152016,-0.6710224740627891,-0.6487154735699856,-1.0738052887429195,0.5823879782911018,1.4440459594637096,1.52414617226428
2008-03-21,-0.29266319010342734,-0.7110445939819774,-0.7842852389587821,-0.8228054387810239,0.035856431795127874,1.434984829459766,1.4961777802250418
2008-03-22,-0.29266319010342734,-0.3375048080695543,-0.37757594279239254,-0.8605567001472663,0.035856431795127874,1.4198829461198603,1.4837473837631583
2008-03-23,-0.29266319010342734,-1.8983674849178933,-1.7875015028358763,-1.543025844651145,-0.14632075037019676,1.3987403094439925,1.4806397846476869
2008-03-24,-0.29266319010342734,-1.6048719388438468,-1.3672352301306072,-0.6603829386589454,0.40021079612577715,1.4440459594637096,1.4930701811095703
2008-03-25,-0.29266319010342734,-1.2580135662108825,-0.9740829105030971,-0.42282622079332166,0.21803361396045248,1.4500867127996717,1.5023929784559835
2008-03-26,1.1265567596242376,-1.1246064998135885,-0.9876398870419768,-0.7902104472599266,0.5823879782911018,1.4168625694518797,1.4961777802250418
2008-03-27,-0.29266319010342734,-0.9511773134971064,-0.8927410512698193,-1.1119248550981014,0.035856431795127874,1.4078014394479361,1.4806397846476869
2008-03-28,-0.29266319010342734,-0.9778587267765652,-0.824956168575421,-0.8051267993119543,0.21803361396045248,1.4500867127996717,1.505500577571455
2008-03-29,-0.29266319010342734,-0.6443410607833304,-0.6351584970311059,-0.7110248746380518,0.21803361396045248,1.4621682194715957,1.5148233749178668
2008-03-30,-0.29266319010342734,-0.9645180201368359,-0.8113991920365413,-1.1181860399100636,0.21803361396045248,1.4319644527917854,1.4992853793405132
2008-03-31,-0.29266319010342734,-0.7644074205408948,-0.6351584970311059,-1.1736159407453755,0.5823879782911018,1.4138421927838982,1.4837473837631583
2008-04-01,-0.29266319010342734,-0.8044295404600831,-0.7300573328032635,-0.8064158667732404,0.21803361396045248,1.4500867127996717,1.4930701811095703
2008-04-02,-0.29266319010342734,-0.7510667139011655,-0.7300573328032635,-0.6390212493004865,0.40021079612577715,1.4138421927838982,1.4806397846476869
2008-04-03,2.9255679635043768,-0.49759328774630696,-0.5402596612589483,-1.1262887496667204,0.5823879782911018,1.3926995561080304,1.4619941899548619
2008-04-04,-0.2726741767269813,-0.6710224740627891,-0.6351584970311059,-1.0708588488314084,0.5823879782911018,1.4108218161159178,1.471316987301275
2008-04-05,-0.29266319010342734,-1.5248276990054703,-1.3807922066694864,-0.3092041317056549,-0.5106751147008451,1.441025582795728,1.471316987301275
2008-04-06,0.8666995857304399,-0.5776375275846835,-0.4453608254867908,-0.9725214167847082,0.5823879782911018,1.4108218161159178,1.4526713926084487
2008-04-07,-0.29266319010342734,-0.44423046118738957,-0.41824687240903136,-0.8583468702136329,0.21803361396045248,1.4078014394479361,1.4557789917239201
2008-04-08,-0.29266319010342734,-0.4175490479079306,-0.5538166377978279,-0.6010858354397743,0.035856431795127874,1.4259236994558224,1.4651017890703322
2008-04-09,-0.29266319010342734,0.5963446567115033,0.43584264954038676,-0.5640711840514094,-0.5106751147008451,1.4138421927838982,1.4619941899548619
2008-04-10,-0.29266319010342734,-0.6843631807025186,-0.7978422154976617,-0.45357968736972426,0.40021079612577715,1.4259236994558224,1.4619941899548619
2008-04-11,0.76675451884821,-0.7377260072614361,-0.7029433797255042,-1.0559424967793807,0.5823879782911018,1.3413531527523526,1.4464561943775072
2008-04-12,-0.29266319010342734,-0.5242747010257659,-0.5402596612589483,-0.5723580463025362,0.5823879782911018,1.3353123994163905,1.4495637934929784
2008-04-13,-0.29266319010342734,0.5696632434320446,0.5171845087736644,-0.5045899283377687,-0.6928522968661698,1.3564550360922583,1.4651017890703322
2008-04-14,0.9066776124833319,0.2628269907182684,0.23248800145719176,-0.5051423858211772,0.035856431795127874,1.3383327760843708,1.4433485952620357
2008-04-15,-0.29266319010342734,-0.5776375275846835,-0.5267026847200686,-0.65541082130827,0.21803361396045248,1.3383327760843708,1.4402409961465654
2008-04-16,-0.21270713659764334,-1.444783459167094,-1.24522244128069,-0.668485648415603,0.5823879782911018,1.3594754127602386,1.4464561943775072
2008-04-17,5.3442385820543405,-0.8311109537395418,-0.6487154735699856,-6.184221162765352,1.128919524787075,1.3111493860725412,1.4215954014537402
2008-04-18,-0.29266319010342734,-0.3775269279887426,-0.4453608254867908,-0.6828495429842221,0.21803361396045248,1.3171901394085033,1.4153802032227976
2008-04-19,-0.29266319010342734,0.022694271203139216,-0.05220850585928088,-0.41435520604772524,-0.14632075037019676,1.3262512694124469,1.4247030005692105
2008-04-20,-0.29266319010342734,-1.0845843798944004,-0.8927410512698193,-0.2539583833648119,0.035856431795127874,1.332292022748409,1.4402409961465654
2008-04-21,-0.29266319010342734,0.489619003593668,0.3951717199237477,-0.748960288498764,-0.6928522968661698,1.3020882560685976,1.4153802032227976
2008-04-22,-0.29266319010342734,-0.5376154076654952,-0.4860317551034296,-0.7979448520276448,0.035856431795127874,1.3081290094045606,1.418487802338269
2008-04-23,-0.29266319010342734,-0.44423046118738957,-0.3233480366368739,-0.5670176239629212,0.7645651604564255,1.3292716460804284,1.437133397031094
2008-04-24,-0.29266319010342734,-0.12405350183388407,-0.22844920086471643,-0.8679227999260456,0.40021079612577715,1.3292716460804284,1.4433485952620357
2008-04-25,1.866150254552739,-0.19075703503253102,-0.2962340835591147,-0.9657077744893373,0.5823879782911018,1.2900067493966734,1.418487802338269
