,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Incisa,Temperature_Firenze,Hydrometry_Nave_di_Rosano
2001-07-27,2.6,2.4,2.4,19.2,0.4,2.8,0.0,27.95,1.12
2001-07-28,1.0,0.4,0.0,1.0,1.0,1.8,0.0,28.0,1.11
2001-07-29,19.2,17.6,15.4,12.6,18.6,9.6,2.2,28.1,1.08
2001-07-30,2.2,0.0,0.4,4.0,1.0,3.0,4.8,28.85,1.09
2001-07-31,6.0,2.4,2.8,6.4,3.4,6.6,0.2,29.3,1.12
2001-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.45,1.11
2001-08-02,3.4,2.6,4.8,1.6,5.8,0.8,0.0,30.35,1.1
2001-08-03,12.6,7.0,33.2,4.0,10.2,8.8,0.0,29.25,1.1
2001-08-04,3.8,3.0,1.4,1.6,8.4,2.4,0.0,27.25,1.09
2001-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3,1.09
2001-08-06,8.4,8.8,8.4,10.0,6.8,11.4,3.4,25.4,1.09
2001-08-07,0.2,0.2,1.2,0.6,0.8,1.2,9.0,26.55,1.12
2001-08-08,0.0,0.0,0.6,3.6,1.2,3.2,7.4,26.2,1.11
2001-08-09,3.4,1.6,4.0,4.0,7.8,12.6,0.6,27.25,1.1
2001-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,1.1
2001-08-11,0.8,0.4,0.6,1.0,0.0,0.2,0.0,23.35,1.11
2001-08-12,0.0,0.0,3.2,4.8,0.4,0.2,0.0,23.65,1.09
2001-08-13,0.6,1.2,1.8,2.4,1.2,1.8,0.0,24.85,1.1
2001-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.8,1.11
2001-08-15,0.0,0.2,0.0,0.0,0.0,0.0,0.0,29.15,1.11
2001-08-16,2.4,3.2,2.8,4.6,2.8,6.0,0.6,28.35,1.09
2001-08-17,0.2,0.2,0.2,0.0,0.0,0.0,0.2,28.05,1.1
2001-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,1.11
2001-08-19,0.4,0.0,0.0,0.2,0.0,0.0,0.0,27.0,1.1
2001-08-20,3.4,3.4,7.4,4.6,0.8,6.8,0.0,26.1,1.11
2001-08-21,7.8,10.6,16.4,15.4,5.2,9.8,2.0,27.5,1.13
2001-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.2,25.55,1.13
2001-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,1.11
2001-08-24,1.0,0.0,0.2,0.4,0.4,2.2,15.8,27.6,1.11
2001-08-25,0.2,1.6,0.8,0.2,0.0,0.6,1.0,27.55,1.11
2001-08-26,3.4,0.2,1.6,0.0,2.4,4.0,0.0,29.0,1.11
2001-08-27,0.0,0.0,0.6,0.0,0.2,0.0,0.0,27.7,1.11
2001-08-28,0.0,0.0,0.0,0.6,0.0,6.6,3.4,27.45,1.11
2001-08-29,6.6,9.8,7.2,5.6,4.4,8.0,0.0,27.75,1.13
2001-08-30,0.0,0.2,0.4,2.0,2.0,3.0,0.0,26.1,1.12
2001-08-31,8.6,2.4,4.6,3.2,4.2,3.0,0.8,24.95,1.15
2001-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,1.17
2001-09-02,2.0,0.8,1.2,0.0,1.2,0.4,0.2,20.8,1.14
2001-09-03,8.4,6.6,16.0,10.4,8.0,12.2,4.2,21.95,1.12
2001-09-04,15.8,13.6,17.4,15.8,21.2,10.8,2.4,20.15,1.14
2001-09-05,1.0,0.0,1.2,0.8,0.4,1.6,1.2,21.2,1.21
2001-09-06,0.0,0.0,0.0,0.0,0.0,0.0,0.2,20.35,1.13
2001-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,1.12
2001-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,1.13
2001-09-09,1.8,0.0,1.2,8.2,2.2,0.0,0.0,23.2,1.15
2001-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,1.15
2001-09-11,10.2,17.0,8.8,17.0,10.2,17.4,1.6,17.0,1.13
2001-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.05,1.16
2001-09-13,5.2,5.0,13.2,4.4,3.8,4.6,0.4,18.5,1.14
2001-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.75,1.16
2001-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,1.16
2001-09-16,13.0,7.2,11.6,16.8,12.4,16.8,5.6,15.0,1.16
2001-09-17,0.0,0.0,0.0,0.0,0.0,0.2,5.6,15.8,1.16
2001-09-18,0.2,0.0,0.0,0.0,0.0,0.0,0.0,14.65,1.26
2001-09-19,0.2,0.0,0.0,0.0,0.2,0.2,0.0,15.9,1.16
2001-09-20,3.6,1.4,3.4,1.8,1.6,4.2,0.2,17.95,1.18
2001-09-21,0.0,0.0,0.0,0.0,0.2,0.0,0.0,19.95,1.19
2001-09-22,1.2,2.2,2.8,7.2,3.6,4.0,0.2,19.55,1.2
2001-09-23,0.0,0.0,0.0,0.2,0.0,0.0,4.0,17.4,1.18
2001-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,1.95
2001-09-25,0.8,0.6,1.6,2.2,0.2,2.0,4.8,19.75,2.27
2001-09-26,0.2,0.0,1.8,0.2,1.6,0.6,0.0,19.1,1.5
2001-09-27,0.6,0.0,1.0,0.8,0.2,0.6,1.0,11.15,1.44
2001-09-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.3,1.34
2001-09-29,10.4,9.6,6.2,9.2,0.6,8.4,7.6,18.7,1.19
2001-09-30,0.0,0.0,0.0,0.0,0.2,0.0,0.0,19.65,1.34
2001-10-01,2.0,0.0,0.6,0.8,1.0,2.0,0.2,21.25,1.51
2001-10-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.9,1.35
2001-10-03,1.2,0.4,0.2,2.0,3.4,2.6,0.2,20.05,1.28
2001-10-04,0.2,0.0,0.0,0.0,0.0,0.0,0.0,19.75,1.18
2001-10-05,1.2,0.2,0.2,0.4,0.4,0.6,0.4,21.9,1.56
2001-10-06,12.6,8.6,15.0,8.6,11.2,19.0,6.2,24.45,1.26
2001-10-07,0.8,2.4,6.0,8.4,6.0,4.6,1.6,24.65,1.18
2001-10-08,7.0,7.8,0.0,4.6,7.8,1.2,6.2,22.9,1.14
2001-10-09,1.0,0.0,2.6,3.8,0.4,3.8,4.4,22.35,1.19
2001-10-10,3.4,2.2,2.4,5.0,2.0,4.4,0.0,20.5,1.29
2001-10-11,3.6,0.2,0.8,1.4,1.6,2.2,0.0,21.8,1.33
2001-10-12,0.2,0.2,0.6,0.6,0.4,0.6,5.6,21.6,1.24
2001-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.6,20.6,1.12
2001-10-14,0.0,0.0,0.0,0.4,0.2,0.0,0.0,20.95,1.05
2001-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,1.1
2001-10-16,4.6,3.0,2.4,3.2,2.6,1.2,0.4,18.95,1.19
2001-10-17,0.0,0.0,0.0,0.2,0.0,0.0,0.4,19.1,1.17
2001-10-18,3.4,4.8,3.8,2.8,6.4,4.6,21.2,18.25,1.18
2001-10-19,1.2,0.0,1.0,2.0,0.2,0.4,0.0,19.25,1.2
2001-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,1.08
2001-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.95,1.44
2001-10-22,0.6,0.4,0.8,0.0,0.4,0.0,0.0,19.25,1.32
2001-10-23,0.6,1.0,1.6,1.6,0.6,1.8,0.0,16.1,1.32
2001-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95,1.49
2001-10-25,2.2,0.0,0.0,0.0,0.0,0.2,0.2,17.1,1.45
2001-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.55,1.22
2001-10-27,1.4,2.6,0.0,3.0,3.4,3.6,8.0,14.9,1.12
2001-10-28,5.0,18.2,11.6,9.0,8.2,15.2,15.4,15.1,1.16
2001-10-29,0.2,0.0,0.0,0.6,0.2,0.0,4.2,17.3,1.13
2001-10-30,6.2,10.2,11.2,18.8,20.2,12.2,6.4,18.15,1.09
2001-10-31,0.0,0.0,0.0,0.0,0.0,0.0,11.6,16.65,1.13
2001-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15,1.11
2001-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.65,1.05
2001-11-03,4.6,4.8,13.2,12.4,3.8,0.4,9.4,14.4,1.03
2001-11-04,5.0,3.6,4.0,7.2,16.8,9.2,0.0,14.4,1.02
2001-11-05,1.0,0.0,0.8,15.4,0.4,5.6,12.8,11.75,1.03
2001-11-06,4.0,0.2,0.4,0.4,2.0,1.6,0.0,13.35,1.12
2001-11-07,12.4,6.0,10.2,10.2,6.4,10.4,5.2,14.1,1.17
2001-11-08,0.2,0.0,0.0,0.0,0.0,0.0,0.0,15.05,1.19
2001-11-09,0.0,0.0,0.0,0.0,0.2,0.0,0.0,11.95,1.31
2001-11-10,0.2,0.0,0.0,0.4,0.0,0.0,0.0,9.3,1.25
2001-11-11,0.4,0.2,1.6,0.6,0.4,0.0,19.6,11.15,1.22
2001-11-12,0.6,0.2,0.8,1.4,0.4,1.4,0.0,14.65,1.21
2001-11-13,0.6,0.2,0.4,3.8,0.2,1.8,0.2,12.0,1.33
2001-11-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,1.44
2001-11-15,1.2,2.2,0.4,0.0,2.0,17.4,0.0,9.7,1.42
2001-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1.37
2001-11-17,0.2,0.0,0.0,0.0,0.2,0.0,0.2,11.85,1.23
2001-11-18,2.4,1.0,1.4,1.2,1.2,0.6,0.0,8.9,1.12
2001-11-19,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8.75,1.24
2001-11-20,0.4,0.6,0.0,1.0,0.0,0.0,0.8,9.45,1.19
2001-11-21,0.0,0.2,0.2,0.0,0.0,0.0,0.0,9.25,1.12
2001-11-22,0.2,0.0,0.0,0.0,0.0,0.0,0.2,7.75,1.39
2001-11-23,0.2,0.0,0.0,0.2,0.2,0.0,0.0,9.35,1.4
2001-11-24,0.0,1.0,0.2,1.0,0.4,1.4,0.0,5.7,1.19
2001-11-25,0.0,0.0,0.6,0.0,0.0,0.0,0.0,7.2,1.11
2001-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,1.1
2001-11-27,0.2,0.0,0.0,0.0,0.0,0.2,1.8,8.15,1.12
2001-11-28,0.0,0.0,0.0,0.0,0.0,0.4,0.2,10.25,1.28
2001-11-29,0.8,0.0,0.0,0.0,0.2,0.0,0.2,8.35,1.26
2001-11-30,0.6,0.0,0.0,0.0,0.0,0.0,0.0,8.85,1.28
2001-12-01,0.0,2.2,2.2,7.0,1.2,4.0,0.2,9.95,1.22
2001-12-02,0.0,0.0,1.6,0.2,0.2,0.0,0.0,12.1,1.1
2001-12-03,14.0,7.4,9.0,10.6,9.4,8.4,0.0,9.2,1.08
2001-12-04,2.4,1.2,0.6,0.8,2.0,0.8,0.0,5.75,1.11
2001-12-05,0.0,0.0,0.0,0.0,0.4,0.0,0.2,12.05,1.1
2001-12-06,18.6,12.8,17.8,10.4,13.0,9.0,6.6,9.7,1.22
2001-12-07,0.4,0.8,1.6,0.0,0.2,0.2,3.0,8.75,1.31
2001-12-08,2.6,0.6,1.0,0.0,1.0,0.0,0.0,8.1,1.21
2001-12-09,7.2,8.4,7.2,10.8,6.0,34.4,0.2,6.55,1.07
2001-12-10,0.8,0.6,1.0,1.6,0.0,0.6,0.0,5.65,1.09
2001-12-11,1.2,2.4,3.4,1.2,0.2,1.0,3.6,5.85,1.15
2001-12-12,0.0,0.4,1.6,1.4,0.2,0.2,0.0,7.2,1.17
2001-12-13,0.8,0.2,0.2,0.4,0.2,1.0,0.0,4.2,1.18
2001-12-14,0.0,0.0,0.2,0.2,0.0,0.2,0.0,3.15,1.34
2001-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.15
2001-12-16,3.2,1.8,2.6,19.2,4.6,24.0,6.8,4.25,1.06
2001-12-17,6.8,1.2,2.0,2.2,2.2,3.0,0.2,2.0,1.03
2001-12-18,0.8,0.0,0.2,0.0,0.2,0.0,0.6,2.15,1.04
2001-12-19,0.2,0.0,0.0,0.8,0.0,0.8,0.0,1.1,1.16
2001-12-20,3.2,1.0,1.2,1.2,21.0,4.8,0.8,5.35,1.18
2001-12-21,0.6,0.4,0.2,0.2,0.6,0.0,0.2,7.75,1.17
2001-12-22,0.2,0.2,0.4,0.2,0.0,0.0,0.0,7.75,1.15
2001-12-23,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.0,1.3
2001-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,1.3
2001-12-25,0.4,0.0,0.6,0.0,0.4,0.0,0.0,0.4,1.24
2001-12-26,3.2,3.4,1.0,2.2,2.0,2.2,0.2,5.45,1.2
2001-12-27,0.0,0.2,0.2,0.0,0.0,0.0,0.0,3.65,1.5
2001-12-28,0.0,0.0,0.0,0.0,0.2,0.0,4.0,0.6,1.39
2001-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,1.37
2001-12-30,0.2,0.0,0.0,0.2,0.2,0.0,3.2,11.7,1.51
2001-12-31,0.6,0.0,0.2,0.0,0.2,0.0,11.4,7.15,1.97
2002-01-01,1.2,0.4,0.0,0.0,0.2,0.2,0.8,2.8,1.63
2002-01-02,10.0,9.0,8.4,7.4,1.8,10.4,3.0,1.3,1.37
2002-01-03,0.0,0.0,0.0,0.2,0.2,0.0,0.2,4.0,1.42
2002-01-04,1.8,0.6,1.4,0.8,0.0,1.2,6.4,2.0,1.48
2002-01-05,2.2,0.0,0.4,0.2,0.4,1.4,0.0,1.85,1.32
2002-01-06,0.0,0.0,0.0,0.0,0.0,1.4,1.4,2.45,1.16
2002-01-07,0.4,0.2,0.2,0.2,0.0,0.4,0.0,2.0,1.19
2002-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.2,3.15,1.25
2002-01-09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.05,1.27
2002-01-10,0.8,0.0,0.4,1.0,0.2,0.4,3.4,4.4,1.28
2002-01-11,3.0,0.8,0.8,1.6,0.6,0.8,0.0,5.45,1.27
2002-01-12,2.2,0.2,2.0,4.4,1.4,0.0,0.2,6.65,1.21
2002-01-13,2.4,1.2,0.4,1.8,0.2,0.0,0.0,4.9,1.11
2002-01-14,11.2,3.6,3.6,6.4,2.8,8.2,0.2,4.9,1.15
2002-01-15,1.2,0.6,0.2,3.6,0.0,1.2,0.2,3.3,1.25
2002-01-16,8.0,9.2,10.4,9.8,5.2,11.8,12.2,3.3,1.22
2002-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.18
2002-01-18,3.8,1.4,1.4,0.6,1.8,0.8,0.0,5.5,1.18
2002-01-19,5.0,5.6,7.4,1.6,3.6,4.8,2.4,4.65,1.15
2002-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,1.1
2002-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,1.13
2002-01-22,13.2,14.0,0.0,1.6,8.0,5.2,0.0,10.85,1.18
2002-01-23,4.2,2.4,2.2,5.8,4.2,4.2,15.6,8.95,1.19
2002-01-24,6.6,7.4,6.4,8.2,6.8,0.0,9.4,10.25,1.27
2002-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,1.4
2002-01-26,0.0,0.6,1.0,1.0,0.6,2.6,2.2,9.25,1.34
2002-01-27,0.0,0.0,1.2,0.4,0.4,0.0,0.0,9.1,1.25
2002-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95,1.38
2002-01-29,0.6,0.0,0.6,0.2,0.0,0.2,0.0,10.15,1.39
2002-01-30,0.0,0.4,1.2,1.6,0.0,11.6,3.8,12.0,1.45
2002-01-31,4.0,0.2,0.6,0.6,0.4,0.2,0.4,12.35,1.41
2002-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.2,11.65,1.35
2002-02-02,1.0,0.8,4.0,0.0,2.8,0.0,0.0,11.8,1.28
2002-02-03,0.0,0.0,0.6,0.0,0.2,0.0,0.0,9.65,1.12
2002-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,1.17
2002-02-05,1.8,0.0,0.0,0.4,0.0,0.4,0.0,7.45,1.47
2002-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55,1.43
2002-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3,1.56
2002-02-08,0.6,0.8,1.2,2.2,1.2,1.4,0.0,10.15,1.66
2002-02-09,0.0,0.2,0.2,0.0,0.0,0.0,3.0,9.0,1.47
2002-02-10,5.6,2.4,3.4,5.8,1.4,21.6,2.2,13.4,1.33
2002-02-11,5.0,0.0,0.0,4.2,1.8,3.4,7.8,11.9,1.27
2002-02-12,0.0,0.2,1.2,0.2,0.0,0.0,0.0,10.45,1.4
2002-02-13,6.0,1.2,0.8,1.8,2.4,2.0,0.2,12.75,1.43
2002-02-14,14.2,8.6,18.2,9.6,6.6,11.6,6.2,13.75,1.39
2002-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,1.42
2002-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65,2.1
2002-02-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55,1.73
2002-02-18,1.0,2.4,2.2,5.0,0.0,2.8,0.2,9.05,2.53
2002-02-19,0.0,0.0,0.0,0.0,0.0,0.0,1.6,10.95,2.49
2002-02-20,0.8,0.6,0.0,0.0,1.0,0.6,17.0,10.6,2.03
2002-02-21,10.0,10.0,7.2,7.2,5.4,7.0,18.8,9.65,2.98
2002-02-22,0.0,0.0,0.0,0.2,0.2,0.2,2.4,9.05,3.14
2002-02-23,0.0,0.0,0.0,0.6,0.0,0.0,0.0,8.4,2.52
2002-02-24,1.4,0.0,0.0,0.2,0.6,0.0,0.0,10.6,1.91
2002-02-25,3.8,0.0,0.4,0.0,0.0,0.0,1.2,6.75,1.97
2002-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,1.8
2002-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.8,1.88
2002-02-28,0.8,0.0,0.0,0.0,0.0,0.0,2.6,13.85,1.65
2002-03-01,0.2,0.2,0.0,0.0,0.0,0.2,0.0,14.0,1.58
2002-03-02,0.0,0.0,0.0,0.0,0.2,0.0,4.2,13.3,1.52
2002-03-03,1.0,0.4,0.0,0.2,0.0,0.2,0.0,11.7,1.29
2002-03-04,0.0,0.0,0.0,0.0,0.2,0.2,0.2,11.0,1.37
2002-03-05,0.6,0.8,1.4,0.6,1.2,0.0,3.6,12.05,1.32
2002-03-06,0.6,0.2,0.6,0.0,0.0,0.0,0.2,15.2,1.49
2002-03-07,1.4,0.0,0.8,1.4,1.4,1.4,0.2,14.0,1.56
2002-03-08,2.0,2.2,2.0,4.8,2.0,5.4,0.6,14.7,1.54
2002-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,1.29
2002-03-10,1.8,1.2,2.8,4.2,1.2,3.6,0.0,12.85,1.2
2002-03-11,6.2,2.4,4.0,3.6,0.0,17.6,8.8,14.25,1.17
2002-03-12,0.6,1.0,0.6,0.2,0.8,0.0,0.0,14.7,1.2
2002-03-13,2.8,1.6,1.4,1.8,3.4,2.0,0.2,15.25,1.23
2002-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.24
2002-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.25,1.19
2002-03-16,3.6,0.0,0.6,3.8,1.0,1.4,0.0,13.7,1.18
2002-03-17,2.6,1.0,2.0,0.0,0.8,1.2,0.0,15.2,1.17
2002-03-18,0.0,0.2,0.8,0.2,0.0,1.6,0.2,14.25,1.19
2002-03-19,0.2,0.0,0.2,0.2,0.0,2.0,0.0,15.25,1.24
2002-03-20,0.6,0.2,1.0,3.4,1.2,2.0,0.2,16.25,1.34
2002-03-21,0.2,0.0,0.0,0.2,0.0,0.0,0.2,15.45,1.39
2002-03-22,3.4,0.2,2.4,2.4,1.8,5.4,3.4,15.75,1.31
2002-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.05,1.22
2002-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25,1.1
2002-03-25,1.4,0.6,0.4,0.8,0.8,0.0,0.0,7.8,1.15
2002-03-26,0.0,0.2,1.2,0.0,0.2,0.6,4.2,8.8,1.24
2002-03-27,6.4,3.2,5.2,5.2,2.0,5.0,0.0,10.45,1.28
2002-03-28,0.0,0.4,1.2,0.0,0.2,0.4,0.4,11.05,1.34
2002-03-29,4.2,2.4,0.0,2.0,1.2,2.0,0.2,10.4,1.25
2002-03-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.65,1.11
2002-03-31,3.2,0.2,0.2,0.0,2.2,0.2,0.0,11.5,1.09
2002-04-01,2.4,1.2,3.2,3.8,1.2,6.6,0.0,14.05,1.08
2002-04-02,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.05,1.12
2002-04-03,1.6,2.8,1.6,1.6,0.2,0.2,0.0,14.9,1.22
2002-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,1.23
2002-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,1.15
2002-04-06,0.2,0.0,0.0,0.0,0.0,0.0,0.0,10.4,1.13
2002-04-07,0.4,0.6,0.2,0.0,0.2,0.0,0.0,12.95,1.13
2002-04-08,6.8,5.8,5.0,4.4,2.8,2.8,0.0,15.3,1.13
2002-04-09,0.0,0.0,0.8,0.2,0.0,0.0,0.0,10.15,1.21
2002-04-10,26.2,18.8,5.8,27.4,15.6,26.4,1.6,11.15,1.22
2002-04-11,1.0,6.4,7.0,4.6,2.6,0.2,6.8,11.85,1.2
2002-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,1.35
2002-04-13,0.0,0.0,0.0,0.0,0.2,0.0,0.2,14.55,1.37
2002-04-14,3.4,2.0,2.4,4.8,4.2,4.6,2.0,14.25,1.35
2002-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,1.43
2002-04-16,5.2,3.0,4.6,2.0,0.0,1.0,0.0,14.45,1.4
2002-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.85,1.45
2002-04-18,1.0,0.4,0.6,0.8,1.2,0.8,0.0,14.15,1.39
2002-04-19,0.0,0.0,0.0,0.0,0.0,0.0,10.6,14.9,1.47
2002-04-20,3.2,0.6,1.0,0.4,1.0,0.0,0.0,13.95,1.27
2002-04-21,2.2,2.6,4.2,4.4,3.4,2.8,4.0,15.15,1.25
2002-04-22,4.0,1.4,2.8,4.8,1.6,4.6,0.0,18.55,1.44
2002-04-23,1.0,0.6,0.0,0.0,0.0,0.4,0.2,16.7,1.54
2002-04-24,5.2,0.4,1.0,1.4,0.0,2.2,0.0,15.9,1.49
2002-04-25,0.0,0.4,1.0,2.6,0.0,0.2,4.6,16.25,1.24
2002-04-26,0.8,1.2,1.6,5.8,2.0,5.6,0.0,16.85,1.2
2002-04-27,0.0,0.0,0.0,0.0,0.2,0.0,0.0,17.3,1.24
2002-04-28,0.8,0.0,0.0,0.0,0.6,1.2,1.4,16.75,1.24
2002-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,1.28
2002-04-30,5.2,3.6,2.0,5.8,0.8,4.8,0.0,17.6,1.43
2002-05-01,9.6,8.6,7.0,8.6,15.6,8.8,0.4,19.05,1.31
2002-05-02,0.0,0.0,0.0,0.0,0.2,0.0,0.0,17.15,1.35
2002-05-03,1.4,1.0,3.4,9.2,1.6,4.4,0.0,17.8,1.4
2002-05-04,8.8,10.2,13.4,24.4,12.8,23.4,4.4,15.95,1.64
2002-05-05,2.2,0.0,4.2,1.6,2.4,0.6,1.4,14.35,1.58
2002-05-06,0.6,0.0,0.6,0.0,0.4,0.0,1.8,15.8,1.53
2002-05-07,2.4,2.0,5.2,0.6,4.2,3.8,9.0,17.9,1.83
2002-05-08,2.2,0.0,0.4,0.6,0.2,0.2,1.6,17.75,1.56
2002-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.2,17.25,1.64
2002-05-10,7.8,4.4,4.8,12.4,9.8,14.2,18.6,17.7,1.79
2002-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.2,19.0,1.65
2002-05-12,1.2,0.0,1.0,0.0,0.6,0.8,0.4,18.5,1.45
2002-05-13,8.0,4.6,3.2,9.2,7.6,37.8,2.0,18.65,1.57
2002-05-14,0.0,0.0,0.0,0.0,0.2,0.0,0.0,18.65,1.61
2002-05-15,0.2,0.0,0.2,0.0,0.2,0.0,0.0,19.7,1.62
2002-05-16,5.6,1.2,2.0,3.6,4.6,2.8,0.0,22.6,1.54
2002-05-17,0.4,0.0,1.2,0.0,0.2,0.4,12.8,22.1,1.43
2002-05-18,5.4,2.2,2.2,4.4,0.0,3.0,0.0,20.5,1.27
2002-05-19,0.2,0.2,0.8,0.0,0.0,0.0,2.0,20.95,1.18
2002-05-20,6.0,2.6,6.8,11.4,5.0,16.2,15.4,19.3,1.22
2002-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15,1.3
2002-05-22,0.0,0.0,0.2,0.0,0.0,0.0,0.0,21.7,1.27
2002-05-23,10.2,14.2,15.0,18.0,26.0,12.4,0.0,21.4,1.24
2002-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15,1.28
2002-05-25,2.6,0.4,0.0,4.0,2.0,3.6,16.6,23.05,1.2
2002-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,1.15
2002-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.2,18.05,1.16
2002-05-28,0.2,0.0,1.0,0.2,0.0,0.0,0.0,16.95,1.37
2002-05-29,0.2,0.2,0.0,0.6,0.2,0.2,2.4,19.85,1.38
2002-05-30,5.0,1.6,13.8,4.8,3.2,6.0,4.6,21.1,1.29
2002-05-31,0.0,0.0,0.2,0.0,0.0,0.0,0.0,22.6,1.29
2002-06-01,4.2,0.2,1.2,7.8,4.2,13.4,0.2,22.9,1.32
2002-06-02,1.8,1.0,0.6,4.0,1.4,0.0,2.4,22.4,1.14
2002-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,1.17
2002-06-04,0.4,0.0,0.0,0.0,0.0,0.4,0.0,21.95,1.19
2002-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,1.2
2002-06-06,15.8,21.0,13.4,15.4,18.8,11.0,13.4,20.9,1.2
2002-06-07,0.2,0.2,0.4,0.8,2.0,0.6,0.2,16.9,1.35
2002-06-08,26.2,29.4,25.8,41.8,22.4,58.8,15.8,19.3,1.38
2002-06-09,0.2,0.0,0.0,0.0,0.0,0.0,11.2,19.1,1.2
2002-06-10,1.8,0.0,1.0,1.2,0.2,0.2,0.0,20.1,1.35
2002-06-11,3.4,1.8,2.2,11.6,4.2,13.0,6.2,20.7,1.24
2002-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.2,22.2,1.31
2002-06-13,16.2,7.0,6.6,0.0,4.4,7.8,2.6,24.1,1.28
2002-06-14,0.6,0.0,1.4,0.0,1.0,1.2,0.2,24.3,1.24
