,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
2011-01-20,0.0,6.8,1.0,8.4,1.4,4.4,0.6,2.4,0.2,2.0,13.18,5.2,1.47,5.13,2.72,7.35,1.2,6.15,6.95,10080.64516,16485.109630000003,13875.84,0.0,0.0,0.38,-0.7
2011-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.2,0.0,0.0,13.18,5.22,1.59,5.3,2.77,5.95,-0.85,6.65,6.35,10080.64516,16485.109630000003,13875.84,0.0,0.0,0.34,-0.82
2011-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2,0.0,0.2,13.17,5.24,1.65,5.16,2.81,2.35,-2.15,2.25,3.35,10080.64516,16485.109630000003,13875.84,0.0,0.0,0.33,-0.84
2011-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,13.17,5.27,1.68,4.99,2.84,2.3,-0.7,3.75,3.45,9576.612903,15660.854140000001,13182.048,0.0,0.0,0.32,-0.85
2011-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,13.18,5.29,1.7,5.04,2.86,1.1,0.6,3.3,1.8,10080.64516,16485.109630000003,13875.84,0.0,0.0,0.33,-0.86
2011-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.19,5.31,1.78,5.11,2.88,0.9,1.3,1.75,1.2,10080.64516,16485.109630000003,13875.84,0.0,0.0,0.34,-0.85
2011-01-26,1.6,0.4,0.2,0.2,3.0,2.8,2.0,0.0,0.0,1.8,13.14,5.35,1.74,5.11,2.89,3.35,2.45,3.2,3.35,10080.64516,16485.109630000003,13875.84,0.0,0.0,0.31,-0.85
2011-01-27,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,13.14,5.37,1.73,5.13,2.91,7.6,3.2,7.25,7.7,10080.64516,16485.109630000003,13875.84,0.0,0.0,0.29,-0.86
2011-01-28,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.2,0.2,0.0,13.17,5.4,1.77,5.25,2.91,6.9,2.3,7.25,7.25,10080.64516,16485.109630000003,13875.84,0.0,0.0,0.28,-0.86
2011-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.0,13.2,5.41,1.79,5.13,2.93,6.3,0.5,6.55,6.9,10080.64516,16485.109630000003,13875.84,0.0,0.0,0.29,-0.87
2011-01-30,17.0,9.6,21.0,11.0,21.8,12.8,16.2,8.2,15.8,8.2,13.16,5.43,1.82,5.83,2.94,3.75,-0.15,4.3,5.1,9576.612903,15660.854140000001,13182.048,0.0,0.0,0.35,-0.84
2011-01-31,7.4,2.2,0.0,2.6,4.4,2.8,6.0,9.6,2.2,15.0,13.19,5.44,1.59,5.17,2.97,6.65,2.5,7.3,7.0,10080.64516,16485.109630000003,13875.84,0.0,0.0,0.3,-0.86
2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,3.8,13.21,5.45,1.69,5.34,2.99,6.5,3.2,8.1,7.05,10051.939390000001,16035.84,13314.24,0.0,0.0,0.29,-0.88
2011-02-02,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.2,0.0,0.0,13.21,5.48,1.66,5.34,3.02,6.55,4.95,8.15,7.5,10051.939390000001,16035.84,13314.24,0.0,0.0,0.27,-0.89
2011-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.2,25.6,0.0,0.0,13.22,5.51,1.78,5.41,3.04,8.9,5.0,8.1,7.65,10051.939390000001,16035.84,13314.24,0.0,0.0,0.25,-0.89
2011-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.25,5.53,1.89,5.4,3.07,8.7,7.8,9.75,8.2,10051.939390000001,16035.84,13314.24,0.0,0.0,0.24,-0.9
2011-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27,5.53,1.84,5.55,3.09,6.35,9.15,8.35,7.1,10051.939390000001,16035.84,13314.24,0.0,0.0,0.24,-0.9
2011-02-06,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.26,5.55,1.85,5.63,3.09,5.8,12.05,6.7,5.9,9549.342423999999,15234.048,12648.528,0.0,0.0,0.24,-0.9
2011-02-07,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,13.25,5.56,1.76,5.29,3.1,3.95,12.6,4.75,5.85,10051.939390000001,16035.84,13314.24,0.0,0.0,0.25,-0.89
2011-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,13.22,5.58,1.79,5.48,3.11,5.8,7.65,5.15,6.05,10051.939390000001,16035.84,13314.24,0.0,0.0,0.25,-0.89
2011-02-09,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,13.2,5.59,1.85,5.89,3.13,6.7,4.8,6.75,7.15,10051.939390000001,16035.84,13314.24,0.0,0.0,0.25,-0.9
2011-02-10,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,13.26,5.6,1.81,5.33,3.14,4.9,3.85,6.85,8.0,10051.939390000001,16035.84,13314.24,0.0,0.0,0.25,-0.9
2011-02-11,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,5.61,1.75,5.57,3.16,9.95,4.65,10.05,10.55,10051.939390000001,16035.84,13314.24,0.0,0.0,0.26,-0.9
2011-02-12,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.6,0.0,13.72,5.64,1.93,5.45,3.17,9.95,4.45,10.05,10.3,10051.939390000001,16035.84,13314.24,0.0,0.0,0.25,-0.9
2011-02-13,3.0,7.6,30.0,3.4,5.4,4.6,2.4,0.0,12.8,7.4,13.53,5.64,1.81,5.58,3.18,8.5,4.5,8.65,8.75,9549.342423999999,15234.048,12648.528,0.0,0.0,0.24,-0.88
2011-02-14,16.2,23.8,3.6,6.6,20.2,21.4,12.8,0.0,3.0,16.2,13.54,5.62,1.46,5.17,3.16,8.4,4.5,9.7,9.1,10051.939390000001,16035.84,13314.24,0.0,0.0,0.28,-0.86
2011-02-15,0.0,0.4,9.4,0.2,0.0,0.0,0.4,0.0,8.6,0.4,13.28,5.61,1.62,5.5,3.19,7.4,4.65,7.25,7.5,10051.939390000001,16035.84,13314.24,0.0,0.0,0.38,-0.89
2011-02-16,29.8,19.8,54.6,17.4,17.6,18.0,19.8,0.0,42.0,44.6,13.55,5.6,1.21,5.39,3.19,7.85,3.75,8.05,8.05,10051.939390000001,16035.84,13314.24,0.0,0.0,0.52,-0.52
2011-02-17,37.2,28.0,28.4,25.8,33.0,26.6,35.2,0.2,21.2,42.2,13.63,5.53,0.86,5.46,2.87,9.35,4.1,8.75,9.15,10051.939390000001,16035.84,13314.24,0.0,0.0,0.71,0.28
2011-02-18,22.8,11.2,0.6,14.8,17.8,10.2,17.6,2.0,0.0,29.4,13.74,5.43,0.8,5.28,2.67,9.95,6.8,12.25,10.9,10051.939390000001,16035.84,13314.24,0.0,0.0,0.67,0.19
2011-02-19,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,13.61,5.33,1.09,5.24,2.7,9.15,7.0,10.55,10.0,10051.939390000001,16035.84,13314.24,0.0,0.0,0.55,-0.18
2011-02-20,0.0,0.0,7.6,0.0,0.0,0.0,0.0,0.0,7.6,0.0,13.71,5.26,1.24,5.16,2.82,7.65,3.65,8.4,8.5,9549.342423999999,15234.048,12648.528,0.0,0.0,0.49,-0.51
2011-02-21,11.0,9.4,1.8,9.6,7.6,6.8,8.6,5.6,1.8,13.4,13.2,5.24,1.21,5.24,2.9,8.5,2.65,8.4,8.9,10051.939390000001,16035.84,13314.24,0.0,0.0,0.47,-0.62
2011-02-22,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,13.59,5.24,1.26,5.07,3.0,6.6,3.0,6.95,7.05,10051.939390000001,16035.84,13314.24,0.0,0.0,0.39,-0.84
2011-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.6,13.37,5.26,1.31,4.92,3.05,4.8,0.55,4.7,6.0,10051.939390000001,16035.84,13314.24,0.0,0.0,0.35,-0.86
2011-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,13.49,5.29,1.4,5.06,3.1,3.6,1.2,4.7,5.05,10051.939390000001,16035.84,13314.24,0.0,0.0,0.33,-0.88
2011-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36,5.32,1.46,5.08,3.13,4.25,2.15,5.85,5.15,10051.939390000001,16035.84,13314.24,0.0,0.0,0.34,-0.88
2011-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,13.29,5.34,1.49,5.0,3.16,6.9,1.25,4.55,6.3,10051.939390000001,16035.84,13314.24,0.0,0.0,0.32,-0.88
2011-02-27,0.0,0.0,0.0,0.2,0.4,0.2,0.0,2.0,1.0,0.0,13.56,5.34,1.61,5.24,3.18,3.45,0.75,4.5,4.45,9549.342423999999,15234.048,12648.528,0.0,0.0,0.38,-0.88
2011-02-28,0.4,16.6,25.0,14.4,5.2,4.4,2.6,3.0,0.6,3.4,12.95,5.36,1.58,5.28,3.19,8.7,2.55,9.05,8.65,10051.939390000001,16035.84,13314.24,0.0,0.0,0.38,-0.89
2011-03-01,0.0,0.2,0.0,0.0,0.0,0.0,0.0,17.6,0.0,0.2,13.72,5.37,1.52,5.47,3.2,8.75,1.65,9.65,8.85,9966.0,15759.6192,13063.68,0.0,0.0,0.31,-0.89
2011-03-02,0.0,0.4,3.8,0.6,0.0,0.0,0.0,31.2,0.0,1.0,13.42,5.37,1.54,5.13,3.22,6.15,-0.05,7.35,7.3,9966.0,15759.6192,13063.68,0.0,0.0,0.3,-0.9
2011-03-03,0.4,3.4,11.4,2.6,1.4,1.0,0.8,14.2,8.8,0.2,13.49,5.37,1.67,5.17,3.23,4.95,-0.7,5.05,5.5,9966.0,15759.6192,13063.68,0.0,0.0,0.31,-0.9
2011-03-04,4.8,2.6,0.0,2.0,4.6,1.8,5.6,11.6,0.2,4.8,13.68,5.39,1.58,5.19,3.24,8.25,3.8,9.7,9.4,9966.0,15759.6192,13063.68,0.0,0.0,0.29,-0.9
2011-03-05,0.0,0.0,2.8,0.2,0.0,0.0,0.0,0.0,0.2,0.0,13.16,5.42,1.71,5.83,3.25,10.0,3.75,9.5,10.2,9966.0,15759.6192,13063.68,0.0,0.0,0.27,-0.91
2011-03-06,0.0,1.2,0.4,3.0,0.0,0.4,0.0,0.2,0.0,0.0,13.6,5.43,1.72,5.17,3.25,10.35,5.45,9.75,10.6,9467.7,14971.63824,12410.496000000001,0.0,0.0,0.25,-0.91
2011-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,5.45,1.74,5.42,3.36,5.65,1.45,5.75,6.7,9966.0,15759.6192,13063.68,0.0,0.0,0.24,-0.92
2011-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,13.38,5.49,1.67,5.31,3.38,4.5,0.1,4.25,5.8,9966.0,15759.6192,13063.68,0.0,0.0,0.24,-0.92
2011-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,5.5,1.68,5.29,3.29,3.8,1.85,4.85,5.15,9966.0,15759.6192,13063.68,0.0,0.0,0.23,-0.92
2011-03-10,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.55,5.53,1.71,5.35,3.31,5.35,2.3,6.0,5.95,9966.0,15759.6192,13063.68,0.0,0.0,0.22,-0.92
2011-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,5.57,1.79,5.39,3.32,5.9,3.25,6.05,5.65,9966.0,15759.6192,13063.68,0.0,0.0,0.27,-0.91
2011-03-12,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,13.34,5.57,1.84,5.72,3.32,8.1,3.35,7.7,8.25,9966.0,15759.6192,13063.68,0.0,0.0,0.35,-0.91
2011-03-13,15.6,4.2,33.8,4.0,7.0,5.0,8.8,0.0,38.0,15.2,13.57,5.56,1.72,5.31,3.33,8.95,5.4,9.15,8.45,9467.7,14971.63824,12410.496000000001,0.0,0.0,0.34,-0.86
2011-03-14,48.6,38.2,7.4,24.8,38.8,25.8,37.0,3.4,10.2,49.4,13.7,5.54,1.03,5.79,3.21,13.7,8.15,13.1,12.5,9966.0,15759.6192,13063.68,0.0,0.0,0.57,-0.13
2011-03-15,21.8,12.8,25.0,27.2,17.8,18.6,21.4,16.4,25.0,22.4,14.0,5.47,0.92,5.26,3.02,13.95,8.15,13.9,13.95,9966.0,15759.6192,13063.68,0.0,0.0,0.66,0.18
2011-03-16,41.6,25.6,21.6,21.8,27.2,20.6,27.0,12.4,22.8,42.2,14.12,5.38,0.78,5.1,2.77,12.5,7.35,11.55,12.4,9966.0,15759.6192,13063.68,0.0,0.0,0.88,0.82
2011-03-17,9.4,10.0,9.0,12.6,17.2,9.8,16.8,3.4,14.4,12.2,13.85,5.25,0.89,5.29,2.51,11.1,6.2,10.65,11.15,9966.0,15759.6192,13063.68,0.0,0.0,0.84,0.67
2011-03-18,9.2,12.6,0.2,3.0,8.6,10.8,11.0,0.0,0.0,15.4,13.59,5.09,0.96,4.91,2.5,12.7,8.5,12.7,12.3,9966.0,15759.6192,13063.68,0.0,0.0,0.72,0.36
2011-03-19,0.0,0.2,3.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,14.07,5.04,1.07,4.85,2.56,11.95,7.75,11.9,12.1,9966.0,15759.6192,13063.68,0.0,0.0,0.64,0.13
2011-03-20,0.2,0.0,0.0,1.8,0.0,0.0,0.2,0.4,0.0,0.0,14.08,5.01,1.21,4.41,2.68,10.0,4.7,9.75,11.35,9467.7,14971.63824,12410.496000000001,0.0,0.0,0.51,-0.38
2011-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,13.65,5.02,1.31,5.2,2.85,8.35,3.65,7.7,9.15,9966.0,15759.6192,13063.68,0.0,0.0,0.48,-0.48
2011-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57,5.08,1.43,5.32,2.91,10.05,5.8,9.6,10.55,9966.0,15759.6192,13063.68,0.0,0.0,0.45,-0.62
2011-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73,5.62,1.68,5.64,3.38,12.35,8.85,12.8,12.4,9966.0,15759.6192,13063.68,0.0,0.0,0.41,-0.77
2011-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,5.1,1.52,5.35,3.08,12.1,10.9,13.3,13.1,9966.0,15759.6192,13063.68,0.0,0.0,0.39,-0.79
2011-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,5.15,1.59,5.22,3.13,10.7,8.5,11.25,12.1,9966.0,15759.6192,13063.68,0.0,0.0,0.39,-0.79
2011-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41,5.18,1.65,5.31,3.16,11.55,6.95,11.45,12.15,9966.0,15759.6192,13063.68,0.0,0.0,0.37,-0.81
2011-03-27,0.0,0.0,8.2,0.0,0.0,0.0,0.0,0.0,10.0,0.0,13.31,5.19,1.67,5.14,3.18,11.35,6.95,11.85,12.0,9467.7,14971.63824,12410.496000000001,0.0,0.0,0.4,-0.8
2011-03-28,17.6,32.8,27.2,19.0,19.4,20.4,19.0,2.0,25.4,21.0,13.25,5.19,1.31,5.21,3.18,12.8,6.75,12.25,12.25,9966.0,15759.6192,13063.68,0.0,0.0,0.45,-0.62
2011-03-29,16.4,8.0,0.0,9.8,12.4,9.6,16.6,6.0,0.2,13.4,13.31,5.21,1.07,5.03,3.09,13.8,8.8,14.0,14.5,9966.0,15759.6192,13063.68,0.0,0.0,0.47,-0.58
2011-03-30,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,13.61,5.2,1.12,5.1,3.15,12.35,8.85,12.65,13.35,9966.0,15759.6192,13063.68,0.0,0.0,0.38,-0.82
2011-03-31,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,5.8,13.28,5.24,1.4,5.49,3.2,13.2,9.9,13.2,13.7,9966.0,15759.6192,13063.68,0.0,0.0,0.35,-0.88
2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.42,5.28,1.48,5.35,3.23,15.15,13.45,14.5,15.6,9700.607143000001,15959.808,12260.16,0.0,0.0,0.35,-0.92
2011-04-02,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.22,5.33,1.49,5.23,3.27,16.15,14.65,14.85,17.0,9700.607143000001,15959.808,12260.16,0.0,0.0,0.33,-0.96
2011-04-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89,5.32,1.55,5.53,3.3,15.15,12.95,14.0,16.35,9215.576786,15161.8176,11647.152,0.0,0.0,0.34,-0.97
2011-04-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.5,5.33,1.5,5.29,3.31,14.3,10.45,13.95,15.85,9700.607143000001,15959.808,12260.16,0.0,0.0,0.34,-0.97
2011-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.36,5.38,1.71,5.32,3.33,15.2,11.75,15.95,16.8,9700.607143000001,15959.808,12260.16,0.0,0.0,0.32,-0.98
2011-04-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27,5.38,1.73,5.31,3.35,15.15,12.9,15.6,15.5,9700.607143000001,15959.808,12260.16,0.0,0.0,0.31,-0.98
2011-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52,5.45,1.66,5.12,3.35,16.65,16.55,15.3,16.9,9700.607143000001,15959.808,12260.16,0.0,0.0,0.29,-0.98
2011-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22,5.48,1.63,5.16,3.37,16.3,13.9,15.55,17.65,9700.607143000001,15959.808,12260.16,0.0,0.0,0.3,-0.98
2011-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41,5.45,1.78,5.35,3.38,15.55,17.6,15.35,17.1,9700.607143000001,15959.808,12260.16,0.0,0.0,0.3,-0.98
2011-04-10,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.11,5.46,1.7,5.32,3.39,19.45,18.2,19.15,19.55,9215.576786,15161.8176,11647.152,0.0,0.0,0.29,-0.99
2011-04-11,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.32,5.48,1.71,5.43,3.39,17.35,16.0,18.0,18.45,9700.607143000001,15959.808,12260.16,0.0,0.0,0.29,-0.89
2011-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.55,5.55,1.84,5.19,3.37,15.6,12.5,14.45,17.15,9700.607143000001,15959.808,12260.16,0.0,0.0,0.3,-0.92
2011-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41,5.56,1.85,5.54,3.4,13.95,8.2,13.8,15.5,9700.607143000001,15959.808,12260.16,0.0,0.0,0.28,-1.0
2011-04-14,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,6.8,0.0,13.49,5.57,1.89,5.45,3.42,11.6,6.15,11.7,12.4,9700.607143000001,15959.808,12260.16,0.0,0.0,0.3,-0.99
2011-04-15,11.2,5.2,6.0,4.0,12.4,6.8,11.4,10.2,3.6,14.0,13.58,5.57,1.85,5.59,3.44,11.05,5.05,10.5,11.95,9700.607143000001,15959.808,12260.16,0.0,0.0,0.3,-0.99
2011-04-16,0.0,0.2,0.0,0.2,0.0,0.2,0.0,4.2,0.0,0.0,13.57,5.61,1.99,5.72,3.46,12.2,7.45,11.35,12.85,9700.607143000001,15959.808,12260.16,0.0,0.0,0.27,-1.0
2011-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.28,5.59,2.03,5.98,3.49,11.95,8.25,13.0,13.35,9215.576786,15161.8176,11647.152,0.0,0.0,0.23,-1.01
2011-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.37,5.61,2.04,6.64,3.51,12.95,9.35,14.0,14.05,9700.607143000001,15959.808,12260.16,0.0,0.0,0.23,-1.01
2011-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,5.65,2.03,5.75,3.51,13.1,11.7,15.25,14.9,9700.607143000001,15959.808,12260.16,0.0,0.0,0.24,-1.01
2011-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.31,5.7,2.08,6.0,3.52,14.2,11.15,15.7,15.4,9700.607143000001,15959.808,12260.16,0.0,0.0,0.23,-1.01
2011-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41,5.72,2.06,5.87,3.53,14.35,12.5,15.85,15.65,9700.607143000001,15959.808,12260.16,0.0,0.0,0.22,-1.01
2011-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.38,5.69,2.09,5.96,3.54,14.85,12.35,16.25,16.05,9700.607143000001,15959.808,12260.16,0.0,0.0,0.22,-1.01
2011-04-23,4.0,3.8,4.8,4.6,5.2,4.6,6.4,1.0,4.6,7.0,13.39,5.69,2.11,5.91,3.53,15.35,8.7,14.55,15.15,9700.607143000001,15959.808,12260.16,0.0,0.0,0.23,-1.0
2011-04-24,0.0,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.17,5.75,2.11,5.71,3.51,16.8,10.2,16.6,17.15,9215.576786,15161.8176,11647.152,0.0,0.0,0.23,-1.01
2011-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.28,5.74,2.14,6.14,3.5,16.95,13.75,18.0,18.0,9700.607143000001,15959.808,12260.16,0.0,0.0,0.25,-1.0
2011-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22,5.71,2.12,6.35,3.54,17.2,12.85,16.55,17.15,9700.607143000001,15959.808,12260.16,0.0,0.0,0.22,-1.01
2011-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,13.42,5.78,2.06,5.87,3.57,15.85,11.7,15.2,16.6,9700.607143000001,15959.808,12260.16,0.0,0.0,0.22,-1.01
2011-04-28,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,13.24,5.79,2.09,5.91,3.59,13.3,10.4,14.65,14.9,9700.607143000001,15959.808,12260.16,0.0,0.0,0.23,-1.01
2011-04-29,0.0,0.4,1.0,0.0,0.0,0.6,0.0,0.0,1.6,2.8,13.4,5.8,2.08,5.57,3.61,16.1,10.85,15.95,16.4,9700.607143000001,15959.808,12260.16,0.0,0.0,0.22,-1.01
2011-04-30,5.2,4.4,10.2,9.2,8.2,4.0,8.0,2.0,0.4,2.6,13.32,5.79,2.15,5.96,3.62,16.35,10.65,16.2,16.7,9700.607143000001,15959.808,12260.16,0.0,0.0,0.21,-1.01
2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.4,0.0,13.19,5.79,2.17,6.21,3.63,17.0,11.95,17.9,18.85,9439.2,15558.264,12182.3136,0.0,0.0,0.21,-1.02
2011-05-02,1.4,0.0,1.0,0.0,3.8,0.0,0.4,0.0,6.2,0.8,13.11,5.75,2.18,6.52,3.64,15.7,12.55,16.45,17.5,9936.0,16377.12,12823.488000000001,0.0,0.0,0.21,-1.01
2011-05-03,0.0,0.0,0.0,0.0,1.6,1.4,1.8,0.0,2.6,0.0,13.04,5.8,2.1,5.93,3.65,17.5,12.0,17.15,18.95,9936.0,16377.12,12823.488000000001,0.0,0.0,0.18,-1.01
2011-05-04,0.8,0.0,0.4,2.6,0.0,0.0,0.4,0.0,0.6,0.6,13.23,5.81,2.14,5.93,3.66,15.75,12.1,16.6,17.25,9936.0,16377.12,12823.488000000001,0.0,0.0,0.2,-1.02
2011-05-05,0.2,1.4,0.0,0.2,6.8,2.8,3.8,0.0,0.0,2.0,13.19,5.81,2.16,6.2,3.67,14.65,11.75,16.15,17.15,9936.0,16377.12,12823.488000000001,0.0,0.0,0.19,-1.03
2011-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,5.86,2.23,5.96,3.69,15.6,12.85,16.75,17.4,9936.0,16377.12,12823.488000000001,0.0,0.0,0.19,-1.03
2011-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.27,5.88,2.2,6.34,3.71,15.8,13.8,16.75,16.8,9936.0,16377.12,12823.488000000001,0.0,0.0,0.18,-1.04
2011-05-08,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.29,5.87,2.3,6.54,3.72,16.15,13.2,16.95,17.35,9439.2,15558.264,12182.3136,0.0,0.0,0.18,-1.03
2011-05-09,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84,5.9,2.3,6.57,3.73,16.95,11.15,18.1,18.7,9936.0,16377.12,12823.488000000001,0.0,0.0,0.19,-1.03
2011-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,5.89,2.24,6.23,3.74,18.25,14.15,18.0,17.9,9936.0,16377.12,12823.488000000001,0.0,0.0,0.18,-1.03
2011-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.91,2.29,6.55,3.75,17.25,15.3,18.4,18.5,9936.0,16377.12,12823.488000000001,0.0,0.0,0.19,-1.04
2011-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.92,2.28,6.26,3.75,17.35,15.0,18.1,18.9,9936.0,16377.12,12823.488000000001,0.0,0.0,0.18,-1.04
2011-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.05,5.92,2.37,6.21,3.76,19.1,14.5,18.6,20.05,9936.0,16377.12,12823.488000000001,0.0,0.0,0.18,-1.04
2011-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.94,5.91,2.32,6.21,3.77,17.65,14.25,18.05,18.55,9936.0,16377.12,12823.488000000001,0.0,0.0,0.18,-1.04
