,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
2016-04-02,0.0,0.0,0.0,0.0,0.0,37.03,50.88,295.65,16.25,14.65,14.2,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-03,0.0,0.0,0.0,0.0,0.0,37.04,50.88,295.65,14.9,13.05,12.85,0.34188271600000003,2.812856173,5.134422778,20.55586778
2016-04-04,0.0,0.0,0.0,0.0,0.0,37.04,50.88,295.69,14.9,13.75,13.8,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-05,0.0,0.0,0.0,0.0,0.0,37.04,50.88,295.73,16.25,13.35,14.0,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-06,0.0,0.0,0.0,0.0,0.0,37.05,50.88,295.77,17.15,14.6,14.4,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-07,0.0,0.4,0.0,0.2,0.0,37.05,50.88,295.8,17.15,14.95,14.4,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-08,1.2,0.4,0.6,0.6,2.2,37.05,50.88,295.86,11.15,9.95,9.65,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-09,2.8,3.6,4.2,4.0,6.0,37.05,50.89,295.88,8.5,7.45,6.35,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-10,0.0,0.0,0.0,0.0,0.0,37.06,50.89,295.84,9.25,9.35,7.35,0.34188271600000003,2.812856173,5.134422778,20.55586778
2016-04-11,0.0,0.0,0.0,0.0,0.0,37.06,50.9,295.81,11.85,9.3,9.05,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-12,0.0,0.0,0.0,0.0,0.0,37.07,50.9,295.82,13.25,12.35,12.45,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-13,0.0,0.0,0.0,0.0,0.0,37.07,50.9,295.86,14.5,12.55,12.55,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-14,0.0,0.0,0.0,0.0,0.0,37.07,50.91,295.89,12.05,11.0,10.45,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-15,0.0,0.0,0.0,0.0,0.0,37.08,50.91,295.88,12.8,11.65,10.4,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-16,0.0,0.0,0.0,0.0,0.0,37.08,50.91,295.9,12.35,11.75,11.75,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-17,0.0,0.0,0.0,0.0,0.0,37.09,50.92,295.93,14.65,13.45,13.0,0.34188271600000003,2.812856173,5.134422778,20.55586778
2016-04-18,0.0,0.0,0.0,0.0,0.0,37.09,50.92,295.95,12.9,11.55,11.2,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-19,0.0,0.0,0.0,0.0,0.0,37.1,50.93,295.98,9.95,10.45,9.05,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-20,0.0,0.0,0.0,0.0,0.0,37.11,50.93,295.96,12.5,11.1,11.55,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-21,0.0,0.0,0.0,0.0,0.0,37.11,50.94,295.97,12.75,10.85,10.85,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-22,0.0,0.8,0.4,0.8,1.0,37.11,50.94,296.04,11.75,10.9,10.2,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-23,12.8,11.6,17.2,14.0,15.0,37.1,50.93,296.15,11.1,10.95,9.6,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-24,11.8,25.3,12.8,26.4,20.0,37.1,50.93,296.22,8.2,8.35,7.0,0.34188271600000003,2.812856173,5.134422778,20.55586778
2016-04-25,31.6,20.6,26.2,20.2,22.6,37.1,50.93,296.2,3.15,4.1,3.45,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-26,0.2,1.4,1.2,1.0,4.6,37.11,50.93,296.17,8.15,6.15,5.6,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-27,0.0,0.0,0.0,0.0,0.0,37.12,50.94,296.19,10.1,10.25,8.9,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-28,0.2,1.4,0.2,1.6,0.8,37.12,50.94,296.18,8.6,8.95,7.1,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-29,7.2,11.8,21.4,15.0,18.2,37.12,50.95,296.18,11.0,10.8,10.0,0.359876543,2.960901235,5.404655556,21.63775556
2016-04-30,0.0,0.0,0.0,0.2,0.0,37.12,50.95,296.2,12.0,10.05,9.8,0.359876543,2.960901235,5.404655556,21.63775556
2016-05-01,9.2,7.4,11.4,10.2,10.4,37.12,50.95,296.28,8.7,8.85,7.45,0.33573257,2.724404266,4.969468783,21.76851353
2016-05-02,11.0,11.0,11.4,13.2,9.8,37.12,50.95,296.3,8.3,9.45,7.6,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-03,0.6,0.0,0.4,0.0,2.2,37.13,50.95,296.29,11.85,12.1,10.95,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-04,2.4,0.4,0.4,0.8,1.0,37.13,50.96,296.28,11.55,10.7,10.45,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-05,0.0,0.0,0.0,0.0,0.0,37.14,50.96,296.28,10.15,9.65,9.1,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-06,0.0,0.0,0.0,0.2,0.0,37.14,50.96,296.31,12.15,10.65,10.45,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-07,0.0,0.0,0.0,0.0,0.0,37.14,50.96,296.36,13.7,11.2,11.4,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-08,0.0,0.0,0.2,0.0,0.2,37.14,50.97,296.38,13.45,10.95,12.0,0.33573257,2.724404266,4.969468783,21.76851353
2016-05-09,0.0,0.0,0.0,0.0,0.0,37.15,50.97,296.37,15.0,13.25,13.05,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-10,0.0,0.0,0.0,0.0,0.0,37.15,50.97,296.41,15.75,14.4,14.2,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-11,0.0,0.2,0.2,0.4,0.4,37.15,50.97,296.5,15.0,13.85,13.25,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-12,4.2,8.5,8.8,10.4,17.2,37.15,50.97,296.56,12.65,11.85,11.95,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-13,2.0,0.0,0.2,0.2,0.6,37.15,50.97,296.56,11.7,11.2,10.65,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-14,3.4,2.8,2.4,4.8,3.2,37.15,50.97,296.56,12.9,12.25,11.0,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-15,2.0,6.0,1.8,4.8,2.0,37.28,50.98,296.53,11.65,11.45,10.45,0.33573257,2.724404266,4.969468783,21.76851353
2016-05-16,9.2,3.6,7.6,3.6,4.6,37.15,50.98,296.5,10.8,10.75,9.35,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-17,28.0,17.1,26.8,19.4,25.0,37.1,50.98,296.53,11.0,10.55,10.05,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-18,9.6,0.0,4.4,0.2,1.0,37.14,50.98,296.55,11.85,10.1,9.9,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-19,0.2,0.0,0.2,0.0,0.2,37.11,50.98,296.62,11.55,8.8,9.3,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-20,8.4,20.9,10.4,16.4,13.6,37.11,50.98,296.62,9.55,10.0,9.15,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-21,0.2,0.0,0.0,0.0,0.2,37.04,50.99,296.58,15.1,13.55,14.75,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-22,0.0,0.0,0.0,0.0,0.0,37.14,50.99,296.61,17.45,15.0,15.05,0.33573257,2.724404266,4.969468783,21.76851353
2016-05-23,0.0,0.0,0.0,0.0,0.0,37.12,50.99,296.69,12.55,11.5,11.1,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-24,2.0,3.0,3.2,4.2,4.0,37.12,50.99,296.72,12.15,11.7,11.35,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-25,0.0,0.0,0.0,0.0,0.0,37.14,51.0,296.7,12.95,11.9,11.8,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-26,0.0,0.0,0.0,0.0,0.0,36.86,51.0,296.7,15.65,14.3,13.8,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-27,0.0,0.0,0.0,0.0,0.0,36.89,51.0,296.71,19.0,15.85,16.25,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-28,0.0,0.0,0.0,0.0,0.0,36.86,51.0,296.75,19.8,17.2,18.3,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-29,0.0,1.0,0.0,1.4,0.4,37.29,51.0,296.81,16.25,15.35,14.75,0.33573257,2.724404266,4.969468783,21.76851353
2016-05-30,1.2,0.2,0.4,0.6,1.4,37.13,51.01,296.81,14.8,13.9,13.45,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-05-31,0.0,0.4,2.0,0.2,0.0,36.8,51.01,296.81,14.3,12.25,12.1,0.353402706,2.867793965,5.231019771000001,22.91422477
2016-06-01,0.2,0.0,0.0,0.2,0.2,37.08,51.01,296.84,13.45,13.65,11.65,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-02,42.8,17.0,15.4,18.4,18.6,37.1,51.01,296.88,12.5,11.75,11.35,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-03,3.2,3.0,6.4,3.4,4.6,37.07,51.01,296.89,13.55,12.45,11.65,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-04,4.2,1.2,6.8,3.8,3.2,36.97,51.01,296.9,14.2,13.4,13.35,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-05,19.8,9.1,9.2,9.4,13.0,37.09,51.01,296.89,15.1,14.1,13.8,0.32828154800000003,2.7716928569999997,5.058836706,22.96744278
2016-06-06,1.0,5.4,3.6,4.6,2.4,37.12,51.01,296.89,15.9,14.35,14.05,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-07,14.6,3.2,18.4,5.4,7.2,37.12,51.01,296.9,17.4,16.9,15.6,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-08,0.0,0.0,0.0,0.2,0.2,37.1,51.01,296.94,18.55,16.7,15.9,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-09,3.4,0.8,2.6,1.6,1.2,37.12,51.01,297.01,16.8,15.3,14.3,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-10,20.6,51.4,11.8,47.6,25.0,37.15,51.0,297.02,16.1,15.5,14.45,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-11,0.4,0.2,1.8,1.4,2.0,37.1,51.01,296.99,17.25,15.1,14.55,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-12,1.0,2.0,2.0,3.4,2.2,37.3,51.0,297.01,16.8,15.8,14.45,0.32828154800000003,2.7716928569999997,5.058836706,22.96744278
2016-06-13,0.0,0.0,0.2,0.0,0.2,37.11,51.0,297.03,16.4,16.0,14.9,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-14,0.2,1.4,0.2,1.2,1.0,37.11,51.01,297.02,17.0,14.9,14.95,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-15,0.0,0.0,0.2,0.2,0.2,37.12,51.01,297.0,16.45,15.7,14.5,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-16,0.0,0.0,0.0,0.0,0.0,37.12,51.01,297.02,20.3,18.5,18.6,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-17,4.4,1.2,1.8,1.4,3.6,37.11,51.02,296.97,16.35,14.55,14.45,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-18,0.0,0.0,0.0,0.0,0.0,37.13,51.03,296.97,15.35,15.2,14.45,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-19,0.0,0.0,0.0,0.0,0.2,37.33,51.03,297.02,15.15,14.3,13.9,0.32828154800000003,2.7716928569999997,5.058836706,22.96744278
2016-06-20,5.2,12.2,11.6,12.6,14.8,37.15,51.03,297.03,13.75,13.85,13.1,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-21,0.0,0.0,0.0,0.4,1.4,37.12,51.04,297.01,17.7,16.2,15.95,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-22,0.0,0.0,0.0,0.0,0.0,37.1,51.04,297.04,20.6,18.25,18.7,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-23,0.0,0.0,0.0,0.0,0.0,37.12,51.04,297.07,23.05,20.65,20.25,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-24,0.0,0.0,0.0,0.0,0.0,37.12,51.04,297.13,24.7,21.75,22.0,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-25,0.0,0.0,0.0,0.0,0.0,37.13,51.04,297.18,23.9,22.3,22.05,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-26,0.0,2.4,0.0,0.0,0.0,37.29,51.05,297.2,23.45,21.35,20.85,0.32828154800000003,2.7716928569999997,5.058836706,22.96744278
2016-06-27,0.0,0.0,0.0,0.0,0.0,37.13,51.05,297.22,20.3,18.8,18.85,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-28,0.0,2.0,4.2,5.2,11.4,36.86,51.05,297.23,20.0,18.15,18.3,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-29,0.0,0.0,0.2,0.0,0.2,37.15,51.05,297.26,20.65,19.3,18.95,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-06-30,0.0,0.0,0.0,0.0,0.0,37.12,51.06,297.27,21.3,19.25,19.5,0.345559524,2.9175714289999997,5.32509127,24.17625556
2016-07-01,0.0,0.0,0.0,0.0,0.0,37.29,51.06,297.28,21.65,19.55,20.15,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-02,0.0,0.0,0.0,0.0,0.0,37.27,51.06,297.32,22.2,20.2,20.75,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-03,0.0,0.0,0.0,0.0,0.0,37.27,51.06,297.35,21.9,21.0,20.9,0.336275922,2.670047235,4.8150318180000005,21.42398283
2016-07-04,0.0,0.0,0.0,0.0,0.0,37.27,51.06,297.36,23.0,20.6,20.65,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-05,0.0,0.0,0.0,0.0,0.2,37.27,51.06,297.4,23.65,21.8,21.4,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-06,0.0,0.0,0.0,0.0,12.0,37.27,51.07,297.43,21.2,21.4,21.1,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-07,0.0,19.4,0.2,17.6,12.8,37.28,51.07,297.43,23.25,22.0,21.3,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-08,0.0,0.0,0.0,0.0,0.2,37.28,51.07,297.43,23.6,21.25,20.55,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-09,0.0,0.0,0.0,0.0,0.0,37.29,51.07,297.47,23.05,20.95,20.3,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-10,0.0,0.0,0.0,0.0,0.0,37.29,51.07,297.51,24.8,22.45,22.0,0.336275922,2.670047235,4.8150318180000005,21.42398283
2016-07-11,0.0,0.0,0.6,0.0,0.0,37.29,51.08,297.54,25.15,22.95,22.55,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-12,0.0,0.0,0.0,0.0,0.0,37.29,51.08,297.58,24.2,21.95,21.3,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-13,0.0,0.0,0.0,0.0,0.0,37.29,51.08,297.62,21.25,20.15,19.65,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-14,13.2,2.8,8.8,1.8,4.8,37.29,51.08,297.65,18.4,18.05,17.85,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-15,3.8,6.4,3.4,9.6,10.0,37.3,51.08,297.66,12.5,13.85,12.15,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-16,0.8,1.8,0.6,1.8,2.6,37.3,51.09,297.63,15.1,14.65,14.3,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-17,0.0,0.0,0.0,0.2,0.0,37.31,51.09,297.62,16.9,16.8,16.05,0.336275922,2.670047235,4.8150318180000005,21.42398283
2016-07-18,0.0,0.0,0.0,0.0,0.0,37.31,51.09,297.63,22.45,20.1,19.45,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-19,0.0,0.0,0.0,0.0,0.0,37.31,51.09,297.67,24.0,22.15,20.95,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-20,0.0,0.0,0.0,0.0,0.0,37.31,51.1,297.7,24.35,21.55,21.15,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-21,0.0,0.0,0.0,0.0,0.0,37.32,51.1,297.74,24.3,21.4,21.0,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-22,0.0,0.0,0.0,0.0,0.0,37.32,51.1,297.77,23.25,20.6,20.2,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-23,0.0,0.0,0.0,0.0,0.0,37.32,51.1,297.79,22.85,21.8,20.85,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-24,0.2,0.0,0.0,0.0,0.4,37.32,51.1,297.82,21.35,21.45,19.7,0.336275922,2.670047235,4.8150318180000005,21.42398283
2016-07-25,5.6,2.4,15.6,2.2,3.2,37.33,51.1,297.85,21.65,20.35,19.95,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-26,0.0,0.0,3.0,0.2,0.0,37.33,51.11,297.86,23.8,22.3,21.5,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-27,0.2,15.9,0.4,23.6,27.8,37.33,51.11,297.88,23.15,21.3,19.65,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-28,5.4,16.8,0.2,6.2,4.2,37.33,51.11,297.91,22.3,20.65,19.7,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-29,0.0,0.0,0.2,0.2,0.0,37.34,51.11,297.92,21.5,20.8,20.1,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-30,0.0,0.0,0.0,0.2,0.2,37.34,51.11,297.94,23.2,21.9,21.3,0.353974654,2.8105760369999997,5.068454545,22.55156087
2016-07-31,0.0,0.0,0.0,0.0,0.0,37.34,51.11,297.97,23.7,21.65,20.65,0.336275922,2.670047235,4.8150318180000005,21.42398283
2016-08-01,1.4,0.0,0.2,0.0,0.0,37.34,51.12,298.01,21.05,20.35,18.95,0.354172737,2.9118002080000003,5.217244443999999,22.18016649
2016-08-02,0.0,6.5,0.2,3.6,4.4,37.34,51.12,298.01,20.65,19.8,19.7,0.354172737,2.9118002080000003,5.217244443999999,22.18016649
2016-08-03,0.0,0.0,0.0,0.0,0.0,37.34,51.12,298.03,22.35,21.0,20.65,0.354172737,2.9118002080000003,5.164719388,22.18016649
2016-08-04,0.0,0.0,0.0,0.0,0.0,37.45,51.12,298.06,23.85,22.3,21.55,0.354172737,2.9118002080000003,5.181415193,22.18016649
2016-08-05,0.0,0.0,0.0,0.0,0.0,37.52,51.13,298.1,20.85,18.9,18.65,0.354172737,2.9118002080000003,5.134422778,22.18016649
2016-08-06,20.8,46.6,11.4,36.0,51.6,37.39,51.13,298.11,16.1,15.5,15.0,0.354172737,2.9118002080000003,5.217244443999999,22.18016649
2016-08-07,0.0,0.2,0.0,0.0,0.6,37.42,51.13,298.09,17.9,18.6,17.15,0.3364641,2.766210198,5.0350537630000005,21.07115817
2016-08-08,0.0,0.0,0.0,0.0,0.0,37.42,51.14,298.12,19.55,18.9,18.6,0.354172737,2.9118002080000003,5.316451613,22.18016649
2016-08-09,0.0,0.0,0.0,0.0,0.0,37.31,51.14,298.17,21.95,19.5,19.25,0.354172737,2.9118002080000003,5.217244443999999,22.18016649
2016-08-10,0.0,0.0,0.0,0.0,0.0,37.37,51.14,298.22,19.95,18.85,18.5,0.354172737,2.9118002080000003,5.134422778,22.18016649
2016-08-11,0.0,0.4,0.0,1.6,1.0,37.37,51.14,298.21,15.1,15.2,14.7,0.354172737,2.9118002080000003,5.231019771000001,22.18016649
2016-08-12,0.0,0.0,0.0,0.0,0.0,37.38,51.15,298.19,15.25,15.3,14.95,0.354172737,2.9118002080000003,5.316451613,22.18016649
2016-08-13,0.0,0.0,0.0,0.0,0.0,37.38,51.15,298.2,17.7,16.75,16.85,0.354172737,2.9118002080000003,5.316451613,22.18016649
2016-08-14,0.0,0.0,0.0,0.0,0.0,37.39,51.15,298.23,20.95,19.35,18.7,0.3364641,2.766210198,5.0350537630000005,21.07115817
2016-08-15,0.0,0.0,0.0,0.0,0.0,37.39,51.16,298.27,22.2,21.25,19.9,0.354172737,2.9118002080000003,5.164719388,22.18016649
2016-08-16,0.0,0.0,0.0,0.0,0.0,37.39,51.16,298.32,21.65,20.55,19.45,0.354172737,2.9118002080000003,5.162363636,22.18016649
2016-08-17,0.0,0.0,0.0,0.0,0.0,37.39,51.16,298.38,20.75,18.9,18.2,0.354172737,2.9118002080000003,5.217244443999999,22.18016649
2016-08-18,0.0,0.0,0.0,0.0,0.0,37.39,51.16,298.41,19.5,18.7,17.7,0.354172737,2.9118002080000003,5.316451613,22.18016649
2016-08-19,3.2,1.6,7.4,1.8,1.2,37.4,51.16,298.41,20.05,18.85,18.35,0.354172737,2.9118002080000003,5.217244443999999,22.18016649
2016-08-20,13.6,0.8,0.2,2.6,0.2,37.4,51.17,298.41,22.6,20.45,19.85,0.354172737,2.9118002080000003,5.231019771000001,22.18016649
2016-08-21,0.0,0.0,0.0,0.0,0.0,37.4,51.17,298.44,22.95,19.75,19.95,0.3364641,2.766210198,5.131288265,21.07115817
2016-08-22,0.0,0.0,0.0,0.0,0.2,37.41,51.17,298.44,17.6,17.9,17.15,0.354172737,2.9118002080000003,5.134422778,22.18016649
2016-08-23,0.0,0.0,0.0,0.0,0.0,37.41,51.17,298.45,18.05,17.35,17.85,0.354172737,2.9118002080000003,5.134422778,22.18016649
2016-08-24,0.0,0.0,0.0,0.0,0.0,37.41,51.18,298.51,19.35,19.2,19.05,0.354172737,2.9118002080000003,5.134422778,22.18016649
2016-08-25,0.0,0.0,0.0,0.0,0.0,37.42,51.18,298.55,20.35,19.6,19.1,0.354172737,2.9118002080000003,5.316451613,22.18016649
2016-08-26,0.0,0.0,0.0,0.0,0.0,37.42,51.18,298.57,21.5,19.35,19.35,0.354172737,2.9118002080000003,5.217244443999999,22.18016649
2016-08-27,0.0,0.0,0.2,0.0,0.0,37.42,51.18,298.58,23.25,20.35,20.15,0.354172737,2.9118002080000003,5.217244443999999,22.18016649
2016-08-28,0.0,0.0,0.0,0.0,0.0,37.42,51.19,298.62,22.0,19.35,19.25,0.3364641,2.766210198,5.0350537630000005,21.07115817
2016-08-29,0.0,0.0,0.0,0.0,0.0,37.43,51.19,298.66,21.7,20.0,19.5,0.354172737,2.9118002080000003,5.217244443999999,22.18016649
2016-08-30,0.0,0.0,0.0,0.0,0.0,37.43,51.19,298.68,22.65,20.15,19.9,0.354172737,2.9118002080000003,5.134422778,22.18016649
2016-08-31,4.8,10.4,4.6,12.2,7.4,37.43,51.19,298.7,19.85,17.45,17.5,0.354172737,2.9118002080000003,5.217244443999999,22.18016649
2016-09-01,5.2,0.6,5.0,0.4,5.2,37.44,51.19,298.71,20.25,18.6,18.7,0.365811111,2.941488889,5.404655556,22.48595556
2016-09-02,0.0,0.0,0.0,0.2,0.0,37.44,51.2,298.72,22.2,20.7,19.7,0.365811111,2.941488889,5.387150537999999,22.48595556
2016-09-03,0.0,0.0,0.0,0.0,0.0,37.44,51.2,298.75,23.15,20.6,20.1,0.365811111,2.941488889,5.387150537999999,22.48595556
2016-09-04,0.0,0.0,0.0,0.0,0.0,37.44,51.2,298.77,22.6,20.85,19.65,0.34752055600000004,2.7944144439999996,5.151645161,21.36165778
2016-09-05,0.0,0.0,0.0,0.0,0.0,37.45,51.2,298.83,19.25,19.65,18.35,0.365811111,2.941488889,5.404655556,22.48595556
2016-09-06,12.6,8.3,7.8,12.8,12.2,37.45,51.2,298.84,15.75,16.4,15.35,0.365811111,2.941488889,5.404655556,22.48595556
2016-09-07,0.0,0.0,0.2,0.2,1.0,37.45,51.21,298.86,15.0,15.8,14.5,0.365811111,2.941488889,5.572432902999999,22.48595556
2016-09-08,0.0,0.0,0.0,0.0,0.2,37.45,51.21,298.88,18.15,18.2,17.65,0.365811111,2.941488889,5.404655556,22.48595556
2016-09-09,0.0,0.0,0.0,0.2,0.2,37.46,51.21,298.89,18.8,17.25,17.15,0.365811111,2.941488889,5.404655556,22.48595556
2016-09-10,0.0,0.0,0.0,0.0,0.0,37.46,51.21,298.9,19.7,18.75,18.25,0.365811111,2.941488889,5.3413698919999995,22.48595556
2016-09-11,0.0,0.2,2.2,0.2,0.4,37.46,51.22,298.9,19.85,18.45,18.0,0.34752055600000004,2.7944144439999996,5.181415193,21.36165778
2016-09-12,0.6,0.0,1.2,0.0,2.0,37.47,51.22,298.9,19.3,19.15,18.5,0.365811111,2.941488889,5.3413698919999995,22.48595556
2016-09-13,0.0,0.0,0.2,0.2,0.0,37.47,51.22,298.93,21.4,18.5,19.1,0.365811111,2.941488889,5.404655556,22.48595556
2016-09-14,6.6,0.0,1.0,0.4,1.0,37.47,51.22,298.95,21.05,17.75,18.35,0.365811111,2.941488889,5.404655556,22.48595556
2016-09-15,0.0,0.2,25.6,0.2,6.6,37.47,51.23,298.96,18.2,15.25,15.85,0.365811111,2.941488889,5.3413698919999995,22.48595556
2016-09-16,9.4,19.7,21.4,25.4,24.8,37.47,51.22,298.99,16.55,15.5,14.7,0.365811111,2.941488889,5.572432902999999,22.48595556
2016-09-17,24.8,49.1,42.8,55.8,51.4,37.46,51.22,299.03,16.05,15.45,14.45,0.365811111,2.941488889,5.404655556,22.48595556
2016-09-18,8.6,5.5,15.2,5.6,15.2,37.47,51.22,299.07,13.75,13.6,12.35,0.34752055600000004,2.7944144439999996,5.217244443999999,21.36165778
2016-09-19,12.2,20.2,8.4,26.2,17.0,37.47,51.23,299.09,13.75,14.2,13.15,0.365811111,2.941488889,5.676778876,22.48595556
2016-09-20,1.2,2.2,1.0,3.2,1.2,37.48,51.23,299.08,17.15,15.2,14.7,0.365811111,2.941488889,5.404655556,22.48595556
2016-09-21,0.0,0.0,0.0,0.2,0.2,37.48,51.23,299.09,16.5,13.95,14.2,0.365811111,2.941488889,5.572432902999999,22.48595556
2016-09-22,0.4,0.6,0.8,0.6,2.0,37.49,51.24,299.06,14.7,14.05,13.75,0.365811111,2.941488889,5.572432902999999,22.48595556
2016-09-23,0.0,0.0,0.2,0.2,0.2,37.5,51.24,299.04,15.3,13.95,14.0,0.365811111,2.941488889,5.549977419,22.48595556
2016-09-24,0.0,0.0,0.0,0.2,0.2,37.5,51.25,299.06,15.4,13.5,13.8,0.365811111,2.941488889,5.549977419,22.48595556
2016-09-25,0.0,0.0,0.0,0.2,0.0,37.5,51.25,299.11,14.25,13.05,13.3,0.34752055600000004,2.7944144439999996,5.162363636,21.36165778
