,Rainfall_Simignano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
2011-03-08,0.0,0.0,0.0,0.0,0.2,7.6,0.0,5.9,0.0,0.0,2.95,3.15,108.78336000000002,106.7646418,91.33770156
2011-03-09,0.0,0.0,0.0,0.0,1.0,80.6,0.2,5.9,0.0,0.0,3.55,3.15,88.03200000000001,96.60886576,110.70797920000001
2011-03-10,0.0,0.0,0.0,0.0,0.6,0.0,0.2,5.9,0.0,0.0,4.9,4.6,108.78336000000002,110.85408000000001,96.84981478
2011-03-11,0.2,0.0,0.2,0.0,0.0,13.0,0.0,5.9,0.0,0.0,6.75,5.95,98.74863684,88.42774776,137.66783999999998
2011-03-12,0.0,0.0,0.0,0.0,0.2,0.0,0.0,5.9,0.0,0.0,7.1,6.85,108.1141811,97.23526951,110.70797920000001
2011-03-13,1.4,3.2,0.4,1.4,0.0,0.0,0.0,5.9,0.0,0.0,7.95,9.9,86.63218074,86.08357669,156.3675624
2011-03-14,25.8,30.2,16.2,28.6,19.8,14.2,18.8,5.9,0.0,0.0,11.85,14.6,97.94936941,91.77842248,126.02482909999999
2011-03-15,6.8,6.6,10.0,5.2,8.2,23.6,8.2,5.8,0.0,0.0,12.4,14.85,102.708472,93.08183975,149.93856
2011-03-16,23.0,34.0,17.2,24.0,18.6,2.2,27.2,5.8,0.0,0.0,9.65,11.9,87.61524662,86.08357669,129.8841041
2011-03-17,5.0,2.6,6.2,3.6,7.6,0.0,5.0,5.7,0.0,0.0,8.1,11.35,88.03200000000001,96.60886576,137.66783999999998
2011-03-18,3.4,7.6,12.2,4.4,0.4,0.2,3.4,5.8,0.0,0.0,10.9,11.85,80.08032,86.06015401,142.52832
2011-03-19,0.2,0.2,0.2,0.2,0.6,0.2,0.0,8.7,0.0,0.0,11.1,10.75,163.35354009999998,148.8741228,152.28247240000002
2011-03-20,0.8,2.0,4.6,0.2,2.0,10.2,0.6,5.8,0.0,0.0,7.7,7.3,93.96220408,83.19917755,118.18751999999999
2011-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,6.2,5.2,108.1141811,93.08183975,96.84981478
2011-03-22,0.0,0.0,0.0,0.0,0.4,12.2,0.0,5.8,0.0,0.0,8.45,7.9,108.37751999999999,98.30090323,97.47556296
2011-03-23,0.0,0.0,0.2,0.0,0.0,2.0,1.2,7.7,0.0,0.0,10.65,10.0,135.28224,137.7356254,153.34029809999998
2011-03-24,0.0,0.0,0.0,0.0,0.0,6.2,0.0,5.8,0.0,0.0,13.35,11.3,98.74863684,91.77842248,124.3316753
2011-03-25,0.0,0.0,0.2,0.0,0.0,23.6,0.0,5.7,0.0,0.0,12.25,10.1,97.94936941,96.60886576,112.278144
2011-03-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,11.0,11.2,86.63218074,92.37350604,118.18751999999999
2011-03-27,0.0,0.0,0.4,0.0,0.2,2.0,0.0,5.7,0.0,0.0,9.35,9.9,86.63218074,86.08357669,118.18751999999999
2011-03-28,13.2,16.0,22.4,8.0,5.6,10.2,6.6,5.7,0.0,0.0,11.2,12.25,103.10459940000001,88.42774776,126.02482909999999
2011-03-29,3.6,3.6,13.8,5.0,8.0,1.8,0.2,5.7,0.0,0.0,11.65,13.6,98.74863684,96.60886576,129.8841041
2011-03-30,3.0,0.8,2.2,0.6,0.2,21.2,0.0,5.7,0.0,0.0,11.75,12.05,88.03200000000001,96.60886576,124.3316753
2011-03-31,0.0,0.0,0.0,0.8,0.0,10.4,0.0,5.7,0.0,0.0,12.85,13.5,87.61524662,91.77842248,138.2091429
2011-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,15.65,14.3,110.31743999999999,110.85408000000001,142.441632
2011-04-02,0.0,0.0,0.2,0.0,0.0,1.0,0.2,5.7,0.0,0.0,16.75,15.15,87.61524662,96.60886576,137.66783999999998
2011-04-03,0.0,0.0,0.0,0.0,1.6,0.2,0.0,5.7,0.0,0.0,14.6,14.4,80.08032,86.08357669,138.2091429
2011-04-04,0.0,0.0,2.6,0.0,5.6,20.2,2.2,5.7,0.0,0.0,15.0,14.6,103.10459940000001,88.42774776,138.2091429
2011-04-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,13.85,13.95,93.96220408,96.60886576,137.66783999999998
2011-04-06,0.0,0.0,0.0,0.0,0.0,0.4,0.0,5.7,0.0,0.0,15.1,13.85,98.74863684,96.60886576,135.401904
2011-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,19.3,17.3,103.10459940000001,99.58272,129.8841041
2011-04-08,0.0,0.0,0.0,0.0,0.0,0.6,0.0,5.7,0.0,0.0,17.45,15.4,89.33634131,87.57808163,97.47556296
2011-04-09,0.0,0.0,0.2,0.0,0.2,0.2,0.0,5.7,0.0,0.0,18.65,17.1,108.37751999999999,110.85408000000001,149.93856
2011-04-10,0.2,0.2,0.0,0.0,0.0,2.2,0.2,5.7,0.0,0.0,16.65,18.2,104.801568,98.30090323,130.784448
2011-04-11,0.0,0.0,0.2,0.0,0.2,11.6,0.2,5.7,0.0,0.0,17.9,15.55,98.74863684,97.23526951,97.47556296
2011-04-12,0.0,0.0,0.0,0.0,0.0,7.4,0.0,5.7,0.0,0.0,16.4,15.5,98.74863684,88.42774776,138.2091429
2011-04-13,7.8,4.4,8.8,9.0,41.2,18.8,5.6,5.7,0.0,0.0,9.7,10.85,86.63218074,87.57808163,132.6577149
2011-04-14,0.0,0.0,0.0,0.0,0.0,73.4,0.0,5.7,0.0,0.0,9.15,9.25,87.61524662,92.37350604,110.70797920000001
2011-04-15,5.8,3.0,2.2,6.4,0.0,22.6,3.6,5.7,0.0,0.0,8.2,11.2,98.74863684,96.60886576,124.3316753
2011-04-16,0.0,0.0,0.0,0.0,0.2,7.2,0.0,5.7,0.0,0.0,9.9,9.85,86.63218074,83.2704,97.47556296
2011-04-17,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.7,0.0,0.0,10.85,11.25,80.08032,83.2704,138.2091429
2011-04-18,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.7,0.0,0.0,12.2,11.2,98.74863684,88.42774776,124.3316753
2011-04-19,0.0,0.0,0.0,0.0,0.0,21.2,0.0,5.6,0.0,0.0,13.7,11.9,98.74863684,87.57808163,110.70797920000001
2011-04-20,0.0,0.0,0.0,0.0,0.0,1.4,0.0,5.7,0.0,0.0,13.85,13.05,88.03200000000001,87.57808163,124.3316753
2011-04-21,0.0,0.0,0.0,0.0,0.0,2.8,0.0,5.7,0.0,0.0,14.0,14.25,87.61524662,96.60886576,123.3898989
2011-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0,13.15,13.35,93.96220408,86.08357669,124.3316753
2011-04-23,1.4,2.0,0.8,0.6,0.0,6.0,0.2,5.6,0.0,0.0,12.05,15.35,76.07630400000001,86.06015401,138.2091429
2011-04-24,1.2,2.0,11.2,2.0,0.6,0.0,8.0,5.6,0.0,0.0,13.65,15.4,93.81120499,87.57808163,135.401904
2011-04-25,0.0,0.0,0.0,0.0,0.0,4.6,0.0,5.6,0.0,0.0,15.3,15.6,86.63218074,83.19917755,97.47556296
2011-04-26,1.6,12.2,4.6,2.0,5.0,14.0,4.4,5.6,0.0,0.0,14.75,14.7,86.63218074,83.2704,112.278144
2011-04-27,0.2,0.0,0.2,0.0,0.0,6.0,0.0,5.6,0.0,0.0,13.2,14.45,80.08032,86.08357669,112.278144
2011-04-28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.6,0.0,0.0,12.5,11.8,104.801568,96.60886576,149.93856
2011-04-29,0.0,0.0,0.0,0.0,0.0,13.0,0.0,5.6,0.0,0.0,12.7,12.95,93.81120499,86.08357669,91.33770156
2011-04-30,3.2,3.4,1.2,2.0,8.2,0.0,2.8,5.6,0.0,0.0,13.5,15.65,88.03200000000001,92.37350604,137.66783999999998
2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,15.35,16.4,93.96220408,86.08357669,124.3316753
2011-05-02,0.0,0.0,0.0,0.0,0.0,10.2,0.0,5.6,0.0,0.0,14.0,14.25,98.74863684,91.77842248,105.17258020000001
2011-05-03,1.4,0.4,0.0,0.2,0.2,0.0,0.0,5.6,0.0,0.0,15.6,16.55,89.33634131,83.19917755,138.2091429
2011-05-04,0.0,0.2,8.2,6.6,5.6,6.2,8.8,5.6,0.0,0.0,13.6,14.5,87.61524662,86.08357669,123.3898989
2011-05-05,0.0,0.2,0.0,0.0,0.0,11.6,0.0,5.6,0.0,0.0,13.9,13.1,86.63218074,83.2704,110.70797920000001
2011-05-06,0.0,0.0,0.0,0.0,0.0,1.6,0.0,5.6,0.0,0.0,14.75,13.7,104.801568,92.37350604,118.18751999999999
2011-05-07,0.0,0.0,0.0,0.0,0.2,0.4,0.0,5.6,0.0,0.0,15.7,14.8,88.03200000000001,86.08357669,124.3316753
2011-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,15.4,15.55,88.03200000000001,86.08357669,124.3316753
2011-05-09,0.0,0.0,0.0,0.0,0.2,1.6,0.2,5.6,0.0,0.0,13.7,15.75,87.61524662,92.37350604,138.2091429
2011-05-10,0.0,0.0,0.0,0.0,0.0,0.2,0.0,5.6,0.0,0.0,16.05,16.45,98.74863684,86.08357669,149.93856
2011-05-11,0.0,0.0,0.2,0.0,2.0,0.0,0.0,5.6,0.0,0.0,16.5,15.95,80.08032,87.57808163,124.3316753
2011-05-12,0.0,0.0,0.0,0.0,3.2,1.6,0.0,5.6,0.0,0.0,17.95,17.3,86.63218074,86.08357669,118.18751999999999
2011-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,17.9,18.2,93.96220408,87.57808163,132.6577149
2011-05-14,0.0,0.0,0.0,0.0,0.0,0.4,0.0,5.6,0.0,0.0,17.6,16.8,98.74863684,83.19917755,132.6577149
2011-05-15,0.0,0.0,0.0,0.0,0.0,13.8,0.0,5.6,0.0,0.0,11.85,13.7,76.17045578,80.11464724,91.33770156
2011-05-16,4.4,3.6,9.0,6.2,6.0,0.0,5.8,5.6,0.0,0.0,12.75,13.8,87.61524662,87.57808163,132.6577149
2011-05-17,0.0,0.0,0.0,0.0,0.2,0.0,0.2,5.6,0.0,0.0,14.35,14.75,93.81120499,92.37350604,138.2091429
2011-05-18,0.0,0.0,0.2,0.0,0.0,7.2,0.0,6.1,0.0,0.0,16.55,15.55,110.31743999999999,110.85408000000001,137.66783999999998
2011-05-19,0.0,0.0,0.0,0.0,0.0,0.2,0.0,6.7,0.0,0.0,18.0,16.95,123.0251488,120.6977432,149.93856
2011-05-20,0.0,0.2,0.0,0.0,0.0,0.2,0.2,6.7,0.0,0.0,17.9,18.7,123.0251488,121.80672,149.93856
2011-05-21,0.0,2.8,0.2,21.4,0.0,3.4,7.2,6.7,0.0,0.0,19.0,18.8,128.518128,123.32273880000001,142.441632
2011-05-22,0.2,0.6,0.0,0.0,0.2,0.0,0.0,6.7,0.0,0.0,19.85,18.95,80.08032,99.58272,129.8841041
2011-05-23,5.4,0.4,5.2,1.0,2.4,2.6,4.2,6.7,0.0,0.0,20.15,19.35,121.93896000000001,121.9824,142.52832
2011-05-24,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.7,0.0,0.0,21.9,20.45,128.518128,127.050256,151.74912
2011-05-25,0.0,0.0,1.2,0.0,0.2,0.4,0.2,6.8,0.0,0.0,22.6,20.1,80.08032,121.80672,159.0773878
2011-05-26,0.0,0.0,0.2,0.0,0.0,0.0,0.2,6.8,0.0,0.0,22.45,21.65,80.08032,112.3838335,151.74912
2011-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,20.25,20.15,135.28224,115.716384,144.161664
2011-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.7,0.0,0.0,18.9,19.2,123.0251488,127.050256,153.05486100000002
2011-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,18.35,17.75,128.3568,127.050256,154.51776
2011-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,19.95,17.9,134.699488,131.97503999999998,153.05486100000002
2011-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.8,0.0,0.0,18.2,18.35,139.1579438,131.97503999999998,145.4021179
2011-06-01,0.2,0.6,0.0,0.4,0.2,0.0,0.0,6.8,0.0,0.0,18.4,20.9,128.3568,127.050256,152.28247240000002
2011-06-02,0.2,0.0,0.0,0.4,0.0,0.4,0.0,6.8,0.0,0.0,18.25,19.1,127.96451359999999,121.80672,145.6732832
2011-06-03,0.0,1.4,0.0,0.0,0.2,1.4,0.4,6.7,0.0,0.0,20.35,20.1,123.0251488,120.6977432,136.65570309999998
2011-06-04,28.8,25.0,22.0,22.6,14.4,0.0,29.0,6.7,0.0,0.0,19.6,20.15,116.3918585,117.15660190000001,136.9282664
2011-06-05,0.2,0.0,0.2,0.0,0.6,0.0,0.0,6.7,0.0,0.0,19.65,19.85,119.615001,121.9824,137.66783999999998
2011-06-06,24.4,25.4,31.4,14.2,15.0,62.2,15.0,6.7,0.0,0.0,18.45,20.4,123.0251488,117.15660190000001,137.66783999999998
2011-06-07,3.4,3.2,0.8,2.2,5.8,0.4,1.8,6.7,0.0,0.0,18.45,20.7,123.0251488,120.6977432,136.9282664
2011-06-08,0.0,0.4,0.0,0.0,0.0,0.0,0.0,6.7,0.0,0.0,17.65,19.45,80.08032,94.603584,145.4021179
2011-06-09,1.4,2.4,0.0,1.2,6.6,0.0,0.2,6.7,0.0,0.0,17.6,18.4,119.615001,121.9824,129.8841041
2011-06-10,0.0,0.6,0.2,0.0,0.0,0.0,0.2,6.7,0.0,0.0,16.3,16.55,123.0251488,123.32273880000001,129.8841041
2011-06-11,0.0,0.0,0.0,0.2,0.2,0.0,0.2,6.7,0.0,0.0,17.75,18.2,128.3568,121.80672,136.9282664
2011-06-12,0.0,0.0,0.0,0.0,0.0,1.2,0.0,6.7,0.0,0.0,17.5,18.65,135.28224,131.97503999999998,151.74912
2011-06-13,0.0,0.0,0.4,0.0,0.0,0.0,0.2,6.7,0.0,0.0,18.15,18.3,135.28224,115.716384,156.3675624
2011-06-14,0.0,0.0,0.0,0.0,0.0,0.2,0.0,6.7,0.0,0.0,18.5,19.55,128.3568,123.32273880000001,144.161664
2011-06-15,2.2,0.6,2.8,6.8,4.2,0.8,1.2,6.7,0.0,0.0,20.1,20.25,123.0251488,121.80672,137.66783999999998
2011-06-16,0.0,0.0,0.0,0.2,0.0,1.2,0.4,6.7,0.0,0.0,21.65,20.8,128.3568,123.32273880000001,153.34029809999998
2011-06-17,0.0,0.0,0.2,0.0,22.0,2.6,0.0,6.8,0.0,0.0,19.75,20.35,128.3568,115.716384,149.93856
2011-06-18,0.0,0.0,0.4,0.0,0.0,0.2,0.4,6.8,0.0,0.0,21.05,22.1,116.3918585,127.050256,158.8276545
2011-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,17.65,18.9,128.518128,121.80672,142.52832
2011-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,19.8,20.0,123.0251488,127.050256,153.05486100000002
2011-06-21,0.0,0.0,0.0,0.0,0.2,0.0,0.4,6.8,0.0,0.0,21.0,21.15,123.0251488,121.80672,136.65570309999998
2011-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0,0.0,21.3,21.5,80.08032,112.3838335,152.28247240000002
2011-06-23,0.0,0.0,2.2,0.0,1.2,0.0,2.8,6.8,0.0,0.0,21.6,21.3,170.7691055,154.1759001,153.05486100000002
2011-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,21.35,21.05,123.0251488,131.97503999999998,153.05486100000002
2011-06-25,0.0,0.2,0.0,0.0,0.0,0.2,0.0,6.9,0.0,0.0,21.15,20.0,116.3918585,123.32273880000001,132.6577149
2011-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,23.65,21.4,135.28224,131.97503999999998,153.05486100000002
2011-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,23.2,22.4,116.8738914,130.84884409999998,153.05486100000002
2011-06-28,0.0,0.0,0.2,0.0,0.0,0.0,0.2,6.8,0.0,0.0,23.5,22.9,127.96451359999999,130.84884409999998,152.28247240000002
2011-06-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,23.7,23.95,170.7691055,154.1759001,156.75621230000002
2011-06-30,0.0,0.0,0.2,0.0,0.0,0.0,0.0,6.9,0.0,0.0,22.9,23.35,123.0251488,131.97503999999998,164.92608
2011-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,22.5,23.05,135.28224,115.716384,129.822918
2011-07-02,36.2,0.0,30.6,53.4,15.8,4.2,24.6,6.9,0.0,0.0,18.15,19.55,128.3568,123.32273880000001,148.5491843
2011-07-03,0.2,4.0,4.4,0.4,1.0,9.0,2.2,6.8,0.0,0.0,19.95,19.95,123.0251488,121.80672,156.3675624
2011-07-04,0.0,0.0,0.2,0.2,0.0,0.0,0.0,6.8,0.0,0.0,20.45,20.85,80.08032,117.15660190000001,144.66834880000002
2011-07-05,1.4,0.6,0.8,7.6,0.0,2.2,0.8,6.8,0.0,0.0,20.9,22.6,128.3568,130.84884409999998,145.845891
2011-07-06,4.6,0.0,12.0,8.2,3.0,18.6,7.4,6.8,0.0,0.0,22.25,22.75,127.96451359999999,121.80672,151.74912
2011-07-07,0.0,0.2,0.0,0.0,0.0,0.0,0.2,6.9,0.0,0.0,22.75,22.8,123.0251488,125.28773190000001,158.8276545
2011-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,23.0,22.55,170.7691055,148.8741228,156.75621230000002
2011-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,24.0,23.25,132.2000466,131.97503999999998,154.51776
2011-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,24.45,24.4,128.3568,121.80672,145.4021179
2011-07-11,0.2,0.4,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,24.25,25.25,121.93896000000001,115.716384,154.51776
2011-07-12,0.0,0.0,0.0,0.0,0.2,0.4,0.0,6.9,0.0,0.0,26.1,26.35,80.08032,123.32273880000001,151.74912
2011-07-13,0.0,0.0,0.0,0.0,0.2,0.2,0.2,7.0,0.0,0.0,27.35,26.0,134.699488,139.3917003,158.8276545
2011-07-14,0.0,0.0,0.0,0.0,0.0,0.2,0.2,7.0,0.0,0.0,23.75,25.85,132.2000466,131.97503999999998,154.51776
2011-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,21.75,22.25,135.28224,131.97503999999998,145.845891
2011-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,20.4,20.4,135.28224,131.97503999999998,153.05486100000002
2011-07-17,0.0,0.0,0.2,0.0,0.0,0.0,0.0,7.0,0.0,0.0,21.4,21.6,139.1579438,131.8818231,154.71624
2011-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,20.4,20.55,80.08032,112.3838335,144.66834880000002
2011-07-19,0.0,0.0,0.6,0.0,0.0,0.0,0.2,6.9,0.0,0.0,19.35,19.0,128.3568,121.80672,136.65570309999998
2011-07-20,10.2,5.6,9.0,4.8,9.2,0.0,9.0,7.0,0.0,0.0,18.5,19.0,135.28224,131.97503999999998,152.28247240000002
2011-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.2,7.0,0.0,0.0,18.75,19.6,127.96451359999999,131.97503999999998,151.74912
2011-07-22,0.0,0.0,0.0,0.0,0.2,0.4,0.0,7.0,0.0,0.0,20.2,20.1,123.0251488,131.97503999999998,154.51776
2011-07-23,0.0,0.0,0.2,0.0,0.0,0.0,0.0,7.0,0.0,0.0,20.6,20.85,135.28224,131.97503999999998,145.845891
2011-07-24,0.0,0.6,0.2,0.0,0.2,0.0,0.2,7.0,0.0,0.0,17.05,17.65,128.3568,115.716384,156.3675624
2011-07-25,0.6,7.4,1.4,0.0,0.0,0.4,0.0,7.0,0.0,0.0,17.75,17.15,170.7691055,136.9056,158.8276545
2011-07-26,3.0,0.4,2.6,2.0,0.0,0.0,0.8,7.0,0.0,0.0,17.7,18.7,135.28224,131.8818231,150.8862718
2011-07-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,16.3,16.25,134.699488,131.97503999999998,153.05486100000002
2011-07-28,15.6,18.0,22.2,18.2,12.6,0.0,16.0,6.9,0.0,0.0,18.65,20.1,116.8738914,121.80672,142.52832
2011-07-29,0.0,0.0,0.0,0.0,0.0,2.4,0.0,6.9,0.0,0.0,19.75,20.6,113.634251,121.80672,148.9184017
2011-07-30,0.0,0.4,0.2,0.0,0.0,0.0,0.0,6.9,0.0,0.0,19.85,20.4,123.0251488,121.80672,154.51776
2011-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.9,0.0,0.0,20.35,20.7,128.3568,125.28773190000001,158.8276545
2011-08-01,0.0,2.4,1.6,0.0,0.0,1.0,0.2,6.9,0.0,0.0,21.15,21.75,80.08032,110.85408000000001,136.65570309999998
2011-08-02,0.0,14.4,13.8,0.0,8.6,0.0,2.4,7.0,0.0,0.0,22.25,22.1,119.615001,123.32273880000001,130.0818531
2011-08-03,0.0,0.0,0.4,0.0,1.0,0.2,0.0,7.0,0.0,0.0,22.25,22.2,135.28224,136.9056,158.8276545
2011-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,22.75,23.1,135.28224,134.57240819999998,158.8276545
2011-08-05,0.0,0.0,0.2,0.0,0.0,0.0,0.0,7.0,0.0,0.0,23.2,24.25,128.518128,123.32273880000001,151.74912
2011-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,23.6,23.95,80.08032,127.050256,165.024
2011-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,23.0,23.75,127.96451359999999,131.97503999999998,159.0773878
2011-08-08,0.0,0.0,0.0,0.0,0.4,0.2,0.0,7.0,0.0,0.0,23.35,24.6,128.518128,131.8818231,145.845891
2011-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,22.1,22.75,135.28224,137.7356254,153.05486100000002
2011-08-10,0.0,0.0,0.2,0.0,0.0,0.0,0.2,7.1,0.0,0.0,21.4,20.7,135.28224,141.4304166,154.51776
2011-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,22.15,19.95,134.699488,134.57240819999998,164.92608
2011-08-12,0.0,0.0,1.2,0.0,0.0,0.0,0.2,7.1,0.0,0.0,21.1,19.35,139.1579438,139.3917003,153.05486100000002
2011-08-13,0.0,0.0,0.2,0.0,0.0,4.6,0.2,7.1,0.0,0.0,21.55,20.95,134.699488,134.57240819999998,154.51776
2011-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,22.7,22.85,134.699488,137.7356254,153.05486100000002
2011-08-15,0.0,0.0,0.4,0.0,0.0,1.6,0.0,7.1,0.0,0.0,22.3,22.45,139.1579438,134.57240819999998,158.8276545
2011-08-16,0.0,0.0,2.4,0.0,0.6,0.0,0.0,7.1,0.0,0.0,24.15,24.5,76.07630400000001,121.80672,153.05486100000002
2011-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,26.9,25.75,139.1579438,139.3917003,164.92608
2011-08-18,0.0,0.0,0.0,0.0,0.4,0.0,0.0,7.1,0.0,0.0,26.3,25.85,155.1858631,131.8818231,158.8276545
2011-08-19,0.0,0.0,0.2,0.0,0.0,0.6,0.0,7.2,0.0,0.0,26.15,25.55,184.61376,130.06032,154.71624
2011-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,26.3,25.6,135.28224,159.15312,156.75621230000002
2011-08-21,0.0,0.0,0.0,0.0,0.2,0.0,0.0,7.1,0.0,0.0,28.35,27.15,135.28224,139.3917003,156.75621230000002
2011-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,29.85,26.7,156.4352466,170.31936000000002,164.92608
2011-08-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,28.35,26.55,163.35354009999998,154.1759001,159.0773878
2011-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,27.0,24.8,134.699488,131.97503999999998,156.47813190000002
2011-08-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,26.85,23.9,134.699488,131.97503999999998,154.51776
2011-08-26,0.0,0.0,0.4,0.0,0.0,1.0,0.0,7.2,0.0,0.0,26.05,23.7,156.4352466,148.8741228,145.4021179
2011-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,21.7,21.45,134.699488,131.8818231,154.71624
2011-08-28,0.0,8.8,0.4,5.2,3.4,0.0,0.6,7.2,0.0,0.0,22.4,20.75,135.28224,131.97503999999998,158.8276545
2011-08-29,0.0,0.0,0.2,0.0,0.0,3.4,0.2,7.2,0.0,0.0,22.4,21.85,134.699488,134.57240819999998,153.05486100000002
2011-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,21.4,19.9,127.96451359999999,125.37628799999999,151.74912
2011-08-31,0.0,0.0,0.0,0.0,0.4,0.0,0.4,7.2,0.0,0.0,22.05,20.7,139.1579438,137.7356254,136.9282664
2011-09-01,0.0,0.0,0.0,0.0,0.8,0.2,0.6,7.2,0.0,0.0,22.4,22.05,134.699488,137.7356254,153.05486100000002
2011-09-02,0.0,0.0,0.4,0.0,0.2,0.2,0.0,7.2,0.0,0.0,23.9,23.75,135.28224,137.7356254,145.845891
2011-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,25.75,25.85,163.35354009999998,146.4671051,152.28247240000002
2011-09-04,0.0,0.0,0.8,0.0,0.6,0.0,0.2,7.2,0.0,0.0,22.0,24.7,134.699488,131.8818231,151.74912
2011-09-05,0.0,1.4,0.4,0.0,0.0,1.8,1.4,7.2,0.0,0.0,22.1,22.55,134.699488,131.97503999999998,159.0773878
2011-09-06,0.0,0.0,0.2,0.0,0.2,0.0,0.2,7.2,0.0,0.0,22.25,21.55,135.28224,134.57240819999998,151.74912
2011-09-07,0.0,0.0,0.2,0.0,0.0,0.0,0.2,7.3,0.0,0.0,21.55,20.55,132.2000466,139.3917003,145.845891
2011-09-08,0.0,0.0,0.4,0.0,0.0,0.0,0.0,7.3,0.0,0.0,21.85,20.9,139.1579438,131.8818231,156.75621230000002
2011-09-09,0.0,0.0,0.2,0.0,0.0,0.0,0.0,7.3,0.0,0.0,22.9,22.6,163.35354009999998,131.8818231,156.7728
2011-09-10,0.0,0.2,0.0,0.0,0.0,0.0,0.2,7.3,0.0,0.0,22.85,22.7,170.7691055,171.9431925,144.66834880000002
