,Depth_to_Groundwater_SAL_pred,Depth_to_Groundwater_SAL_actual,Depth_to_Groundwater_SAL_resid,Depth_to_Groundwater_CoS_pred,Depth_to_Groundwater_CoS_actual,Depth_to_Groundwater_CoS_resid,Depth_to_Groundwater_LT2_pred,Depth_to_Groundwater_LT2_actual,Depth_to_Groundwater_LT2_resid,Depth_to_Groundwater_Pozzo_1_pred,Depth_to_Groundwater_Pozzo_1_actual,Depth_to_Groundwater_Pozzo_1_resid,Depth_to_Groundwater_Pozzo_2_pred,Depth_to_Groundwater_Pozzo_2_actual,Depth_to_Groundwater_Pozzo_2_resid,Depth_to_Groundwater_Pozzo_3_pred,Depth_to_Groundwater_Pozzo_3_actual,Depth_to_Groundwater_Pozzo_3_resid,Depth_to_Groundwater_Pozzo_4_pred,Depth_to_Groundwater_Pozzo_4_actual,Depth_to_Groundwater_Pozzo_4_resid,Depth_to_Groundwater_Pozzo_5_pred,Depth_to_Groundwater_Pozzo_5_actual,Depth_to_Groundwater_Pozzo_5_resid,Depth_to_Groundwater_Pozzo_6_pred,Depth_to_Groundwater_Pozzo_6_actual,Depth_to_Groundwater_Pozzo_6_resid,Depth_to_Groundwater_Pozzo_7_pred,Depth_to_Groundwater_Pozzo_7_actual,Depth_to_Groundwater_Pozzo_7_resid,Depth_to_Groundwater_Pozzo_8_pred,Depth_to_Groundwater_Pozzo_8_actual,Depth_to_Groundwater_Pozzo_8_resid,Depth_to_Groundwater_Pozzo_9_pred,Depth_to_Groundwater_Pozzo_9_actual,Depth_to_Groundwater_Pozzo_9_resid,Depth_to_Groundwater_Podere_Casetta_pred,Depth_to_Groundwater_Podere_Casetta_actual,Depth_to_Groundwater_Podere_Casetta_resid,Depth_to_Groundwater_P24_pred,Depth_to_Groundwater_P24_actual,Depth_to_Groundwater_P24_resid,Depth_to_Groundwater_P25_pred,Depth_to_Groundwater_P25_actual,Depth_to_Groundwater_P25_resid
2011-11-27,0.0,0.6962456111869018,-0.6962456111869018,0.0,1.8816322396795073,-1.8816322396795073,0.0,0.3261418308819879,-0.3261418308819879,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.4140975156821574,-0.4140975156821574,0.0,0.3556889048472155,-0.3556889048472155
2011-11-28,0.0,0.6789217012553005,-0.6789217012553005,0.0,1.8667595732103484,-1.8667595732103484,0.0,0.30388610953703854,-0.30388610953703854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.4080567623461953,-0.4080567623461953,0.0,0.34947370661627375,-0.34947370661627375
2011-11-29,0.0,0.7308934310501011,-0.7308934310501011,0.0,1.7998325740991308,-1.7998325740991308,0.0,0.2816303881920872,-0.2816303881920872,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.4110771390141758,-0.4110771390141758,0.0,0.3525813057317452,-0.3525813057317452
2011-11-30,0.0,0.7482173409817008,-0.7482173409817008,0.0,1.8221415738028695,-1.8221415738028695,0.0,0.29275824886456187,-0.29275824886456187,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.42013826901811946,-0.42013826901811946,0.0,0.37433449954004167,-0.37433449954004167
2011-12-01,0.0,0.7482173409817008,-0.7482173409817008,0.0,1.8444505735066097,-1.8444505735066097,0.0,0.30388610953703854,-0.30388610953703854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.42919939902206306,-0.42919939902206306,0.0,0.37433449954004167,-0.37433449954004167
2011-12-02,0.0,0.7482173409817008,-0.7482173409817008,0.0,1.8072689073337105,-1.8072689073337105,0.0,0.2482468061746632,-0.2482468061746632,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.4080567623461953,-0.4080567623461953,0.0,0.3556889048472155,-0.3556889048472155
2011-12-03,0.0,0.765541250913302,-0.765541250913302,0.0,1.8221415738028695,-1.8221415738028695,0.0,0.21486322415723919,-0.21486322415723919,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.42013826901811946,-0.42013826901811946,0.0,0.35879650396268686,-0.35879650396268686
2011-12-04,0.0,0.7308934310501011,-0.7308934310501011,0.0,1.8593232399757686,-1.8593232399757686,0.0,0.19260750281228786,-0.19260750281228786,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.42013826901811946,-0.42013826901811946,0.0,0.3619041030781583,-0.3619041030781583
2011-12-05,0.0,0.6789217012553005,-0.6789217012553005,0.0,1.7998325740991308,-1.7998325740991308,0.0,0.15922392079486383,-0.15922392079486383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.4171178923501379,-0.4171178923501379,0.0,0.34947370661627375,-0.34947370661627375
2011-12-06,0.0,0.6096260615289001,-0.6096260615289001,0.0,1.740341908222493,-1.740341908222493,0.0,0.14809606012238916,-0.14809606012238916,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.4382605290260056,-0.4382605290260056,0.0,0.37433449954004167,-0.37433449954004167
2011-12-07,0.0,0.5230065118709,-0.5230065118709,0.0,1.6957239088150142,-1.6957239088150142,0.0,0.2037353634847625,-0.2037353634847625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.45638278903389284,-0.45638278903389284,0.0,0.39298009423286673,-0.39298009423286673
2011-12-08,0.0,0.47103478207610083,-0.47103478207610083,0.0,1.680851242345855,-1.680851242345855,0.0,0.22599108482971383,-0.22599108482971383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.4533624123659113,-0.4533624123659113,0.0,0.40230289157927984,-0.40230289157927984
2011-12-09,0.0,0.47103478207610083,-0.47103478207610083,0.0,1.6734149091112756,-1.6734149091112756,0.0,0.2482468061746632,-0.2482468061746632,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.45638278903389284,-0.45638278903389284,0.0,0.40230289157927984,-0.40230289157927984
2011-12-10,0.0,0.47103478207610083,-0.47103478207610083,0.0,1.6213605764692172,-1.6213605764692172,0.0,0.2037353634847625,-0.2037353634847625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.45940316570187334,-0.45940316570187334,0.0,0.39919529246380847,-0.39919529246380847
2011-12-11,0.0,0.4537108721444996,-0.4537108721444996,0.0,1.6139242432346377,-1.6139242432346377,0.0,0.2037353634847625,-0.2037353634847625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.45638278903389284,-0.45638278903389284,0.0,0.40230289157927984,-0.40230289157927984
2011-12-12,0.0,0.47103478207610083,-0.47103478207610083,0.0,1.569306243827159,-1.569306243827159,0.0,0.15922392079486383,-0.15922392079486383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.3567103589905163,-0.3567103589905163,0.0,0.3681193013091,-0.3681193013091
2011-12-13,0.0,0.4363869622128999,-0.4363869622128999,0.0,1.4726339117776233,-1.4726339117776233,0.0,0.14809606012238916,-0.14809606012238916,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.4261790223540815,-0.4261790223540815,0.0,0.38676489600192504,-0.38676489600192504
2011-12-14,0.0,0.3844152324180992,-0.3844152324180992,0.0,1.4205795791355649,-1.4205795791355649,0.0,0.15922392079486383,-0.15922392079486383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.42919939902206306,-0.42919939902206306,0.0,0.39608769334833815,-0.39608769334833815
2011-12-15,0.0,0.3844152324180992,-0.3844152324180992,0.0,1.3313435803206075,-1.3313435803206075,0.0,0.13696819944991448,-0.13696819944991448,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.4775254257097606,-0.4775254257097606,0.0,0.41162568892569296,-0.41162568892569296
2011-12-16,0.0,0.3324435026233001,-0.3324435026233001,0.0,1.28672558091313,-1.28672558091313,0.0,0.09245675676001383,-0.09245675676001383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.5167903223935144,-0.5167903223935144,0.0,0.42716368450304665,-0.42716368450304665
2011-12-17,0.0,0.22850004303369878,-0.22850004303369878,0.0,1.1974895820981726,-1.1974895820981726,0.0,-0.029949710637209536,0.029949710637209536,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.4986680623856283,-0.4986680623856283,0.0,0.42094848627210496,-0.42094848627210496
2011-12-18,0.0,0.0725848536492983,-0.0725848536492983,0.0,1.2718529144439696,-1.2718529144439696,0.0,0.08132889608753915,-0.08132889608753915,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.4986680623856283,-0.4986680623856283,0.0,0.44270168008040145,-0.44270168008040145
2011-12-19,0.0,0.020613123854497636,-0.020613123854497636,0.0,1.3015982473822891,-1.3015982473822891,0.0,0.11471247810496317,-0.11471247810496317,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.48658655571370313,-0.48658655571370313,0.0,0.4458092791958728,-0.4458092791958728
2011-12-20,0.0,0.003289213922897925,-0.003289213922897925,0.0,1.2346712482710718,-1.2346712482710718,0.0,0.13696819944991448,-0.13696819944991448,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.4805458023777411,-0.4805458023777411,0.0,0.44270168008040145,-0.44270168008040145
2011-12-21,0.0,0.020613123854497636,-0.020613123854497636,0.0,1.2049259153327527,-1.2049259153327527,0.0,0.13696819944991448,-0.13696819944991448,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.44128090569398715,-0.44128090569398715,0.0,0.43959408096493113,-0.43959408096493113
2011-12-22,0.0,0.055260943717698595,-0.055260943717698595,0.0,1.2049259153327527,-1.2049259153327527,0.0,0.1703517814673385,-0.1703517814673385,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.46846429570581694,-0.46846429570581694,0.0,0.4551320765422848,-0.4551320765422848
2011-12-23,0.0,0.10723267351249927,-0.10723267351249927,0.0,1.2272349150364916,-1.2272349150364916,0.0,0.2037353634847625,-0.2037353634847625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.4956476857176467,-0.4956476857176467,0.0,0.46445487388869794,-0.46445487388869794
2011-12-24,0.0,0.1418804933756987,-0.1418804933756987,0.0,1.2049259153327527,-1.2049259153327527,0.0,0.15922392079486383,-0.15922392079486383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.5349125824014006,-0.5349125824014006,0.0,0.4613472747732276,-0.4613472747732276
2011-12-25,0.0,0.19385222317049935,-0.19385222317049935,0.0,1.2421075815056513,-1.2421075815056513,0.0,0.22599108482971383,-0.22599108482971383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.474505049041779,-0.474505049041779,0.0,0.47377767123511105,-0.47377767123511105
2011-12-26,0.0,0.1765283132388981,-0.1765283132388981,0.0,1.219798581801912,-1.219798581801912,0.0,0.29275824886456187,-0.29275824886456187,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.43221977569004355,-0.43221977569004355,0.0,0.44891687831134314,-0.44891687831134314
2011-12-27,0.0,0.24582395296529846,-0.24582395296529846,0.0,1.1677442491598538,-1.1677442491598538,0.0,0.2816303881920872,-0.2816303881920872,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.44430128236196764,-0.44430128236196764,0.0,0.4520244774268145,-0.4520244774268145
2011-12-28,0.0,0.26314786289689973,-0.26314786289689973,0.0,1.1379989162215347,-1.1379989162215347,0.0,0.2482468061746632,-0.2482468061746632,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.45638278903389284,-0.45638278903389284,0.0,0.45823967565775625,-0.45823967565775625
2011-12-29,0.0,0.29779568276009916,-0.29779568276009916,0.0,1.1008172500486362,-1.1008172500486362,0.0,0.1703517814673385,-0.1703517814673385,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.4775254257097606,-0.4775254257097606,0.0,0.44891687831134314,-0.44891687831134314
2011-12-30,0.0,0.3324435026233001,-0.3324435026233001,0.0,1.0561992506411582,-1.0561992506411582,0.0,0.10358461743248851,-0.10358461743248851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.4926273090496652,-0.4926273090496652,0.0,0.43959408096493113,-0.43959408096493113
2011-12-31,0.0,0.4017391423497005,-0.4017391423497005,0.0,1.0785082503448968,-1.0785082503448968,0.0,0.14809606012238916,-0.14809606012238916,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.5590755957452499,-0.5590755957452499,0.0,0.47999286946605274,-0.47999286946605274
2012-01-01,0.0,0.4537108721444996,-0.4537108721444996,0.0,1.115689916517796,-1.115689916517796,0.0,0.18147964213981319,-0.18147964213981319,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.5137699457255329,-0.5137699457255329,0.0,0.4924232659279361,-0.4924232659279361
2012-01-02,0.0,0.4537108721444996,-0.4537108721444996,0.0,1.0413265841719983,-1.0413265841719983,0.0,0.14809606012238916,-0.14809606012238916,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.46846429570581694,-0.46846429570581694,0.0,0.4675624730041693,-0.4675624730041693
2012-01-03,0.0,0.4537108721444996,-0.4537108721444996,0.0,1.0561992506411582,-1.0561992506411582,0.0,0.15922392079486383,-0.15922392079486383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.47148467237379743,-0.47148467237379743,0.0,0.4706700721196396,-0.4706700721196396
2012-01-04,0.0,0.4363869622128999,-0.4363869622128999,0.0,1.0636355838757376,-1.0636355838757376,0.0,0.13696819944991448,-0.13696819944991448,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.4805458023777411,-0.4805458023777411,0.0,0.4768852703505813,-0.4768852703505813
2012-01-05,0.0,0.4363869622128999,-0.4363869622128999,0.0,0.9520905853570415,-0.9520905853570415,0.0,0.0256895927251658,-0.0256895927251658,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.46846429570581694,-0.46846429570581694,0.0,0.45823967565775625,-0.45823967565775625
2012-01-06,0.0,0.4190630522813002,-0.4190630522813002,0.0,0.8851635862458241,-0.8851635862458241,0.0,0.0256895927251658,-0.0256895927251658,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.5349125824014006,-0.5349125824014006,0.0,0.4706700721196396,-0.4706700721196396
2012-01-07,0.0,0.4190630522813002,-0.4190630522813002,0.0,0.9223452524187226,-0.9223452524187226,0.0,0.13696819944991448,-0.13696819944991448,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.5620959724132304,-0.5620959724132304,0.0,0.5079612615052909,-0.5079612615052909
2012-01-08,0.0,0.4363869622128999,-0.4363869622128999,0.0,0.9074725859495635,-0.9074725859495635,0.0,0.11471247810496317,-0.11471247810496317,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.5590755957452499,-0.5590755957452499,0.0,0.5110688606207612,-0.5110688606207612
2012-01-09,0.0,0.47103478207610083,-0.47103478207610083,0.0,0.9074725859495635,-0.9074725859495635,0.0,0.18147964213981319,-0.18147964213981319,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.5590755957452499,-0.5590755957452499,0.0,0.5234992570826457,-0.5234992570826457
2012-01-10,0.0,0.48835869200770055,-0.48835869200770055,0.0,0.8851635862458241,-0.8851635862458241,0.0,0.21486322415723919,-0.21486322415723919,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.5892793624250602,-0.5892793624250602,0.0,0.5421448517754708,-0.5421448517754708
2012-01-11,0.0,0.5230065118709,-0.5230065118709,0.0,0.8925999194804036,-0.8925999194804036,0.0,0.2482468061746632,-0.2482468061746632,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6207694012488206,-0.6207694012488206,0.0,0.5983404924290038,-0.5983404924290038,0.0,0.5483600500064125,-0.5483600500064125
2012-01-12,0.0,0.5403304218025012,-0.5403304218025012,0.0,0.8777272530112445,-0.8777272530112445,0.0,0.22599108482971383,-0.22599108482971383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6207694012488206,-0.6207694012488206,0.0,0.6104219991009279,-0.6104219991009279,0.0,0.551467649121884,-0.551467649121884
2012-01-13,0.0,0.557654331734101,-0.557654331734101,0.0,0.8331092536037664,-0.8331092536037664,0.0,0.13696819944991448,-0.13696819944991448,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.5802182324211176,-0.5802182324211176,0.0,0.526606856198116,-0.526606856198116
2012-01-14,0.0,0.5923021515973004,-0.5923021515973004,0.0,0.8554182533075052,-0.8554182533075052,0.0,0.13696819944991448,-0.13696819944991448,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.6013608690969854,-0.6013608690969854,0.0,0.5328220544290577,-0.5328220544290577
2012-01-15,0.0,0.6096260615289001,-0.6096260615289001,0.0,0.9000362527149839,-0.9000362527149839,0.0,0.13696819944991448,-0.13696819944991448,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6207694012488206,-0.6207694012488206,0.0,0.6104219991009279,-0.6104219991009279,0.0,0.551467649121884,-0.551467649121884
2012-01-16,0.0,0.6442738813921011,-0.6442738813921011,0.0,0.8925999194804036,-0.8925999194804036,0.0,0.15922392079486383,-0.15922392079486383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6207694012488206,-0.6207694012488206,0.0,0.6134423757689095,-0.6134423757689095,0.0,0.5607904464682959,-0.5607904464682959
2012-01-17,0.0,0.6789217012553005,-0.6789217012553005,0.0,0.9074725859495635,-0.9074725859495635,0.0,0.21486322415723919,-0.21486322415723919,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6207694012488206,-0.6207694012488206,0.0,0.6285442591088152,-0.6285442591088152,0.0,0.5763284420456507,-0.5763284420456507
2012-01-18,0.0,0.6962456111869018,-0.6962456111869018,0.0,0.9223452524187226,-0.9223452524187226,0.0,0.2482468061746632,-0.2482468061746632,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6207694012488206,-0.6207694012488206,0.0,0.6436461424487198,-0.6436461424487198,0.0,0.5887588385075341,-0.5887588385075341
2012-01-19,0.0,0.7308934310501011,-0.7308934310501011,0.0,0.9074725859495635,-0.9074725859495635,0.0,0.2371189455021885,-0.2371189455021885,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6207694012488206,-0.6207694012488206,0.0,0.6406257657807393,-0.6406257657807393,0.0,0.5918664376230055,-0.5918664376230055
2012-01-20,0.0,0.7482173409817008,-0.7482173409817008,0.0,0.8256729203691863,-0.8256729203691863,0.0,0.11471247810496317,-0.11471247810496317,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6207694012488206,-0.6207694012488206,0.0,0.6074016224329474,-0.6074016224329474,0.0,0.5483600500064125,-0.5483600500064125
2012-01-21,0.0,0.7828651608449018,-0.7828651608449018,0.0,0.8331092536037664,-0.8331092536037664,0.0,0.11471247810496317,-0.11471247810496317,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.9088351670403375,0.9088351670403375,0.0,0.6496868957846829,-0.6496868957846829,0.0,0.570113243814709,-0.570113243814709
2012-01-22,0.0,0.7828651608449018,-0.7828651608449018,0.0,0.8628545865420854,-0.8628545865420854,0.0,0.10358461743248851,-0.10358461743248851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.4305600550489626,-1.4305600550489626,0.0,0.6527072724526634,-0.6527072724526634,0.0,0.5732208429301804,-0.5732208429301804
2012-01-23,0.0,0.7828651608449018,-0.7828651608449018,0.0,0.840545586838346,-0.840545586838346,0.0,0.11471247810496317,-0.11471247810496317,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.09904451324019477,0.09904451324019477,0.0,0.655727649120645,-0.655727649120645,0.0,0.5794360411611221,-0.5794360411611221
2012-01-24,0.0,0.8001890707765015,-0.8001890707765015,0.0,0.8256729203691863,-0.8256729203691863,0.0,0.11471247810496317,-0.11471247810496317,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.08090896538205927,-0.08090896538205927,0.0,0.655727649120645,-0.655727649120645,0.0,0.5794360411611221,-0.5794360411611221
2012-01-25,0.0,0.8175129807081012,-0.8175129807081012,0.0,0.8479819200729256,-0.8479819200729256,0.0,0.1703517814673385,-0.1703517814673385,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.9988119063514642,0.9988119063514642,0.0,0.6768702857965126,-0.6768702857965126,0.0,0.6042968340848889,-0.6042968340848889
2012-01-26,0.0,0.8521608005713022,-0.8521608005713022,0.0,0.8628545865420854,-0.8628545865420854,0.0,0.18147964213981319,-0.18147964213981319,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.009067773929068141,0.009067773929068141,0.0,0.6829110391324746,-0.6829110391324746,0.0,0.6105120323158306,-0.6105120323158306
2012-01-27,0.0,0.8694847105029019,-0.8694847105029019,0.0,0.8554182533075052,-0.8554182533075052,0.0,0.21486322415723919,-0.21486322415723919,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.638904949106956,0.638904949106956,0.0,0.6980129224723793,-0.6980129224723793,0.0,0.6291576270086567,-0.6291576270086567
2012-01-28,0.0,0.9041325303661029,-0.9041325303661029,0.0,0.870290919776665,-0.870290919776665,0.0,0.2037353634847625,-0.2037353634847625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.45895147048470286,0.45895147048470286,0.0,0.6980129224723793,-0.6980129224723793,0.0,0.6260500278931854,-0.6260500278931854
2012-01-29,0.0,0.9041325303661029,-0.9041325303661029,0.0,0.870290919776665,-0.870290919776665,0.0,0.1703517814673385,-0.1703517814673385,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.45895147048470286,0.45895147048470286,0.0,0.6798906624644931,-0.6798906624644931,0.0,0.6136196314313019,-0.6136196314313019
2012-01-30,0.0,0.8868086204345016,-0.8868086204345016,0.0,0.8554182533075052,-0.8554182533075052,0.0,0.19260750281228786,-0.19260750281228786,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.710746140559948,-0.710746140559948,0.0,0.6949925458043988,-0.6949925458043988,0.0,0.6229424287777151,-0.6229424287777151
2012-01-31,0.0,0.9214564402977026,-0.9214564402977026,0.0,0.8479819200729256,-0.8479819200729256,0.0,0.1703517814673385,-0.1703517814673385,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.45895147048470286,0.45895147048470286,0.0,0.6980129224723793,-0.6980129224723793,0.0,0.6229424287777151,-0.6229424287777151
2012-02-01,0.0,0.9041325303661029,-0.9041325303661029,0.0,0.8182365871346067,-0.8182365871346067,0.0,0.10358461743248851,-0.10358461743248851,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.45895147048470286,0.45895147048470286,0.0,0.6829110391324746,-0.6829110391324746,0.0,0.6042968340848889,-0.6042968340848889
2012-02-02,0.0,0.9214564402977026,-0.9214564402977026,0.0,1.115689916517796,-1.115689916517796,0.0,0.14809606012238916,-0.14809606012238916,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-0.36897473117357543,0.36897473117357543,0.0,0.6949925458043988,-0.6949925458043988,0.0,0.6260500278931854,-0.6260500278931854
2012-02-03,0.0,0.956104260160902,-0.956104260160902,0.0,1.0933809168140567,-1.0933809168140567,0.0,0.2371189455021885,-0.2371189455021885,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.719155559148247,-0.719155559148247,0.0,0.6415880234705401,-0.6415880234705401
2012-02-04,0.0,1.0080759899557026,-1.0080759899557026,0.0,1.1008172500486362,-1.1008172500486362,0.0,0.6822333724011853,-0.6822333724011853,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.530792661937694,-0.530792661937694,0.0,0.7433185724920963,-0.7433185724920963,0.0,0.6633412172788367,-0.6633412172788367
2012-02-05,0.0,1.0080759899557026,-1.0080759899557026,0.0,1.0785082503448968,-1.0785082503448968,0.0,0.22599108482971383,-0.22599108482971383,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-1.268742124284845,1.268742124284845,0.0,0.7493593258280583,-0.7493593258280583,0.0,0.6788792128561915,-0.6788792128561915
2012-02-06,0.0,1.0253998998873024,-1.0253998998873024,0.0,1.5618699105925793,-1.5618699105925793,0.0,0.1703517814673385,-0.1703517814673385,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.44081592262656655,-0.44081592262656655,0.0,0.7463389491600768,-0.7463389491600768,0.0,0.6695564155097784,-0.6695564155097784
2012-02-07,0.0,1.042723809818902,-1.042723809818902,0.0,0.9074725859495635,-0.9074725859495635,0.0,0.13696819944991448,-0.13696819944991448,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2608624440043133,-0.2608624440043133,0.0,0.6949925458043988,-0.6949925458043988,0.0,0.6509108208169533,-0.6509108208169533
2012-02-08,0.0,1.0600477197505034,-1.0600477197505034,0.0,1.175180582394434,-1.175180582394434,0.0,0.2482468061746632,-0.2482468061746632,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.2608624440043133,-0.2608624440043133,0.0,0.7493593258280583,-0.7493593258280583,0.0,0.6913096093180748,-0.6913096093180748
2012-02-09,0.0,1.0946955396137028,-1.0946955396137028,0.0,0.9669632518262014,-0.9669632518262014,0.0,0.2482468061746632,-0.2482468061746632,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6207694012488206,-0.6207694012488206,0.0,0.7765427158398881,-0.7765427158398881,0.0,0.7037400057799582,-0.7037400057799582
2012-02-10,0.0,1.0946955396137028,-1.0946955396137028,0.0,1.2941619141477096,-1.2941619141477096,0.0,0.2371189455021885,-0.2371189455021885,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1708857046931859,-0.1708857046931859,0.0,0.7554000791640204,-0.7554000791640204,0.0,0.6975248075490166,-0.6975248075490166
