,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
2010-07-14,0.0,26.975,26.08,29.374999999999996,28.1,132090.048,2.0
2010-07-19,0.0,27.1075,26.2425,27.8,26.724999999999998,134130.816,2.0
2010-07-24,0.0,27.099999999999998,26.335,22.7,22.025,115793.28,2.0
2010-07-29,0.0,26.8425,26.2075,21.475,20.849999999999998,110341.44,2.0
2010-08-03,2.0,27.1725,26.2975,22.500000000000004,21.675,129795.264,2.0
2010-08-08,0.0,27.197499999999998,26.3925,24.75,23.6,128558.016,2.0
2010-08-13,15.399999999999999,26.9525,26.285,21.700000000000003,20.85,109147.39200000002,2.0
2010-08-18,0.0,27.185,26.372500000000002,25.025000000000002,24.125,132531.552,2.0
2010-08-23,0.0,27.220000000000002,26.425,26.599999999999998,25.5,130240.224,2.0
2010-08-28,0.0,27.0325,26.357499999999998,21.674999999999997,21.275,112441.82400000001,2.0
2010-09-02,0.0,27.27,26.485000000000003,21.25,20.674999999999997,128691.936,2.0
2010-09-07,13.3,27.220000000000002,26.435,20.225,19.625,121726.36799999999,2.0
2010-09-12,0.8,27.12,26.4075,19.225,19.1,121229.568,2.075
2010-09-17,0.1,27.095,26.41,20.15,19.75,119569.824,2.1
2010-09-22,0.0,26.994999999999997,26.3325,17.424999999999997,17.3,122547.168,2.05
2010-09-27,0.0,27.154999999999998,26.450000000000003,14.975,14.749999999999998,123975.36,2.05
2010-10-02,8.9,27.1175,26.43,16.7,16.375,126657.216,2.05
2010-10-07,0.0,27.095,26.42,15.225000000000001,16.049999999999997,124713.21599999999,2.275
2010-10-12,0.0,27.01,26.3275,14.225,14.45,118815.552,2.0
2010-10-17,0.0,27.015,26.33,11.825,11.675,119428.992,2.025
2010-10-22,0.0,27.175,26.465000000000003,12.975000000000001,12.649999999999999,131859.36,2.05
2010-10-27,0.0,27.175,26.4725,8.925,8.600000000000001,123801.696,2.1
2010-11-01,17.4,26.9825,26.3625,13.725000000000001,14.325000000000001,115906.464,2.1
2010-11-06,25.3,26.87,26.23,11.55,11.224999999999998,114784.128,2.1750000000000003
2010-11-11,0.1,26.875,26.375,11.075,10.975,120151.296,2.375
2010-11-16,8.0,27.020000000000003,26.3525,9.5,9.525,116005.824,2.3
2010-11-21,30.0,26.9125,26.287499999999998,8.8,8.6,114958.65599999999,2.9250000000000003
2010-11-26,7.2,26.945,26.2825,5.275,5.175000000000001,110664.576,3.025
2010-12-01,32.5,27.150000000000002,26.365000000000002,7.45,7.325,137115.072,3.6500000000000004
2010-12-06,0.0,26.845,26.05,13.525,13.1,121986.432,2.6750000000000003
2010-12-11,0.0,26.5075,25.775000000000002,3.6,3.575,119321.856,2.3
2010-12-16,7.3,26.294999999999998,25.5325,-0.35,-0.3499999999999999,124335.648,2.6
2010-12-21,0.0,25.93,25.2,11.350000000000001,11.0,118620.288,2.6500000000000004
2010-12-26,0.0,25.535,24.9875,2.6,2.7,107648.352,2.8
2010-12-31,0.0,25.47,24.7575,5.275,5.225,115018.272,2.425
2011-01-05,0.3,25.2575,24.555,7.275,7.375,113711.04000000001,2.45
2011-01-10,1.4,25.03,24.3175,5.8,6.0249999999999995,111954.52799999999,2.3249999999999997
2011-01-15,0.0,24.94,24.2175,5.025,5.25,111996.864,2.3
2011-01-20,17.2,24.712500000000002,23.96,3.65,3.3,110262.816,2.4250000000000003
2011-01-25,0.0,24.6225,23.839999999999996,4.85,4.574999999999999,111590.78399999999,2.325
2011-01-30,5.9,24.4575,23.779999999999998,4.5,5.65,106528.60800000001,2.4250000000000003
2011-02-04,0.0,24.3875,23.692500000000003,5.499999999999999,5.375,108367.20000000001,2.3
2011-02-09,0.0,24.162499999999998,23.5025,4.5,4.15,104097.312,2.3
2011-02-14,8.4,24.0275,23.3175,7.825,7.45,105039.072,2.3249999999999997
2011-02-19,10.1,24.0225,23.305,6.425,6.300000000000001,105532.416,2.3499999999999996
2011-02-24,0.0,24.015000000000004,23.2775,3.075,3.0749999999999997,107638.848,2.375
2011-03-01,0.0,23.965,23.222500000000004,6.5,6.175,106490.592,2.625
2011-03-06,0.0,24.105,23.299999999999997,4.675,4.45,114233.76,2.475
2011-03-11,0.3,24.0475,23.240000000000002,8.975000000000001,8.475,113577.12000000001,2.4
2011-03-16,32.1,23.9375,23.2025,11.075,10.725000000000001,117865.152,2.7249999999999996
2011-03-21,0.0,23.9075,23.265,9.6,9.275,113768.92799999999,2.5
2011-03-26,14.5,23.724999999999998,23.1125,11.3,10.85,108932.256,2.5
2011-03-31,0.0,23.8975,23.17,14.149999999999999,13.7,115079.616,2.4
2011-04-05,0.0,23.78,23.185,16.15,15.35,118193.472,2.1
2011-04-10,0.0,23.7175,23.122500000000002,15.225,14.875000000000002,109867.104,2.05
2011-04-15,0.0,23.8225,23.112499999999997,11.3,11.149999999999999,116533.72799999999,2.125
2011-04-20,0.0,23.9025,23.2125,14.825,14.225,122541.12,2.1500000000000004
2011-04-25,0.0,23.557499999999997,22.99,14.549999999999999,14.475,109301.18400000001,2.1
2011-04-30,0.0,23.527500000000003,22.97,16.0,15.5,108063.072,2.15
2011-05-05,0.0,23.8725,23.225,15.625,14.825000000000001,122173.92,2.0
2011-05-10,0.0,24.05,23.354999999999997,18.95,17.95,129049.632,2.0
2011-05-15,1.0,23.875,23.302500000000002,14.524999999999999,14.024999999999999,111639.168,2.15
2011-05-20,0.0,23.8375,23.325,19.825,19.0,121151.808,2.0
2011-05-25,10.0,24.127499999999998,23.425,22.450000000000003,21.825000000000003,128153.664,2.0
2011-05-30,0.0,23.912499999999998,23.322499999999998,20.675,20.125,108613.44,2.0
2011-06-04,8.4,23.7,23.2025,20.15,19.75,104385.024,2.0
2011-06-09,6.0,23.810000000000002,23.2825,19.175,18.4,56983.392,2.0
2011-06-14,0.1,24.1075,23.4425,22.200000000000003,21.55,117143.712,2.0
2011-06-19,0.0,24.240000000000002,23.677500000000002,24.125,22.925,125104.60800000001,2.0
2011-06-24,0.0,24.7325,23.9925,24.875000000000004,24.049999999999997,128612.448,2.0
2011-06-29,0.2,24.604999999999997,24.05,22.95,22.049999999999997,118659.16799999999,2.0
2011-07-04,0.0,24.685,24.0525,24.1,22.95,128830.176,2.0
2011-07-09,0.0,25.080000000000002,24.412499999999998,28.225,26.825000000000003,134502.336,2.0
2011-07-14,0.0,25.205000000000002,24.6075,25.325000000000003,24.075000000000003,126340.128,1.975
2011-07-19,0.4,25.2325,24.6225,22.424999999999997,21.55,122042.592,2.0
2011-07-24,15.3,24.855000000000004,24.475,18.75,18.1,96094.08,2.025
2011-07-29,0.0,24.79,24.375,22.174999999999997,21.525,107002.94400000002,2.05
2011-08-03,0.0,25.15,24.589999999999996,26.1,25.1,121887.072,2.0
2011-08-08,0.0,25.29,24.7375,23.8,23.075000000000003,120954.816,2.0
2011-08-13,0.0,25.305,24.7975,24.65,23.575,115786.368,2.0
2011-08-18,0.0,25.689999999999998,25.045,28.425,27.450000000000003,131611.392,2.0
2011-08-23,0.0,25.9275,25.2075,28.475,27.025,137337.12,2.0
2011-08-28,0.0,25.805,25.205000000000002,24.025,23.325000000000003,129469.53600000001,1.975
2011-09-02,0.0,25.9675,25.325000000000003,25.85,25.125,131943.168,1.825
2011-09-07,0.0,26.095000000000002,25.385,24.175,23.35,137778.624,1.8
2011-09-12,6.5,26.3525,25.585,24.825000000000003,24.275,146009.952,1.8
2011-09-17,39.300000000000004,26.262500000000003,25.61,19.375,18.95,134332.992,1.875
2011-09-22,0.0,26.220000000000002,25.619999999999997,20.6,20.75,135010.368,1.825
2011-09-27,0.0,26.5325,25.7825,21.2,21.125,144205.92,1.8
2011-10-02,0.0,26.69,25.927500000000002,19.175,19.174999999999997,146291.616,1.8
2011-10-07,32.699999999999996,26.6375,25.917499999999997,13.375,13.0,137249.856,1.95
2011-10-12,0.0,26.7225,26.015,15.575000000000001,15.175,142855.488,1.9
2011-10-17,7.4,26.63,26.0025,12.25,12.1,132308.64,1.95
2011-10-22,0.0,26.7175,26.0025,12.100000000000001,12.125,134072.064,1.9249999999999998
2011-10-27,0.0,26.9525,26.12,11.975,11.924999999999999,137044.224,2.0
2011-11-01,0.0,27.104999999999997,26.2125,11.35,11.325,142305.12,1.9249999999999998
2011-11-06,1.6,27.1625,26.305,12.875,12.8,140569.344,2.0
2011-11-11,0.0,27.355,26.525,9.15,9.175,156051.36000000002,2.0
2011-11-16,0.0,27.485000000000003,26.634999999999998,3.4499999999999997,4.3,156431.52000000002,2.0
2011-11-21,0.0,27.5475,26.705000000000002,8.524999999999999,9.225,154999.008,2.0
2011-11-26,0.0,27.63,26.817500000000003,3.5,3.8999999999999995,149124.67200000002,2.0
2011-12-01,0.0,27.6575,26.8525,9.975,9.774999999999999,153088.70400000003,2.0
2011-12-06,0.2,27.7625,26.950000000000003,9.5,9.225,150225.408,2.025
2011-12-11,2.5,27.65,26.935000000000002,10.125,9.75,140419.008,2.1
2011-12-16,6.6,27.925,27.0825,5.95,5.85,153910.36800000002,2.05
2011-12-21,7.9,27.875,27.150000000000002,2.7499999999999996,3.0,146549.952,2.0
2011-12-26,0.0,27.7675,27.139999999999997,4.5249999999999995,4.9750000000000005,137212.704,2.075
2011-12-31,8.3,27.935,27.2225,5.425,5.449999999999999,144618.912,2.025
2012-01-05,0.0,28.0275,27.2525,4.925,4.9750000000000005,145326.528,2.125
2012-01-10,0.0,28.237499999999997,27.43,3.25,3.55,148202.78399999999,2.0
2012-01-15,0.0,28.335,27.517500000000002,2.7755575615628914e-17,0.875,147673.152,2.0
2012-01-20,0.0,28.3925,27.5125,7.85,7.300000000000001,149249.952,2.0
2012-01-25,0.0,28.55,27.672500000000003,2.075,2.25,149561.856,1.95
2012-01-30,0.0,28.5625,27.677500000000002,2.975,2.525,146688.192,2.0
2012-02-04,0.0,28.697499999999998,27.8275,-1.025,-1.4249999999999998,155396.448,2.0
2012-02-09,0.0,28.75,27.9225,0.12499999999999994,-0.2,154391.61600000004,2.0
2012-02-14,0.0,28.982499999999998,28.085,0.675,0.55,164744.928,2.0
2012-02-19,0.9,29.082500000000003,28.1925,7.7250000000000005,6.7,158500.8,2.125
2012-02-24,0.0,29.1525,28.265,7.775,7.15,153816.19199999998,2.1750000000000003
2012-02-29,0.0,29.009999999999998,28.22,10.55,9.875,136477.44,2.125
2012-03-05,0.0,29.115000000000002,28.234999999999996,9.0,8.55,134099.712,2.125
2012-03-10,0.0,29.157500000000002,28.2925,10.475000000000001,9.625,135775.872,2.1
2012-03-15,0.0,29.269999999999996,28.365000000000002,12.225,11.4,139985.28,2.05
2012-03-20,0.0,29.267500000000002,28.4225,14.175,13.85,138875.90399999998,2.0
2012-03-25,0.0,29.525,28.549999999999997,14.100000000000001,13.5,147303.36000000002,2.0
2012-03-30,0.0,29.642500000000002,28.632499999999997,14.474999999999998,13.775,151668.288,2.0
2012-04-04,0.1,29.587500000000002,28.650000000000002,14.15,13.55,139138.56,2.0
2012-04-09,0.0,29.567499999999995,28.64,10.175,9.325,134495.424,2.05
2012-04-14,4.1,29.6475,28.6925,11.75,11.2,139917.024,2.125
2012-04-19,10.6,29.682499999999997,28.755,12.8,11.774999999999999,135649.728,2.1750000000000003
2012-04-24,5.6,29.439999999999998,28.7025,14.950000000000001,14.124999999999998,117375.264,2.225
2012-04-29,0.0,29.4,28.6725,17.35,16.6,115685.28,2.4
2012-05-04,0.0,29.365,28.6625,15.625,14.675,114410.88,2.15
2012-05-09,0.0,29.47,28.6725,19.75,18.924999999999997,117865.152,2.05
2012-05-14,2.1,29.387500000000003,28.622500000000002,12.95,12.275,109940.544,2.2
2012-05-19,8.5,29.3075,28.5825,15.874999999999998,15.05,104360.83200000001,2.4000000000000004
2012-05-24,0.1,29.405,28.5825,19.549999999999997,18.9,110343.168,2.0
2012-05-29,0.0,29.347499999999997,28.58,19.75,18.424999999999997,105217.92,2.0
2012-06-03,9.4,29.380000000000003,28.585,19.875,18.4,104569.05600000001,2.0
2012-06-08,0.0,29.417500000000004,28.625,23.0,21.825,119026.368,2.0
2012-06-13,0.0,29.4825,28.729999999999997,22.15,20.75,126336.67199999999,1.9500000000000002
2012-06-18,0.0,30.045,29.0925,28.575,27.124999999999996,144084.96,1.9
2012-06-23,0.0,29.71,29.03,26.5,24.75,142404.48,1.9
2012-06-28,0.0,29.67,29.015,29.525,27.950000000000003,148613.18400000004,1.9
2012-07-03,0.0,30.9625,29.927500000000002,27.775,26.375,148839.552,1.9
2012-07-08,0.0,31.549999999999997,30.415,28.799999999999997,27.025000000000002,157119.264,1.9
2012-07-13,0.0,32.045,30.8875,26.375,24.825000000000003,163043.712,1.9
2012-07-18,0.0,32.33,31.22,27.725,25.925,161716.608,1.9
2012-07-23,0.0,32.2025,31.3275,23.425,22.625,139561.92,1.9
2012-07-28,0.0,32.714999999999996,31.69,27.799999999999997,26.225,164708.64,1.9
2012-08-02,0.0,33.12,32.057500000000005,29.0,27.425000000000004,138154.464,1.9
2012-08-07,0.0,33.44,32.39,28.225,27.125,137277.504,1.9
2012-08-12,0.0,33.567499999999995,32.61,26.950000000000003,25.950000000000003,132598.94400000002,1.9
2012-08-17,0.0,33.73,32.790000000000006,28.700000000000003,27.975,135659.23200000002,1.9
2012-08-22,0.0,33.915000000000006,32.964999999999996,29.875,28.35,135657.50400000002,1.9
2012-08-27,0.0,33.9425,33.0825,24.700000000000003,23.799999999999997,125991.93600000002,1.9
2012-09-01,6.9,33.815,33.0525,20.4,19.924999999999997,122102.208,1.875
2012-09-06,0.0,33.885,33.072500000000005,22.549999999999997,22.099999999999998,129421.152,1.8
2012-09-11,0.0,33.93,33.17,19.8,19.1,121217.47200000001,1.8250000000000002
2012-09-16,6.1,33.822500000000005,33.0925,19.4,18.825,129012.48000000001,1.9249999999999998
2012-09-21,0.0,33.98,33.2275,20.275,19.525,138404.16,1.8499999999999999
2012-09-26,0.0,34.1425,33.3675,23.425,22.825,132624.0,1.8
2012-10-01,0.1,34.17,33.43000000000001,18.975,18.325,129505.824,1.975
2012-10-06,5.5,34.28,33.522499999999994,18.6,18.075,161960.256,1.85
2012-10-11,0.0,34.31999999999999,33.5925,17.3,17.075,160609.824,1.975
2012-10-16,0.5,34.275,33.5875,14.5,14.475,152400.96000000002,2.0
2012-10-21,0.0,34.394999999999996,33.665000000000006,16.65,16.95,160981.34399999998,1.9
2012-10-26,10.9,34.417500000000004,33.682500000000005,12.85,12.35,150481.152,1.975
2012-10-31,0.0,34.425,33.690000000000005,13.375,12.849999999999998,152452.8,2.3
2012-11-05,0.0,34.385,33.635000000000005,11.375,11.175,143180.352,2.275
2012-11-10,0.0,34.44,33.6225,14.0,13.7,152241.12,2.925
2012-11-15,5.9,34.28,33.0525,9.875,10.75,137807.136,2.825
2012-11-20,0.0,33.955,32.825,10.45,10.7,125839.872,2.375
2012-11-25,35.900000000000006,33.6725,32.56,10.025,9.9,125977.248,2.425
2012-11-30,0.30000000000000004,33.519999999999996,32.3725,6.749999999999999,6.449999999999999,127252.512,2.85
2012-12-05,0.0,33.255,32.065,3.0500000000000003,2.6,124782.33600000001,2.625
2012-12-10,0.0,33.05500000000001,31.837500000000002,0.29999999999999993,0.95,126333.21599999999,2.55
2012-12-15,0.1,32.7675,31.5625,8.9,8.4,124739.136,2.7250000000000005
2012-12-20,9.1,32.525,31.3825,4.25,4.15,121366.08,2.5749999999999997
2012-12-25,8.8,31.997500000000002,31.062499999999996,9.325000000000001,9.100000000000001,105911.712,2.7
2012-12-30,0.0,31.87,30.85,2.725,3.35,116834.40000000001,2.55
2013-01-04,0.0,31.55,30.595000000000002,3.5,2.9999999999999996,113963.328,2.4
2013-01-09,11.299999999999999,31.1475,30.2975,6.725000000000001,6.574999999999999,123444.864,2.4
2013-01-14,12.7,30.915000000000003,30.0575,4.875,4.475,118608.192,3.05
2013-01-19,15.7,30.707500000000003,29.8675,6.425,6.0,117783.936,2.875
2013-01-24,0.5,30.485,29.677500000000002,3.275,3.125,125928.864,2.725
2013-01-29,0.0,30.2,29.44,8.7,8.7,124955.136,2.65
2013-02-03,4.7,29.8675,29.0875,5.225,4.975,124441.056,2.875
2013-02-08,11.0,29.485,28.78,2.075,1.7999999999999998,127853.856,2.575
2013-02-13,0.0,29.135,28.497500000000002,4.3,4.375,125420.83200000001,2.6
2013-02-18,0.0,28.655,28.087500000000002,4.775,4.824999999999999,118557.216,2.45
2013-02-23,0.5,28.34,27.7775,4.975,4.75,118977.12,3.075
2013-02-28,0.0,28.08,27.534999999999997,6.3999999999999995,6.675000000000001,126400.60800000001,2.575
2013-03-05,6.8,27.689999999999998,27.147499999999997,10.450000000000001,10.0,121765.24799999999,2.525
2013-03-10,27.199999999999996,27.41,26.802500000000002,9.55,8.65,124090.272,2.875
2013-03-15,5.7,27.347499999999997,26.607499999999998,6.325000000000001,5.55,127125.50399999999,2.8749999999999996
2013-03-20,12.0,27.1875,26.337500000000002,9.700000000000001,9.024999999999999,130619.52000000002,2.925
2013-03-25,0.8,26.6925,26.015,9.35,8.525,131017.824,2.6750000000000003
2013-03-30,26.0,25.9675,25.6625,11.899999999999999,11.1,123369.696,2.7750000000000004
2013-04-04,0.0,25.962500000000002,25.4075,12.2,11.600000000000001,132996.384,2.75
2013-04-09,0.0,25.8275,25.185000000000002,14.225000000000001,13.399999999999999,130591.872,2.525
2013-04-14,0.0,25.722500000000004,25.0025,17.275,16.625,137006.20799999998,2.1
2013-04-19,2.4,25.2125,24.5975,15.100000000000001,14.174999999999999,121226.112,2.35
2013-04-24,21.5,25.0125,24.3725,16.75,16.225,122831.424,2.125
2013-04-29,9.0,24.75,24.175,20.375,19.55,117893.664,2.2
2013-05-04,9.0,24.4425,23.932499999999997,17.225,16.45,114260.54400000001,2.375
2013-05-09,1.8,24.315000000000005,23.735,17.525,16.6,117283.68,2.55
2013-05-14,5.4,24.2875,23.639999999999997,17.099999999999998,16.0,129638.88,2.5
2013-05-19,0.4,24.1825,23.5225,15.375,14.4,123541.63200000001,2.4
2013-05-24,28.2,23.877499999999998,23.335,13.274999999999999,11.950000000000001,114796.224,2.725
2013-05-29,28.299999999999997,23.72,23.14,14.05,12.675,115781.18400000001,2.625
2013-06-03,0.0,23.557499999999997,23.05,17.65,16.6,116961.40800000001,2.7749999999999995
2013-06-08,0.0,23.375,22.81,20.075,18.9,125578.94399999999,2.5
2013-06-13,0.0,23.39,22.682499999999997,23.674999999999997,22.150000000000002,145000.8,2.625
2013-06-18,0.0,23.474999999999998,22.5675,26.925,25.450000000000003,146905.05599999998,2.425
2013-06-23,0.0,23.007499999999997,22.322499999999998,20.625,19.474999999999998,126903.45599999999,2.3
2013-06-28,0.0,22.6425,22.035,19.4,18.299999999999997,126134.496,2.05
2013-07-03,0.0,22.8625,22.0875,23.7,22.575,136293.40800000002,1.975
2013-07-08,3.6,23.054999999999996,22.1425,24.025,22.749999999999996,127976.544,1.975
2013-07-13,0.0,22.8125,22.045,25.200000000000003,23.825,123304.89600000001,1.9500000000000002
2013-07-18,0.6,22.5625,21.96,23.25,22.275,108667.87199999999,2.075
2013-07-23,0.0,22.915,22.0775,26.75,25.050000000000004,126882.72,2.0250000000000004
2013-07-28,0.0,23.0475,22.24,27.0,25.25,123380.92800000001,2.0250000000000004
2013-08-02,0.0,23.267500000000002,22.395000000000003,28.525000000000002,27.05,132143.61599999998,1.9
2013-08-07,0.0,23.46,22.5225,27.549999999999997,26.125,130437.216,1.9499999999999997
2013-08-12,0.0,23.2875,22.490000000000002,25.6,24.35,118227.168,2.1
2013-08-17,5.9,23.3375,22.517500000000002,25.425,24.349999999999998,119937.888,2.1
2013-08-22,0.9,23.4025,22.575,23.95,23.175,123178.752,2.025
2013-08-27,4.0,23.415,22.555000000000003,21.800000000000004,21.075,127196.35200000001,1.9249999999999998
2013-09-01,0.0,23.5825,22.7175,22.7,22.125,135146.016,1.975
2013-09-06,0.0,23.4725,22.854999999999997,24.675,23.625,135136.512,2.025
2013-09-11,0.30000000000000004,23.3275,22.7475,19.25,18.325,130085.568,2.125
2013-09-16,8.0,23.282500000000002,22.73,19.625,18.85,129969.79200000002,2.1
2013-09-21,0.0,23.564999999999998,23.022499999999997,19.775,18.8,140148.576,2.075
2013-09-26,39.6,23.48,23.0,19.950000000000003,18.825000000000003,131795.424,1.9249999999999998
2013-10-01,0.0,23.3825,22.9875,16.95,16.75,121637.37599999999,2.0999999999999996
2013-10-06,9.3,23.2025,22.885,17.025,16.5,112072.89600000001,2.525
2013-10-11,14.7,23.13,22.83,15.924999999999999,15.399999999999999,112472.06400000001,2.375
2013-10-16,0.0,23.247500000000002,22.8675,15.6,15.45,126262.368,2.5250000000000004
2013-10-21,0.1,23.255,22.877499999999998,16.65,16.175,119003.04,2.5250000000000004
2013-10-26,0.1,23.3125,22.86,17.775,17.425,123347.23200000002,2.25
2013-10-31,0.0,23.29,22.8525,16.3,16.0,119276.06400000001,2.2
2013-11-05,0.0,23.3475,22.8225,14.375,14.15,120775.10399999999,2.4
2013-11-10,91.0,23.3775,22.799999999999997,12.15,11.625,120499.488,3.5
2013-11-15,0.0,23.387500000000003,22.86,11.649999999999999,11.75,123109.632,3.1
2013-11-20,23.6,23.0275,22.540000000000003,8.575000000000001,8.075,114725.37599999999,3.0
2013-11-25,2.1,22.9725,22.51,2.95,3.0250000000000004,113421.6,2.75
2013-11-30,0.0,22.7175,22.285,7.5,7.375,118415.52,2.85
2013-12-05,0.0,23.025,22.1575,1.9749999999999999,2.025,122707.008,2.6
2013-12-10,0.2,22.8975,22.06,2.675,2.35,118747.296,2.45
2013-12-15,0.0,22.6725,21.889999999999997,2.6750000000000003,3.4000000000000004,114751.296,2.3499999999999996
2013-12-20,0.9,22.642500000000002,21.8125,4.8999999999999995,4.825,118634.976,2.3
2013-12-25,0.9,22.23,21.505000000000003,8.15,8.05,106734.24,2.3
2013-12-30,0.2,22.315,21.575,5.8,5.699999999999999,112240.512,2.275
2014-01-04,7.7,22.314999999999998,21.53,8.525,8.475,114813.504,2.3499999999999996
2014-01-09,0.2,22.279999999999998,21.5325,5.025,4.75,114610.464,2.3
2014-01-14,4.2,22.27,21.46,6.800000000000001,6.65,115468.416,2.3249999999999997
2014-01-19,31.4,22.0875,21.42,8.85,7.875,113672.16,2.425
2014-01-24,14.200000000000001,22.07,21.42,4.575,4.3,117276.76800000001,2.7499999999999996
2014-01-29,45.6,22.240000000000002,21.5,8.649999999999999,8.425,123755.04000000001,2.9750000000000005
2014-02-03,9.8,22.122500000000002,21.4925,8.7,8.325,124626.81599999999,2.875
2014-02-08,48.1,22.1275,21.424999999999997,9.7,9.15,131753.08800000002,3.15
2014-02-13,0.1,21.927500000000002,21.25,10.8,10.025,134875.584,3.075
2014-02-18,3.2,21.22,20.775,11.875,11.424999999999999,113563.296,2.7749999999999995
2014-02-23,3.5,20.74,20.3475,7.6499999999999995,7.075,108412.128,2.55
2014-02-28,6.699999999999999,20.515,20.0125,7.25,6.949999999999999,116776.512,2.6
2014-03-05,0.4,20.7725,19.997500000000002,9.649999999999999,9.2,117661.24799999999,2.625
2014-03-10,0.0,20.5475,19.8325,10.55,9.875,122497.056,2.475
2014-03-15,0.0,20.3375,19.667499999999997,12.55,11.774999999999999,118987.488,2.4
2014-03-20,6.0,20.2725,19.509999999999998,13.7,13.075,117002.016,2.3499999999999996
2014-03-25,13.8,20.1825,19.424999999999997,8.475,7.8,113152.032,2.625
2014-03-30,0.0,20.279999999999998,19.6925,13.150000000000002,12.200000000000001,118450.944,2.55
2014-04-04,25.0,20.1575,19.14,13.924999999999999,13.225000000000001,113354.20800000001,2.475
2014-04-09,31.0,20.2025,19.3675,14.75,13.900000000000002,116985.6,2.275
2014-04-14,7.7,20.115000000000002,19.32,11.400000000000002,10.799999999999999,106266.816,2.2
2014-04-19,7.2,19.877499999999998,19.2,14.450000000000001,13.55,104257.152,2.5
2014-04-24,10.4,19.979999999999997,19.224999999999998,15.774999999999999,15.0,105449.47200000001,2.75
2014-04-29,10.299999999999999,19.89,19.177500000000002,13.750000000000002,12.7,102965.47200000001,3.0
2014-05-04,0.0,20.0275,19.275,14.675,13.55,109812.67199999999,3.125
2014-05-09,0.0,20.134999999999998,19.322499999999998,18.925,17.575,112101.40800000001,2.925
2014-05-14,4.2,20.1675,19.3275,14.975000000000001,14.125,111378.24,2.8
2014-05-19,0.0,20.189999999999998,19.39,19.925,18.925,109673.56800000001,2.625
2014-05-24,34.400000000000006,20.222499999999997,19.43,19.4,18.200000000000003,110231.712,2.4250000000000003
2014-05-29,3.3000000000000003,20.32,19.5025,16.900000000000002,15.7,115717.24799999999,2.4499999999999997
2014-06-03,0.0,20.4575,19.525,21.025,19.425,112823.712,2.7
2014-06-08,0.0,20.7525,19.705,26.125,24.775000000000002,114556.03199999999,2.3499999999999996
2014-06-13,21.5,20.537499999999998,19.619999999999997,20.775,20.15,95927.328,2.5
2014-06-18,0.7,20.4375,19.630000000000003,20.975,19.8,99429.984,2.3
2014-06-23,0.6,20.939999999999998,19.8975,23.675,22.025,108100.224,2.3
2014-06-28,15.7,21.1425,20.055,23.5,22.025000000000002,112557.6,2.375
2014-07-03,0.0,21.339999999999996,20.217499999999998,25.675,24.7,114772.032,2.45
2014-07-08,11.600000000000001,21.049999999999997,20.160000000000004,20.575000000000003,19.1,96201.216,2.4
2014-07-13,24.700000000000003,21.085,20.205000000000002,22.125,20.975,103792.31999999999,2.4
2014-07-18,4.8,21.450000000000003,20.415,25.625,24.25,117818.49600000001,2.6500000000000004
2014-07-23,19.9,21.1225,20.3375,23.525,22.15,104206.17599999999,2.475
2014-07-28,81.1,21.125,20.3275,21.725,20.550000000000004,98050.176,3.0
2014-08-02,25.2,21.345,20.415,24.75,22.674999999999997,102627.64799999999,2.875
2014-08-07,0.0,21.43,20.494999999999997,25.125,25.975,111101.76000000001,2.5749999999999997
2014-08-12,9.5,21.6125,20.61,24.424999999999997,23.025000000000002,116061.984,2.5999999999999996
2014-08-17,0.0,21.6825,20.655,22.3,20.974999999999998,116149.24799999999,2.575
2014-08-22,24.1,21.6475,20.707500000000003,22.050000000000004,20.6,113914.944,2.45
2014-08-27,0.0,21.702499999999997,20.7075,24.5,23.175,112999.968,2.4
2014-09-01,13.7,21.64,20.705,19.15,18.525,104590.656,2.6
2014-09-06,0.0,21.705000000000002,20.805,22.6,21.375,112663.00799999999,2.575
2014-09-11,35.6,21.744999999999997,20.8225,18.174999999999997,16.575000000000003,105574.75200000001,2.8000000000000003
2014-09-16,0.0,21.935000000000002,20.9,22.150000000000002,20.325,114239.808,2.8000000000000003
2014-09-21,1.6,21.869999999999997,20.885,20.325,18.25,104802.33600000001,2.6
2014-09-26,0.0,21.957500000000003,20.9775,17.825,17.55,105416.64,2.4250000000000003
2014-10-01,5.1,21.91,20.96,18.425,18.175,103778.496,2.5
2014-10-06,0.0,21.9975,21.0225,18.375,17.725,104334.912,2.5
2014-10-11,1.6,22.025000000000002,21.057499999999997,20.150000000000002,19.475,102131.712,2.5
2014-10-16,1.8,21.865000000000002,21.1725,20.85,20.525,114966.432,2.5
2014-10-21,6.800000000000001,21.8825,21.1875,13.799999999999999,13.375000000000002,109665.792,2.5749999999999997
2014-10-26,0.0,22.02,21.375,11.35,11.375,114884.352,2.6
2014-10-31,0.0,22.0575,21.4175,11.549999999999999,11.225000000000001,115388.06400000001,2.625
2014-11-05,61.699999999999996,22.0475,21.402499999999996,15.575,15.325000000000001,102207.744,2.975
2014-11-10,5.1,21.8675,21.36,13.425,13.05,109721.952,2.9000000000000004
2014-11-15,56.8,21.884999999999998,21.3925,12.174999999999999,11.650000000000002,110564.352,3.15
