,Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Rainfall_Vernio,Rainfall_Incisa,Temperature_Firenze,Hydrometry_Nave_di_Rosano
2001-08-10,1.4,1.6,5.6000000000000005,8.2,1.6,2.2,0.0,24.862499999999997,1.1
2001-08-15,2.6,3.6000000000000005,3.0,4.6,2.8,6.0,0.8,28.4375,1.1025
2001-08-20,11.2,14.0,23.799999999999997,20.0,6.0,16.6,2.2,26.462500000000002,1.12
2001-08-25,3.6,1.8,3.0000000000000004,0.8,2.6,11.2,4.4,27.925,1.11
2001-08-30,10.6,3.4000000000000004,6.2,5.2,7.4,6.4,1.0,23.3875,1.145
2001-09-04,16.8,13.6,18.599999999999998,16.6,21.599999999999998,12.4,3.8,20.612499999999997,1.15
2001-09-09,12.0,17.0,10.0,25.2,12.399999999999999,17.4,1.6,18.974999999999998,1.1475
2001-09-14,13.0,7.2,11.6,16.8,12.4,17.0,11.2,17.7,1.16
2001-09-19,5.0,3.6,6.199999999999999,9.0,5.6,8.4,0.4,18.3375,1.1824999999999999
2001-09-24,1.6,0.6,4.4,3.2,2.0,3.2,5.8,17.3125,1.79
2001-09-29,12.4,9.6,6.8,10.0,1.8,10.4,7.8,20.125,1.3475000000000001
2001-10-04,14.8,11.2,21.2,17.4,17.6,24.200000000000003,8.200000000000001,22.6875,1.295
2001-10-09,8.2,2.6000000000000005,6.3999999999999995,10.8,4.4,10.999999999999998,10.0,21.5625,1.2625
2001-10-14,4.6,3.0,2.4,3.8000000000000003,2.8000000000000003,1.2,0.8,19.549999999999997,1.1275
2001-10-19,1.7999999999999998,0.4,1.8,2.0,0.6000000000000001,0.4,0.0,19.2375,1.26
2001-10-24,3.6,2.6,0.0,3.0,3.4,3.8000000000000003,8.2,16.625,1.32
2001-10-29,6.4,10.2,11.2,19.400000000000002,20.4,12.2,22.200000000000003,17.5625,1.115
2001-11-03,14.6,8.6,18.4,35.4,23.0,16.8,22.200000000000003,13.475,1.05
2001-11-08,0.8,0.2,1.6,1.0,0.6000000000000001,0.0,19.6,11.862499999999999,1.2425
2001-11-13,1.7999999999999998,2.4000000000000004,0.8,3.8,2.2,19.2,0.2,11.587499999999999,1.39
2001-11-18,2.8,1.8,1.5999999999999999,2.2,1.2,0.6,1.0,9.087499999999999,1.1675
2001-11-23,0.2,1.0,0.8,1.2,0.6000000000000001,1.4,0.0,7.9625,1.2000000000000002
2001-11-28,1.4,2.2,2.2,7.0,1.4,4.4,0.6000000000000001,9.350000000000001,1.26
2001-12-03,35.0,21.4,27.4,21.8,24.8,18.200000000000003,6.8,9.175,1.1275000000000002
2001-12-08,11.8,12.0,12.6,13.6,7.2,36.0,3.8000000000000003,6.5375,1.13
2001-12-13,4.0,2.0,3.0,19.8,4.8,25.2,6.8,3.8,1.1825
2001-12-18,4.8,1.4,1.5999999999999999,2.2,21.8,5.6,1.5999999999999999,4.0875,1.1375
2001-12-23,3.6,3.4,1.6,2.2,2.4,2.2,0.4,3.75,1.26
2001-12-28,0.8,0.0,0.2,0.2,0.6000000000000001,0.0,18.6,6.7125,1.5599999999999998
2002-01-02,14.0,9.6,10.200000000000001,8.6,2.4,13.0,9.600000000000001,2.2875,1.3975
2002-01-07,1.2000000000000002,0.2,1.6,1.2,0.2,0.8,3.6,3.4,1.2475
2002-01-12,17.0,5.6,6.2,16.200000000000003,4.3999999999999995,9.399999999999999,0.6000000000000001,4.937500000000001,1.1800000000000002
2002-01-17,8.8,7.0,8.8,2.2,5.4,5.6,2.4,5.9375,1.1524999999999999
2002-01-22,24.0,23.799999999999997,8.600000000000001,15.6,19.0,9.4,25.0,10.5625,1.26
2002-01-27,0.6,0.4,3.0,2.2,0.4,11.799999999999999,3.8,11.049999999999999,1.3675
2002-02-01,1.0,0.8,4.6,0.0,3.0,0.0,0.2,10.375,1.23
2002-02-06,0.6,1.0,1.4,2.2,1.2,1.4,3.0,10.5,1.53
2002-02-11,25.2,10.0,20.2,15.8,10.8,17.0,14.2,12.2125,1.3724999999999998
2002-02-16,1.0,2.4,2.2,5.0,0.0,2.8,1.8,10.55,2.2125
2002-02-21,11.4,10.0,7.2,8.2,6.2,7.2,21.2,9.425,2.6375
2002-02-26,1.0,0.2,0.0,0.0,0.0,0.2,2.6,13.2875,1.7275
2002-03-03,2.2,1.4000000000000001,2.0,0.8,1.4,0.4,4.0,12.4875,1.3675000000000002
2002-03-08,10.0,5.800000000000001,8.8,12.6,3.2,26.6,9.4,13.85,1.3
2002-03-13,6.4,1.6,2.0,5.6,4.4,3.4,0.2,14.05,1.21
2002-03-18,1.0,0.4,2.0,4.0,1.2,5.6,0.6000000000000001,15.3,1.2899999999999998
2002-03-23,1.4,0.8,1.6,0.8,1.0,0.6,4.2,9.725000000000001,1.1775
2002-03-28,7.4,3.0,1.4,2.0,3.6,2.6,0.6000000000000001,11.4,1.1975
2002-04-02,1.6,2.8,1.6,1.6,0.2,0.2,10.0,14.8,1.18
2002-04-07,33.4,25.2,11.8,32.0,18.6,29.2,1.6,12.3875,1.1724999999999999
2002-04-12,3.4,2.0,2.4,4.8,4.4,4.6,2.2,14.625,1.375
2002-04-17,4.2,1.0,1.6,1.2000000000000002,2.2,0.8,10.6,14.212499999999999,1.395
2002-04-22,10.2,2.8,4.8,8.799999999999999,1.6,7.4,4.8,16.85,1.4275
2002-04-27,6.0,3.6,2.0,5.8,1.6,6.0,1.4,16.737499999999997,1.2974999999999999
2002-05-02,12.400000000000002,11.2,21.0,35.199999999999996,17.0,28.4,5.800000000000001,16.3125,1.4925
2002-05-07,12.399999999999999,6.4,10.4,13.6,14.200000000000001,18.2,29.4,17.65,1.705
2002-05-12,9.399999999999999,4.6,4.4,9.2,8.599999999999998,38.599999999999994,2.4,18.875,1.5625
2002-05-17,12.0,5.0,11.0,15.8,5.2,19.599999999999998,30.200000000000003,20.7125,1.275
2002-05-22,12.799999999999999,14.6,15.2,22.0,28.0,16.0,16.6,21.575,1.2475
2002-05-27,5.4,1.8,14.8,5.6,3.4000000000000004,6.2,7.199999999999999,18.9875,1.3
2002-06-01,6.4,1.2,1.7999999999999998,11.8,5.6,13.8,2.6,22.1375,1.205
2002-06-06,42.400000000000006,50.599999999999994,39.6,58.0,43.2,70.39999999999999,40.599999999999994,19.049999999999997,1.2825
2002-06-11,20.2,8.8,10.200000000000001,11.6,9.600000000000001,22.0,9.2,22.825,1.2675
2002-06-16,13.6,12.200000000000001,27.8,8.0,17.0,16.4,0.6,27.875,1.0675000000000001
2002-06-21,13.6,4.0,5.4,9.8,9.200000000000001,19.8,11.2,29.9125,1.0075
2002-06-26,0.6,0.2,1.4,1.0,0.8,1.6,0.6000000000000001,26.349999999999998,1.0075
2002-07-01,13.0,9.799999999999999,10.6,18.6,11.6,19.8,1.8,25.424999999999997,1.0474999999999999
2002-07-06,21.8,13.6,21.200000000000003,17.6,12.8,10.0,2.6,25.6,1.0775000000000001
2002-07-11,23.4,23.0,31.2,35.4,21.8,30.4,15.999999999999998,25.637500000000003,1.085
2002-07-16,14.2,11.999999999999998,15.799999999999999,24.4,17.6,23.4,0.2,23.0625,1.1425
2002-07-21,2.6,2.4000000000000004,3.0,2.6,6.800000000000001,4.0,4.0,26.237499999999997,1.04
2002-07-26,21.6,15.0,21.0,19.8,11.399999999999999,16.6,17.4,24.174999999999997,1.02
2002-07-31,15.200000000000001,6.6,14.0,11.599999999999998,11.8,48.0,0.6000000000000001,26.6,1.0675000000000001
2002-08-05,19.2,5.8,8.4,15.399999999999999,11.0,2.0,0.6,24.325,1.1099999999999999
2002-08-10,6.4,4.2,4.800000000000001,16.4,8.0,18.4,6.3999999999999995,20.95,1.6824999999999999
2002-08-15,16.0,21.0,24.799999999999997,24.4,11.0,24.0,16.2,24.9375,1.105
2002-08-20,20.8,14.0,18.799999999999997,17.6,13.4,18.6,0.0,26.1,1.0975000000000001
2002-08-25,5.6,8.2,4.3999999999999995,5.8,6.0,9.8,4.0,23.700000000000003,1.185
2002-08-30,5.0,2.8000000000000003,13.6,11.6,7.6,15.6,1.0,23.175,1.1875
2002-09-04,8.4,2.6,2.5999999999999996,11.399999999999999,5.4,5.0,7.0,21.2625,1.2625
2002-09-09,9.6,1.2,10.0,6.8,5.2,8.8,0.0,22.725,1.2149999999999999
2002-09-14,1.8000000000000003,0.4,5.800000000000001,1.8,3.1999999999999997,5.6,0.0,19.1875,1.0975000000000001
2002-09-19,1.0,1.5999999999999999,3.2,1.2,0.0,0.0,0.0,21.637500000000003,1.2974999999999999
2002-09-24,5.2,4.0,1.6,4.0,0.8,0.6,3.8,16.325,1.7525
2002-09-29,19.8,16.6,17.0,12.8,17.0,21.2,21.200000000000003,14.95,1.215
2002-10-04,33.199999999999996,20.4,20.8,20.799999999999997,14.6,17.4,11.4,16.9375,1.165
2002-10-09,9.4,3.5999999999999996,11.2,14.399999999999999,9.4,4.0,4.4,16.3875,1.5325
2002-10-14,16.0,13.4,14.0,16.799999999999997,12.600000000000001,18.799999999999997,26.0,18.299999999999997,1.4675
2002-10-19,5.2,0.2,3.8000000000000003,4.0,2.4,3.4000000000000004,1.5999999999999999,16.0875,1.705
2002-10-24,0.4,0.4,0.2,0.0,0.0,0.0,36.0,17.9625,1.7575
2002-10-29,6.0,6.4,4.2,10.8,2.6,21.599999999999998,10.4,15.875,1.4575
2002-11-03,11.6,8.8,12.4,9.200000000000001,9.000000000000002,9.4,35.2,12.9625,1.625
2002-11-08,9.8,8.8,8.8,7.0,22.200000000000003,11.200000000000001,23.0,9.3,1.3275
2002-11-13,6.2,1.5999999999999999,11.4,6.0,1.7999999999999998,6.2,0.8,17.8375,1.36
2002-11-18,14.799999999999999,11.0,2.2,15.600000000000001,10.0,25.4,27.200000000000003,13.2625,2.3325
2002-11-23,18.800000000000004,18.0,19.0,24.6,18.6,38.599999999999994,37.800000000000004,16.924999999999997,2.2725
2002-11-28,8.2,7.8,9.0,13.399999999999999,7.4,0.0,13.8,12.462499999999999,2.26
2002-12-03,1.5999999999999999,1.4,1.5999999999999999,1.4,0.4,0.0,0.2,10.8875,2.0575
2002-12-08,1.2,0.4,0.4,3.8000000000000003,0.8,2.8000000000000003,0.0,7.0,1.895
2002-12-13,7.2,0.6000000000000001,1.0,2.4,2.4,2.2,10.4,8.2,2.3925
2002-12-18,13.8,2.6,21.2,23.199999999999996,5.8,7.4,10.799999999999999,7.275,2.66
2002-12-23,12.2,7.6,10.0,10.799999999999999,8.799999999999999,11.2,23.4,12.1125,2.4025
2002-12-28,5.6000000000000005,3.6,0.4,6.0,4.2,5.0,10.0,11.349999999999998,2.5125
2003-01-02,7.6000000000000005,8.4,12.6,13.2,12.4,6.0,4.4,12.237499999999999,2.285
2003-01-07,18.4,10.600000000000001,16.2,17.0,11.8,13.0,25.0,4.2375,2.73
2003-01-12,10.8,8.4,18.8,16.2,11.8,13.6,9.6,4.237500000000001,1.9700000000000002
2003-01-17,0.2,0.4,1.2000000000000002,1.2,0.6000000000000001,0.8,0.0,7.4125,1.7375
2003-01-22,22.2,43.0,8.8,8.2,16.2,19.2,24.8,9.9125,2.8375
2003-01-27,9.200000000000001,4.6,6.0,7.2,6.6000000000000005,12.0,3.2,6.4750000000000005,1.9349999999999998
2003-02-01,4.800000000000001,1.2,4.0,9.0,4.2,13.0,8.8,4.949999999999999,2.0700000000000003
2003-02-06,1.2,0.0,0.8,1.0,1.4,3.4,2.4,4.9375,2.085
2003-02-11,20.0,12.2,7.999999999999999,8.8,10.0,40.800000000000004,8.0,4.2375,1.8125
2003-02-16,5.0,3.6,1.2,2.6,3.2,4.6,0.0,4.3875,1.5325000000000002
2003-02-21,24.200000000000003,17.6,18.8,19.8,17.400000000000002,24.8,16.0,6.5,1.3775000000000002
2003-02-26,4.8,7.4,3.0,17.6,4.2,11.6,0.0,9.75,1.4949999999999999
2003-03-03,10.2,8.6,12.2,23.2,3.2,24.8,0.0,10.5875,2.1100000000000003
2003-03-08,7.0,3.8,12.2,1.4,8.2,4.6,27.4,12.537500000000001,1.6225
2003-03-13,13.2,8.2,9.0,7.4,5.8,10.6,3.8,9.425,1.4725000000000001
2003-03-18,3.8,3.2,0.0,2.2,0.2,3.2,0.2,11.25,1.4625
2003-03-23,13.2,22.799999999999997,13.6,23.2,9.0,21.8,0.6000000000000001,11.7375,1.3025000000000002
2003-03-28,4.0,3.4,0.2,1.8,0.2,1.4,4.2,14.537500000000001,1.36
2003-04-02,1.2,3.2,3.4,1.2000000000000002,0.2,3.2,13.0,11.537499999999998,1.6625
2003-04-07,5.8,2.6,1.5999999999999999,3.2,1.4,6.199999999999999,0.8,6.7625,1.5
2003-04-12,8.4,3.0,4.2,5.2,3.2,0.0,23.8,13.75,2.08
2003-04-17,6.0,1.0,2.6,5.800000000000001,2.2,2.6,2.4,16.3125,1.5075
2003-04-22,21.4,17.8,43.0,21.400000000000002,25.200000000000003,19.799999999999997,19.8,16.4625,1.7774999999999999
2003-04-27,5.800000000000001,1.0,2.2,4.2,3.6,0.8,1.2,18.925,1.5050000000000001
2003-05-02,12.2,7.3999999999999995,8.8,19.0,8.4,15.2,20.8,22.275,1.3425
2003-05-07,9.4,18.8,13.0,20.8,18.0,16.8,2.2,22.8875,1.385
2003-05-12,7.800000000000001,3.4000000000000004,5.800000000000001,6.8,4.8,4.8,13.0,19.9125,1.27
2003-05-17,5.8,10.399999999999999,15.8,8.2,15.0,5.8,6.4,19.7625,1.16
2003-05-22,15.2,7.6,9.0,16.8,10.2,9.6,3.8,19.8125,1.1349999999999998
2003-05-27,1.6,0.8,1.4,1.8,1.6,2.6,0.6,23.974999999999998,1.13
2003-06-01,13.2,11.200000000000001,10.799999999999999,17.6,6.199999999999999,10.0,11.2,24.5,1.1974999999999998
2003-06-06,0.0,0.2,1.8,2.4,1.0,2.4,6.6000000000000005,26.45,1.1775
2003-06-11,1.0,1.2000000000000002,1.4000000000000001,1.8,3.4,2.8,5.2,29.025,1.1025
2003-06-16,15.2,20.2,22.799999999999997,26.400000000000002,14.399999999999999,27.400000000000002,35.4,26.537499999999998,1.255
2003-06-21,4.6000000000000005,2.6,3.6,2.5999999999999996,3.4,2.8,9.2,27.85,1.1300000000000001
2003-06-26,15.0,9.0,5.8,15.6,8.0,11.8,22.2,28.3125,1.0775000000000001
2003-07-01,14.6,11.399999999999999,8.0,14.600000000000001,11.6,27.6,17.2,25.9,1.0375
2003-07-06,6.0,7.2,5.2,27.2,12.2,19.799999999999997,27.2,25.474999999999998,1.1125
2003-07-11,19.8,7.6,14.400000000000002,7.4,8.4,6.6,7.6,27.737499999999997,1.1275
2003-07-16,17.0,14.799999999999999,15.2,22.6,12.2,29.4,0.6,28.575,1.1324999999999998
2003-07-21,7.0,7.0,4.6,5.0,6.2,6.800000000000001,1.4,29.975,1.115
2003-07-26,0.2,0.0,0.0,0.0,0.0,0.0,0.2,28.6875,1.1175000000000002
2003-07-31,10.8,13.0,11.8,21.200000000000003,15.6,19.200000000000003,5.0,27.1875,1.12
2003-08-05,3.2,2.8,0.2,2.0,2.0,2.6,23.2,31.55,1.0725000000000002
2003-08-10,1.6,13.799999999999999,6.6,3.2,7.4,7.0,0.0,30.712500000000002,1.0350000000000001
2003-08-15,4.4,4.0,9.8,4.4,8.2,3.6,13.399999999999999,29.924999999999997,1.0325000000000002
2003-08-20,6.6,3.8000000000000003,2.2,4.4,5.2,4.2,3.0,28.9,1.0325000000000002
2003-08-25,9.4,6.199999999999999,6.4,2.5999999999999996,7.4,1.8,0.6000000000000001,27.9625,1.0625
2003-08-30,12.4,3.8000000000000003,7.0,11.799999999999999,9.600000000000001,13.600000000000001,1.2,24.275,1.0474999999999999
2003-09-04,5.4,7.800000000000001,7.4,7.6,9.399999999999999,18.8,4.8,23.0375,1.0325
2003-09-09,9.0,5.8,7.8,8.2,2.4,3.5999999999999996,7.0,20.825000000000003,1.045
2003-09-14,9.6,4.3999999999999995,5.4,7.4,8.799999999999999,6.6,0.2,21.425,1.0225
2003-09-19,6.2,0.6000000000000001,3.0,2.6,2.4000000000000004,2.2,10.8,22.7625,1.0150000000000001
2003-09-24,26.2,12.999999999999998,26.0,37.6,32.2,37.6,19.8,19.8,1.0375
2003-09-29,23.4,19.599999999999998,24.200000000000003,25.2,15.799999999999999,24.8,1.2000000000000002,21.3,1.0475
2003-10-04,15.2,11.8,19.4,20.799999999999997,18.2,15.0,53.0,17.25,1.0525
2003-10-09,12.6,4.800000000000001,9.2,4.0,10.8,5.800000000000001,2.4,21.849999999999998,1.0074999999999998
2003-10-14,3.6,1.6,3.6,4.0,2.6000000000000005,2.2,0.4,15.412500000000001,1.0025
2003-10-19,2.4000000000000004,1.4,5.0,6.4,8.4,4.4,5.6,16.15,1.1400000000000001
2003-10-24,7.8,7.4,15.2,9.4,4.4,7.8,5.6000000000000005,10.2625,1.0525
2003-10-29,12.799999999999999,10.4,8.6,13.600000000000001,9.600000000000001,0.2,10.799999999999999,13.850000000000001,1.6849999999999998
2003-11-03,5.0,2.2,3.2,2.8,3.4000000000000004,2.8,0.6000000000000001,13.9875,1.3125
2003-11-08,13.0,8.0,11.2,12.600000000000001,6.2,8.6,19.8,13.8,1.3599999999999999
2003-11-13,0.6,0.6,0.8,1.0,1.2000000000000002,0.0,0.0,11.325,1.2025
2003-11-18,3.2,2.0,0.2,0.0,1.2,11.8,11.2,14.225,1.2675
2003-11-23,7.2,4.0,10.4,10.0,9.6,6.4,11.4,14.875,1.3575
2003-11-28,1.8,1.6,2.4,5.2,0.0,3.6,0.0,9.4875,2.675
2003-12-03,18.4,8.799999999999999,3.6,4.2,7.0,4.0,4.4,13.662500000000001,1.565
2003-12-08,7.4,4.0,12.2,6.800000000000001,4.8,7.2,22.0,7.637499999999999,1.365
2003-12-13,13.600000000000001,7.4,5.8,4.6,5.4,4.4,7.4,8.125,1.32
2003-12-18,0.6000000000000001,0.0,2.4,1.8,0.4,0.0,1.6,7.237500000000001,1.2925
2003-12-23,8.0,3.4,9.4,6.4,2.4,9.0,2.8000000000000003,4.9750000000000005,1.5150000000000001
2003-12-28,2.2,0.8,2.2,3.2,2.0,1.6,0.2,9.450000000000001,1.6775
2004-01-02,0.0,0.0,0.0,0.0,0.2,0.0,0.0,4.7124999999999995,1.5825
2004-01-07,7.8,5.6,3.8,6.6,4.6,8.2,4.6,7.875,1.4200000000000002
2004-01-12,10.2,13.4,12.0,17.4,9.2,12.6,4.3999999999999995,12.087499999999999,1.4325
2004-01-17,43.0,61.8,46.8,89.80000000000001,46.800000000000004,103.4,39.400000000000006,7.637499999999999,2.5525
2004-01-22,1.8,1.2,0.6,2.2,0.2,2.6,0.0,3.1375,1.7174999999999998
2004-01-27,33.2,22.0,27.6,21.6,18.8,23.0,33.8,4.012499999999999,1.7425
2004-02-01,0.0,14.4,0.0,0.8,8.2,0.4,0.0,9.2125,1.8375
2004-02-06,5.2,6.0,8.0,9.6,4.4,10.2,1.4,11.399999999999999,1.8025
2004-02-11,0.2,0.0,0.2,0.0,0.2,0.0,0.6000000000000001,7.3625,1.6375000000000002
2004-02-16,36.6,32.0,28.8,33.0,33.4,34.8,11.8,8.0125,1.4674999999999998
2004-02-21,71.0,72.2,52.0,82.8,42.2,89.6,25.999999999999996,10.9,2.9050000000000002
2004-02-26,36.599999999999994,46.0,28.6,31.799999999999997,29.799999999999997,31.599999999999998,34.0,6.2625,2.79
2004-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,2.0675
2004-03-07,13.8,9.2,8.799999999999999,13.600000000000001,6.8,12.0,10.399999999999999,6.3625,2.22
2004-03-12,0.0,0.2,0.0,0.0,0.0,0.0,6.4,12.05,1.995
2004-03-17,0.6,0.2,1.2,0.4,0.0,0.6,0.0,14.3125,1.8050000000000002
2004-03-22,12.799999999999999,8.2,5.4,12.2,7.4,10.0,46.0,11.237499999999999,1.8299999999999998
2004-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.8,11.0625,1.7925
2004-04-01,0.0,0.0,0.0,0.0,0.0,0.0,5.8,15.625,1.5125
2004-04-06,34.2,25.4,19.6,21.4,21.0,16.6,8.6,11.862499999999999,1.625
2004-04-11,2.8,1.4,5.4,3.8000000000000003,0.6,2.2,1.0,12.112499999999999,1.4749999999999999
2004-04-16,41.8,34.4,33.800000000000004,37.8,32.2,36.6,23.2,12.2125,2.0575
2004-04-21,14.0,12.4,10.8,13.8,11.399999999999999,16.4,0.0,17.0,2.35
2004-04-26,0.6,0.2,0.4,0.2,0.4,0.4,0.0,16.975,1.8074999999999999
2004-05-01,48.0,42.4,34.2,62.2,29.4,59.599999999999994,19.4,17.5625,1.62
2004-05-06,50.800000000000004,43.8,39.4,46.4,33.4,52.6,49.8,12.8625,3.85
2004-05-11,1.5999999999999999,1.6,1.2,2.8,1.4,2.2,1.2,16.475,2.255
2004-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2375,1.61
2004-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.8,18.4875,1.4875
2004-05-26,0.0,0.4,0.2,0.0,0.2,0.0,0.2,18.412499999999998,1.3949999999999998
2004-05-31,29.599999999999998,23.400000000000002,21.4,28.4,24.0,24.4,17.0,19.8875,1.4525
2004-06-05,7.6000000000000005,6.6000000000000005,6.800000000000001,4.2,16.0,5.6,17.4,21.587500000000002,1.3675
2004-06-10,0.0,0.4,0.2,1.2,0.0,1.4,0.0,23.225,1.22
2004-06-15,0.0,0.0,2.0,1.2,0.0,0.0,1.0,22.637500000000003,1.225
2004-06-20,0.4,0.8,2.4,1.6,0.2,1.0,0.0,21.7,1.1724999999999999
2004-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.15,1.1375
2004-06-30,0.0,0.0,0.0,0.0,0.0,0.0,5.0,26.212500000000002,1.205
2004-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.2125,1.0775000000000001
2004-07-10,0.0,0.0,0.0,0.2,0.0,0.0,9.0,21.2,1.07
2004-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6625,1.07
2004-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4625,1.0775000000000001
2004-07-25,10.2,9.2,21.0,12.2,13.6,8.4,2.2,25.650000000000002,1.0950000000000002
2004-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.875,1.0750000000000002
2004-08-04,27.599999999999998,16.6,10.2,24.400000000000002,20.6,48.2,12.4,26.162499999999998,1.1150000000000002
2004-08-09,0.0,0.0,0.0,0.0,0.0,0.0,0.2,27.775,1.115
2004-08-14,0.0,0.0,0.0,0.0,0.0,0.0,10.6,26.737499999999997,1.06
2004-08-19,2.0,0.6,0.6,0.8,0.4,0.8,0.0,26.612500000000004,1.0650000000000002
2004-08-24,1.0,2.2,0.4,0.4,0.0,0.8,3.8,24.55,1.0825
2004-08-29,0.0,0.0,0.0,0.0,0.0,0.2,0.0,24.237499999999997,1.0825
2004-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.35,1.0675000000000001
2004-09-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.599999999999998,1.1025
2004-09-13,45.60000000000001,38.8,41.0,25.599999999999998,29.4,90.8,52.8,21.9,1.29
2004-09-18,0.0,0.0,0.2,0.0,0.2,0.0,0.0,21.787499999999998,1.1800000000000002
2004-09-23,20.0,29.0,22.4,23.4,21.8,14.799999999999999,33.0,18.2375,1.1125
2004-09-28,4.8,2.0,3.2,0.8,2.4,0.2,0.2,18.287499999999998,1.0750000000000002
2004-10-03,0.2,0.2,0.2,1.0,0.4,0.0,0.2,20.387500000000003,1.0825
2004-10-08,21.6,14.2,6.199999999999999,21.0,17.8,18.0,26.8,20.5,1.2200000000000002
2004-10-13,47.0,50.4,14.2,67.2,38.0,72.2,22.2,15.75,1.2275
2004-10-18,0.4,1.0,3.2,19.6,0.8,15.799999999999999,0.4,18.275,1.4324999999999999
2004-10-23,3.2,1.2,1.6,8.0,2.4,8.2,0.2,18.712500000000002,1.06
2004-10-28,56.599999999999994,61.4,15.8,76.2,49.599999999999994,75.6,47.00000000000001,18.15,2.3925
2004-11-02,0.0,0.2,0.8,0.0,0.8,0.0,4.800000000000001,19.15,1.4975
2004-11-07,35.4,34.2,29.0,34.0,33.0,28.6,19.4,8.487499999999999,1.4324999999999999
2004-11-12,1.6,3.0,8.4,7.0,2.4,2.2,4.2,12.65,1.9324999999999999
2004-11-17,0.4,0.4,0.0,0.0,0.2,0.0,2.2,10.2625,1.435
2004-11-22,1.5999999999999999,1.4000000000000001,1.2000000000000002,1.0,1.4,0.4,0.8,8.0875,1.3675
2004-11-27,30.400000000000002,25.2,25.6,35.400000000000006,27.8,25.6,19.6,10.4375,1.4100000000000001
2004-12-02,66.8,63.0,51.2,85.6,61.599999999999994,77.80000000000001,65.8,12.2625,3.0650000000000004
2004-12-07,3.6000000000000005,2.4,0.6,2.8000000000000003,2.0,3.0,1.8,12.5,2.3375
2004-12-12,0.0,0.0,0.2,0.0,0.8,0.0,0.4,8.837499999999999,1.6225
2004-12-17,10.4,5.6000000000000005,7.0,6.6000000000000005,5.6,9.0,12.799999999999999,8.15,1.775
2004-12-22,5.2,9.2,4.8,9.0,4.6,10.8,0.0,4.175000000000001,1.6175000000000002
2004-12-27,19.0,19.8,14.6,25.4,11.6,27.4,16.4,9.512500000000001,2.9225
2005-01-01,0.0,0.0,0.0,0.0,0.2,0.0,0.0,6.387499999999999,1.7125
2005-01-06,0.2,0.2,0.4,0.2,0.4,0.0,0.2,9.5125,1.4625
2005-01-11,0.4,0.2,0.4,0.2,0.4,0.2,0.0,8.5,1.5525000000000002
2005-01-16,39.0,41.0,43.2,45.0,33.2,48.0,9.799999999999999,4.775,1.39
2005-01-21,0.4,0.4,0.4,0.2,0.8,0.0,1.2,5.925,1.505
2005-01-26,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2.25,1.5325
2005-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3374999999999995,1.3875
2005-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.875,1.2525
2005-02-10,2.2,1.4,3.8000000000000003,1.6,2.2,1.2,0.8,7.137499999999999,1.2974999999999999
2005-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.300000000000001,1.475
2005-02-20,22.6,22.999999999999996,14.8,10.200000000000001,25.6,15.399999999999999,31.0,4.025,1.2675
2005-02-25,20.8,0.4,0.0,8.6,0.2,1.4,5.6000000000000005,2.4875,1.6325
2005-03-02,27.6,29.200000000000003,25.0,28.6,23.2,28.6,8.0,3.8875,1.5574999999999999
2005-03-07,0.2,0.0,1.8,0.2,0.2,0.0,0.0,5.9125,1.66
2005-03-12,17.0,17.0,16.0,17.0,11.8,15.8,0.0,12.0875,1.88
2005-03-17,0.0,0.0,0.0,0.4,0.0,0.0,0.0,13.2375,1.8675
2005-03-22,11.0,17.0,12.6,16.2,11.6,14.600000000000001,10.2,15.162500000000001,1.7225
2005-03-27,49.199999999999996,49.8,38.2,21.8,42.2,28.6,10.799999999999999,14.149999999999999,2.0975
2005-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3375,1.4825
2005-04-06,6.6,8.2,10.0,12.6,10.600000000000001,17.4,7.4,13.4375,1.5100000000000002
2005-04-11,0.2,0.4,21.4,10.2,2.4,2.8,4.8,12.75,2.5275
2005-04-16,26.4,25.0,17.6,31.4,19.4,26.8,15.0,11.25,2.1125000000000003
2005-04-21,9.0,5.3999999999999995,5.6,3.4000000000000004,6.0,3.2,20.2,14.375,2.1950000000000003
2005-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,1.7225000000000001
